year,region,county,town,Akce za zruš.Senátu a proti t.,,ods,ksčm,Str.venkova-spoj.občan.síly,Balbínova poetická strana,Republikáni,Republikáni Miroslava Sládka,Nové hnutí,České sociálně demokrat.hnutí,Humanistická aliance,Cesta změny,Strana zdravého rozumu,Česká strana národně sociální,Česká pravice,Volba pro budoucnost,sz,Strana za životní jistoty,"Koalice KDU-ČSL, US-DEU",Naděje,Národně demokratická strana,Moravská demokratická strana,Občanská demokratická aliance,čssd,Sdružení nezávislých,Demokratická liga,Pravý Blok,Strana demokrat.socialismu,Romská občanská iniciativa ČR,voters,votes_ok,votes_all
2002,Pardubický kraj,Chrudim,Vyžice,,0,34,21,3,,0,0,,,0,0,0,0,0,0,0,0,13,4,0,,0,25,3,1,0,,,137,104,104
2002,Pardubický kraj,Chrudim,Míčov-Sušice,,0,27,47,0,,0,1,,,0,0,0,5,0,0,3,2,11,0,0,,0,38,5,0,1,,,248,140,141
2002,Pardubický kraj,Chrudim,Zaječice,,0,100,108,10,,0,4,,,0,2,0,6,0,1,1,5,50,4,0,,3,156,8,0,2,,,782,460,460
2002,Pardubický kraj,Chrudim,Miřetice,,0,105,124,17,,0,8,,,1,0,2,1,0,5,9,2,90,6,0,,2,174,16,2,7,,,955,571,573
2002,Pardubický kraj,Chrudim,Zájezdec,,0,5,15,1,,1,0,,,0,0,0,0,0,0,0,0,23,0,0,,0,10,3,0,0,,,81,58,58
2002,Pardubický kraj,Chrudim,Mladoňovice,,0,29,31,13,,0,2,,,0,0,0,2,0,0,0,4,54,2,0,,2,47,0,0,0,,,295,186,186
2002,Pardubický kraj,Chrudim,Zderaz,,0,21,20,3,,0,0,,,0,0,1,0,0,0,9,2,59,1,0,,0,29,2,0,2,,,226,149,151
2002,Pardubický kraj,Chrudim,Morašice,,0,58,57,7,,6,3,,,1,0,1,6,1,5,1,11,36,4,1,,2,104,9,0,1,,,461,314,315
2002,Pardubický kraj,Chrudim,Žlebské Chvalovice,,0,12,4,1,,0,1,,,0,0,2,0,0,0,0,0,26,0,0,,0,15,1,0,6,,,93,68,68
2002,Pardubický kraj,Chrudim,Mrákotín,,0,50,32,5,,0,3,,,0,0,0,0,0,2,0,0,51,1,0,,0,36,0,0,0,,,274,180,180
2002,Pardubický kraj,Chrudim,Žumberk,,0,28,22,1,,0,1,,,0,0,0,5,0,3,1,0,15,0,0,,0,37,10,1,1,,,183,125,126
2002,Pardubický kraj,Chrudim,Nabočany,,0,6,16,4,,0,1,,,0,0,0,0,0,0,1,0,4,0,1,,0,18,4,0,1,,,90,56,56
2002,Pardubický kraj,Pardubice,Barchov,,0,17,10,2,,0,0,,,0,0,0,0,0,0,1,1,6,0,0,,1,38,3,0,0,,,130,79,80
2002,Pardubický kraj,Pardubice,Ostřetín,,0,101,96,15,,0,2,,,0,3,1,4,0,1,7,6,84,10,3,,4,118,8,0,6,,,773,469,470
2002,Pardubický kraj,Pardubice,Bezděkov,,0,21,19,3,,0,3,,,0,0,0,0,0,0,1,7,14,4,1,,0,27,3,0,1,,,221,104,104
2002,Pardubický kraj,Pardubice,Pardubice,,0,12643,6930,142,,56,366,,,76,203,52,328,8,145,815,352,6093,595,64,,354,13887,872,31,299,,,74815,44311,44577
2002,Pardubický kraj,Pardubice,Borek,,0,22,12,9,,2,1,,,0,1,0,0,0,0,3,1,18,0,0,,0,32,2,0,4,,,161,107,107
2002,Pardubický kraj,Pardubice,Plch,,0,12,9,0,,0,0,,,0,0,0,1,0,0,3,0,6,3,0,,0,20,1,0,0,,,62,55,55
2002,Pardubický kraj,Pardubice,Brloh,,0,16,34,5,,0,1,,,0,1,0,0,0,0,6,1,15,0,0,,1,28,5,0,0,,,184,113,113
2002,Pardubický kraj,Pardubice,Poběžovice u Holic,,0,30,33,4,,0,0,,,0,1,0,0,0,0,1,2,8,3,0,,1,28,2,0,0,,,157,113,113
2002,Pardubický kraj,Pardubice,Břehy,,0,123,88,7,,2,5,,,6,2,0,4,0,4,7,8,70,6,0,,1,144,17,1,7,,,780,502,502
2002,Pardubický kraj,Pardubice,Poběžovice u Přelouč,,0,16,7,1,,0,0,,,0,0,0,0,0,1,0,4,7,0,0,,0,15,0,1,0,,,65,52,52
2002,Pardubický kraj,Pardubice,Bukovina nad Labem,,0,16,38,2,,0,0,,,0,0,0,0,0,1,5,1,35,1,0,,0,21,2,0,0,,,168,122,123
2002,Pardubický kraj,Pardubice,Podůlšany,,0,30,15,0,,0,0,,,0,1,3,1,0,1,0,0,5,0,0,,0,24,1,0,3,,,129,84,84
2002,Pardubický kraj,Pardubice,Bukovina u Přelouče,,0,7,5,4,,0,0,,,0,0,0,0,0,0,1,2,5,0,0,,0,18,1,0,0,,,58,43,43
2002,Pardubický kraj,Pardubice,Pravy,,0,4,12,2,,0,3,,,0,0,1,0,0,0,3,0,8,0,0,,0,10,1,0,0,,,65,44,44
2002,Pardubický kraj,Pardubice,Bukovka,,0,63,33,4,,0,4,,,1,2,0,0,0,1,3,0,32,3,0,,1,57,10,0,0,,,302,214,215
2002,Pardubický kraj,Pardubice,Přelouč,,0,957,716,34,,9,40,,,12,29,16,21,1,9,91,42,470,42,4,,17,1349,190,4,20,,,7407,4073,4097
2002,Pardubický kraj,Pardubice,Býšť,,0,156,79,27,,0,3,,,0,3,3,2,0,2,4,4,121,7,1,,8,116,9,1,0,,,772,546,546
2002,Pardubický kraj,Pardubice,Přelovice,,0,23,29,3,,0,0,,,0,2,0,2,0,0,2,0,12,1,0,,1,33,1,0,1,,,160,110,111
2002,Pardubický kraj,Pardubice,Časy,,0,7,22,12,,0,1,,,1,5,0,0,0,0,5,2,7,2,0,,0,36,2,0,0,,,141,102,102
2002,Pardubický kraj,Pardubice,Přepychy,,0,5,16,0,,0,0,,,0,0,0,0,0,0,2,0,12,0,0,,1,26,2,0,0,,,69,64,64
2002,Pardubický kraj,Pardubice,Čeperka,,0,125,90,2,,1,3,,,4,0,1,3,0,2,11,1,58,7,0,,2,180,6,0,0,,,732,496,497
2002,Pardubický kraj,Pardubice,Ráby,,0,86,40,5,,1,5,,,0,1,1,0,0,1,5,1,50,2,1,,1,75,10,1,1,,,392,287,287
2002,Pardubický kraj,Pardubice,Čepí,,0,57,32,1,,0,2,,,0,0,0,0,0,0,5,0,18,3,1,,0,55,9,0,3,,,322,186,191
2002,Pardubický kraj,Pardubice,Radhošť,,0,10,13,6,,0,2,,,0,0,0,1,0,0,0,1,10,2,0,,1,37,0,0,1,,,126,84,84
2002,Pardubický kraj,Pardubice,Černá u Bohdanče,,0,42,32,2,,1,0,,,0,1,0,1,0,0,3,0,8,4,0,,0,20,0,0,1,,,194,115,116
2002,Pardubický kraj,Pardubice,Rohovládova Bělá,,0,48,25,10,,0,4,,,0,2,0,0,0,0,0,0,40,0,0,,1,68,1,0,1,,,336,200,202
2002,Pardubický kraj,Pardubice,Dašice,,0,166,211,9,,0,6,,,1,19,0,13,0,9,14,30,91,9,3,,8,240,5,0,7,,,1417,841,844
2002,Pardubický kraj,Pardubice,Rohoznice,,0,42,30,8,,0,1,,,0,2,1,3,1,0,0,1,12,0,0,,1,48,4,0,2,,,206,156,158
2002,Pardubický kraj,Pardubice,Dolany,,0,42,33,4,,0,1,,,1,0,0,1,0,0,0,1,14,1,0,,0,48,5,0,2,,,269,153,153
2002,Pardubický kraj,Pardubice,Rokytno,,0,82,72,16,,2,6,,,11,0,3,6,1,2,2,2,62,1,0,,0,75,7,0,2,,,568,352,354
2002,Pardubický kraj,Pardubice,Dolní Roveň,,0,168,176,20,,3,15,,,0,1,1,10,0,9,13,10,137,7,1,,4,218,11,0,0,,,1463,804,809
2002,Pardubický kraj,Pardubice,Rybitví,,0,108,145,7,,0,38,,,0,47,2,2,0,3,14,9,54,14,1,,5,165,4,0,1,,,1108,619,621
2002,Pardubický kraj,Pardubice,Dolní Ředice,,0,68,66,8,,0,2,,,2,2,2,2,1,0,11,5,43,10,4,,0,117,5,0,6,,,617,354,359
2002,Pardubický kraj,Pardubice,Řečany nad Labem,,0,163,153,20,,7,8,,,2,4,3,1,0,4,22,13,87,8,0,,3,211,12,1,3,,,1143,725,726
2002,Pardubický kraj,Pardubice,Dříteč,,0,35,27,1,,1,5,,,0,1,0,3,0,0,1,0,9,1,0,,1,34,3,0,0,,,194,122,122
2002,Pardubický kraj,Pardubice,Selmice,,0,14,31,1,,0,0,,,2,0,0,0,0,0,0,1,7,0,0,,0,16,0,0,0,,,101,72,73
2002,Pardubický kraj,Pardubice,Dubany,,0,18,20,4,,0,1,,,0,0,1,0,0,2,0,0,10,2,0,,0,41,4,0,1,,,147,104,105
2002,Pardubický kraj,Pardubice,Semín,,0,61,66,7,,1,5,,,4,1,1,7,0,0,8,2,21,3,0,,1,76,12,0,0,,,441,276,276
2002,Pardubický kraj,Pardubice,Hlavečník,,0,15,53,3,,0,1,,,0,0,1,1,0,0,3,0,22,3,1,,0,30,5,0,1,,,207,139,141
2002,Pardubický kraj,Pardubice,Sezemice,,0,352,230,12,,2,17,,,3,40,6,7,0,6,26,21,221,15,1,,9,430,23,0,3,,,2376,1424,1429
2002,Pardubický kraj,Pardubice,Holice,,0,789,462,17,,3,18,,,6,15,10,26,2,11,63,92,412,45,8,,13,919,64,2,30,,,5008,3007,3014
2002,Pardubický kraj,Pardubice,Slepotice,,0,44,44,5,,0,2,,,1,2,0,5,0,1,7,4,29,1,0,,2,48,18,0,1,,,346,214,215
2002,Pardubický kraj,Pardubice,Holotín,,0,8,5,3,,0,0,,,0,0,0,1,0,0,0,1,4,0,1,,0,5,0,0,0,,,31,28,29
2002,Pardubický kraj,Pardubice,Sopřeč,,0,18,27,9,,0,10,,,0,0,0,1,0,0,3,3,5,8,0,,0,45,8,0,0,,,217,137,137
2002,Pardubický kraj,Pardubice,Horní Jelení,,0,223,140,13,,2,5,,,0,3,5,2,0,6,15,10,126,3,0,,1,263,16,0,3,,,1366,836,837
2002,Pardubický kraj,Pardubice,Sovolusky,,0,13,13,6,,0,1,,,0,0,0,0,0,0,3,0,9,0,0,,0,17,3,0,0,,,93,65,65
2002,Pardubický kraj,Pardubice,Horní Ředice,,0,122,48,6,,4,8,,,0,0,3,2,3,2,10,5,35,6,1,,1,100,14,0,0,,,615,370,373
2002,Pardubický kraj,Pardubice,Spojil,,0,46,22,0,,0,1,,,0,0,1,1,0,0,1,3,26,4,2,,0,28,8,0,1,,,213,144,144
2002,Pardubický kraj,Pardubice,Hostovice,,0,24,19,11,,0,0,,,0,0,0,0,0,0,0,1,6,1,0,,0,26,0,0,5,,,165,93,93
2002,Pardubický kraj,Pardubice,Srch,,0,139,94,9,,1,1,,,0,2,1,13,0,6,11,10,71,9,0,,5,135,7,0,1,,,756,515,515
2002,Pardubický kraj,Pardubice,Hrobice,,0,31,8,10,,2,4,,,1,0,4,1,0,0,2,0,14,0,1,,1,32,2,0,0,,,155,113,113
2002,Pardubický kraj,Pardubice,Srnojedy,,0,86,35,1,,1,4,,,0,4,0,3,0,0,6,4,27,7,0,,2,58,7,0,0,,,381,245,245
2002,Pardubický kraj,Pardubice,Choltice,,0,105,88,10,,1,2,,,0,0,0,0,4,6,7,2,57,6,1,,3,128,16,0,2,,,714,438,438
2002,Pardubický kraj,Pardubice,Staré Hradiště,,0,182,101,4,,2,14,,,2,6,0,7,0,1,17,3,59,10,0,,4,184,10,0,1,,,953,607,609
2002,Pardubický kraj,Pardubice,Choteč,,0,25,22,4,,0,4,,,0,0,1,0,1,0,2,0,16,3,0,,0,48,2,0,0,,,212,128,128
2002,Pardubický kraj,Pardubice,Staré Jesenčany,,0,32,28,3,,0,0,,,0,0,1,0,0,0,1,0,29,5,0,,0,45,5,0,1,,,202,150,152
2002,Pardubický kraj,Pardubice,Chrtníky,,0,8,16,2,,0,0,,,0,0,0,1,0,0,0,0,5,3,0,,0,11,5,0,0,,,66,51,51
2002,Pardubický kraj,Pardubice,Staré Ždánice,,0,53,63,4,,0,3,,,0,0,0,2,0,0,5,1,25,2,0,,2,89,3,0,1,,,469,253,255
2002,Pardubický kraj,Pardubice,Chvaletice,,0,262,338,15,,6,15,,,4,7,6,11,0,6,54,18,165,14,1,,4,458,46,3,5,,,2580,1438,1445
2002,Pardubický kraj,Pardubice,Starý Mateřov,,0,47,20,2,,0,4,,,0,0,1,2,0,3,1,2,34,1,0,,2,56,2,0,0,,,269,177,177
2002,Pardubický kraj,Pardubice,Chvojenec,,0,59,37,13,,1,10,,,2,1,5,3,0,1,5,4,58,5,1,,4,78,7,0,1,,,476,295,296
2002,Pardubický kraj,Pardubice,Stéblová,,0,22,22,0,,0,1,,,0,0,0,4,0,3,2,1,16,0,0,,3,29,3,0,0,,,132,106,106
2002,Pardubický kraj,Pardubice,Chýšť,,0,15,13,8,,0,4,,,0,1,0,0,0,0,0,1,11,6,0,,1,46,1,0,2,,,168,109,109
2002,Pardubický kraj,Pardubice,Stojice,,0,14,26,2,,0,0,,,0,0,0,1,0,0,0,3,21,0,0,,0,32,3,0,2,,,181,104,105
2002,Pardubický kraj,Pardubice,Jankovice,,0,33,57,2,,0,0,,,2,2,0,0,0,0,0,1,16,0,0,,0,46,2,0,0,,,248,161,162
2002,Pardubický kraj,Pardubice,Strašov,,0,46,22,2,,1,5,,,6,0,0,0,0,0,2,1,39,1,0,,0,37,3,0,1,,,225,166,169
2002,Pardubický kraj,Pardubice,Jaroslav,,0,31,22,2,,0,2,,,0,1,2,0,0,0,1,1,7,1,0,,1,28,11,0,1,,,150,111,111
2002,Pardubický kraj,Pardubice,Svinčany,,0,44,25,4,,0,14,,,0,0,0,3,0,0,3,2,29,0,1,,0,44,4,0,1,,,288,174,177
2002,Pardubický kraj,Pardubice,Jedousov,,0,12,21,4,,0,3,,,0,0,0,1,0,0,2,1,10,1,0,,0,20,3,0,0,,,127,78,78
2002,Pardubický kraj,Pardubice,Svojšice,,0,11,21,2,,0,0,,,0,0,0,0,0,0,0,1,7,0,0,,0,43,0,0,0,,,159,85,85
2002,Pardubický kraj,Pardubice,Jeníkovice,,0,30,28,3,,0,2,,,0,0,0,0,0,0,1,3,29,2,1,,0,26,2,0,0,,,191,127,127
2002,Pardubický kraj,Pardubice,Tetov,,0,17,41,1,,0,1,,,0,0,0,0,0,1,0,2,2,1,1,,0,20,3,0,0,,,134,90,91
2002,Pardubický kraj,Pardubice,Jezbořice,,0,30,45,2,,2,0,,,0,0,0,1,0,0,3,2,27,0,0,,0,44,2,0,2,,,234,160,161
2002,Pardubický kraj,Pardubice,Trnávka,,0,12,27,2,,0,6,,,1,4,1,2,0,0,5,0,11,3,1,,0,31,5,0,1,,,180,112,112
2002,Pardubický kraj,Pardubice,Kasalice,,0,16,23,3,,0,2,,,0,3,3,0,0,0,4,0,11,0,0,,0,21,2,0,0,,,152,88,90
2002,Pardubický kraj,Pardubice,Trusnov,,0,15,25,11,,0,5,,,0,0,1,0,1,0,0,1,19,8,0,,0,48,1,0,0,,,187,135,135
2002,Pardubický kraj,Pardubice,Kladruby nad Labem,,0,44,127,4,,0,6,,,1,10,0,3,0,4,4,3,42,0,0,,0,108,13,0,7,,,551,376,378
2002,Pardubický kraj,Pardubice,Třebosice,,0,16,25,0,,0,0,,,0,0,0,1,0,7,1,0,17,0,0,,1,20,4,0,0,,,121,92,92
2002,Pardubický kraj,Pardubice,Kojice,,0,32,55,14,,0,3,,,0,0,1,1,0,0,13,0,7,4,0,,0,78,5,0,2,,,345,215,216
2002,Pardubický kraj,Pardubice,Turkovice,,0,39,21,1,,0,2,,,0,0,0,1,0,0,2,2,4,2,0,,0,26,2,0,0,,,229,102,104
2002,Pardubický kraj,Pardubice,Kostěnice,,0,76,53,7,,1,4,,,0,1,0,4,0,1,2,3,37,6,0,,0,62,2,0,0,,,399,259,260
2002,Pardubický kraj,Pardubice,Týnišťko,,0,14,10,4,,2,0,,,0,0,0,0,0,0,1,4,12,0,0,,0,34,2,0,0,,,127,83,83
2002,Pardubický kraj,Pardubice,Křičeň,,0,21,33,2,,1,5,,,0,0,0,3,0,0,1,1,17,1,0,,2,35,4,0,1,,,213,127,127
2002,Pardubický kraj,Pardubice,Uhersko,,0,17,18,6,,0,1,,,0,0,0,1,0,0,2,0,31,1,0,,0,46,1,0,0,,,205,124,126
2002,Pardubický kraj,Pardubice,Kunětice,,0,17,21,0,,0,3,,,0,6,0,1,0,0,1,2,14,3,0,,1,42,4,0,0,,,204,115,115
2002,Pardubický kraj,Pardubice,Úhřetická Lhota,,0,16,40,9,,1,4,,,0,0,1,1,0,1,2,0,8,1,0,,0,32,2,0,0,,,167,118,118
2002,Pardubický kraj,Pardubice,Labské Chrčice,,0,7,18,3,,0,3,,,0,0,0,2,0,0,1,0,4,0,0,,0,22,1,1,0,,,112,62,62
2002,Pardubický kraj,Pardubice,Újezd u Přelouče,,0,23,24,2,,0,0,,,0,0,0,0,0,0,0,0,14,4,0,,0,31,2,1,2,,,150,103,103
2002,Pardubický kraj,Pardubice,Lány u Dašic,,0,12,20,3,,0,0,,,0,0,0,2,0,0,1,5,5,2,0,,0,12,1,0,0,,,98,63,64
2002,Pardubický kraj,Pardubice,Újezd u Sezemic,,0,18,8,0,,2,2,,,1,0,3,0,0,1,1,2,8,0,1,,0,22,0,0,0,,,98,69,69
2002,Pardubický kraj,Pardubice,Lázně Bohdaneč,,0,490,184,13,,2,15,,,3,15,4,20,0,4,22,9,281,14,1,,12,555,25,0,32,,,2690,1701,1733
2002,Pardubický kraj,Pardubice,Urbanice,,0,11,6,1,,0,0,,,0,0,0,0,0,0,0,0,4,2,0,,0,22,0,0,0,,,55,46,46
2002,Pardubický kraj,Pardubice,Libišany,,0,39,38,8,,1,2,,,0,1,0,1,0,3,6,0,19,1,0,,0,67,4,0,0,,,326,190,190
2002,Pardubický kraj,Pardubice,Valy,,0,51,44,6,,0,9,,,0,0,2,6,0,0,5,5,25,0,0,,1,81,3,0,1,,,349,239,240
2002,Pardubický kraj,Pardubice,Lipoltice,,0,42,44,0,,0,1,,,0,0,0,1,0,1,4,0,24,0,0,,0,37,4,0,0,,,275,158,159
2002,Pardubický kraj,Pardubice,Vápno,,0,9,13,0,,0,2,,,1,1,0,1,0,0,1,0,11,0,0,,0,21,0,0,0,,,97,60,61
2002,Pardubický kraj,Pardubice,Litošice,,0,7,17,3,,0,1,,,0,0,0,0,0,0,0,0,4,5,0,,0,11,3,0,1,,,74,52,52
2002,Pardubický kraj,Pardubice,Veliny,,0,42,52,4,,0,3,,,0,0,1,2,0,0,2,1,22,2,1,,2,46,5,0,0,,,310,185,187
2002,Pardubický kraj,Pardubice,Malé Výkleky,,0,17,11,1,,0,4,,,0,1,0,0,0,0,1,0,14,4,0,,1,32,2,0,1,,,111,89,89
2002,Pardubický kraj,Pardubice,Veselí,,0,30,52,1,,0,0,,,0,0,1,2,0,2,6,1,15,3,0,,1,63,2,0,2,,,249,181,181
2002,Pardubický kraj,Pardubice,Mikulovice,,0,123,80,8,,2,6,,,1,3,1,1,0,1,7,6,41,6,1,,2,123,9,0,6,,,638,427,431
2002,Pardubický kraj,Pardubice,Vlčí Habřina,,0,24,35,3,,0,3,,,2,1,0,1,0,0,3,4,21,1,0,,0,56,4,0,0,,,266,158,160
2002,Pardubický kraj,Pardubice,Mokošín,,0,26,7,4,,0,4,,,1,0,0,1,0,0,1,3,15,0,0,,0,34,4,2,1,,,147,103,105
2002,Pardubický kraj,Pardubice,Voleč,,0,36,28,6,,0,2,,,0,0,0,1,0,3,4,0,33,3,0,,1,51,11,0,3,,,262,182,182
2002,Pardubický kraj,Pardubice,Morašice,,0,13,22,2,,0,0,,,1,0,0,0,0,0,3,2,5,1,1,,0,23,1,0,0,,,108,74,74
2002,Pardubický kraj,Pardubice,Vysoké Chvojno,,0,34,32,7,,1,3,,,3,0,2,1,0,1,3,4,26,4,0,,0,57,3,0,6,,,305,187,187
2002,Pardubický kraj,Pardubice,Moravany,,0,214,194,21,,1,6,,,0,8,5,12,0,5,6,10,95,13,0,,4,237,20,3,13,,,1351,867,868
2002,Pardubický kraj,Pardubice,Vyšehněvice,,0,20,22,3,,0,4,,,0,0,3,0,0,0,0,1,17,1,0,,0,35,2,0,0,,,182,108,109
2002,Pardubický kraj,Pardubice,Němčice,,0,23,8,0,,0,0,,,0,1,0,1,0,0,4,0,8,0,0,,0,17,5,0,0,,,107,67,67
2002,Pardubický kraj,Pardubice,Zdechovice,,0,42,79,3,,0,2,,,0,4,2,7,0,3,2,4,42,4,0,,0,72,4,0,1,,,464,271,271
2002,Pardubický kraj,Pardubice,Neratov,,0,12,11,3,,0,0,,,0,0,0,0,0,0,0,2,9,0,0,,0,13,1,0,2,,,86,53,53
2002,Pardubický kraj,Pardubice,Žáravice,,0,19,9,3,,1,2,,,1,0,1,0,0,1,2,3,8,8,0,,0,26,1,0,0,,,121,85,86
2002,Pardubický kraj,Pardubice,Opatovice nad Labem,,0,268,152,8,,4,5,,,2,0,4,11,0,2,22,7,160,5,1,,5,326,17,1,3,,,1691,1003,1008
2002,Pardubický kraj,Pardubice,Živanice,,0,74,93,22,,0,7,,,0,2,1,2,0,0,6,10,55,1,0,,2,142,9,0,2,,,663,428,429
2002,Pardubický kraj,Pardubice,Ostřešany,,0,129,91,4,,0,2,,,0,6,2,3,2,1,11,3,40,2,2,,1,142,3,0,3,,,717,447,447
2002,Pardubický kraj,Svitavy,Banín,,0,12,33,5,,0,0,,,0,0,1,1,0,1,5,0,28,2,0,,1,37,3,0,0,,,233,129,129
2002,Pardubický kraj,Svitavy,Malíkov,,0,2,28,0,,0,0,,,0,0,0,0,0,0,0,0,2,0,0,,0,11,0,0,0,,,77,43,43
2002,Pardubický kraj,Svitavy,Bělá nad Svitavou,,0,28,84,7,,0,2,,,0,0,0,2,0,0,19,0,27,1,1,,0,70,7,0,0,,,396,248,248
2002,Pardubický kraj,Svitavy,Městečko Trnávka,,0,93,228,16,,0,3,,,0,1,0,10,0,3,9,12,118,6,0,,2,248,23,0,1,,,1177,773,777
2002,Pardubický kraj,Svitavy,Bělá u Jevíčka,,0,20,58,7,,2,0,,,0,0,0,0,0,0,1,2,13,0,0,,0,97,16,0,1,,,322,217,219
2002,Pardubický kraj,Svitavy,Mikuleč,,0,8,28,2,,0,0,,,0,0,0,0,0,3,8,1,9,1,0,,0,50,1,0,0,,,179,111,111
2002,Pardubický kraj,Svitavy,Benátky,,0,25,17,5,,0,1,,,1,0,1,8,1,1,6,1,52,2,0,,0,34,4,0,1,,,231,160,160
2002,Pardubický kraj,Svitavy,Mladějov na Moravě,,0,13,70,7,,1,3,,,0,0,1,2,0,3,4,3,16,3,0,,4,95,8,0,0,,,387,233,233
2002,Pardubický kraj,Svitavy,Bezděčí u Trnávky,,0,23,21,5,,0,2,,,0,1,3,2,0,0,3,2,15,2,0,,0,43,9,0,0,,,184,131,131
2002,Pardubický kraj,Svitavy,Morašice,,0,58,48,14,,0,3,,,2,0,1,5,0,3,11,17,97,4,0,,1,81,9,0,3,,,565,357,357
2002,Pardubický kraj,Svitavy,Biskupice,,0,26,40,2,,0,5,,,0,1,0,0,0,0,3,6,27,0,0,,3,50,33,2,1,,,346,199,200
2002,Pardubický kraj,Svitavy,Moravská Třebová,,0,995,1124,51,,8,45,,,9,5,11,37,1,12,96,55,599,49,1,,28,1878,61,6,11,,,9002,5082,5095
2002,Pardubický kraj,Svitavy,Bohuňov,,0,10,17,5,,1,2,,,0,0,0,0,0,0,5,2,49,1,0,,0,28,0,0,0,,,156,120,120
2002,Pardubický kraj,Svitavy,Nedvězí,,0,39,16,8,,0,0,,,0,0,1,0,0,1,4,2,29,2,1,,1,26,5,0,1,,,183,136,136
2002,Pardubický kraj,Svitavy,Bohuňovice,,0,11,6,4,,0,0,,,0,1,0,0,0,0,0,1,15,0,0,,0,19,0,0,0,,,90,57,57
2002,Pardubický kraj,Svitavy,Nová Sídla,,0,13,5,1,,1,3,,,0,1,0,1,0,3,1,1,36,4,0,,1,26,3,0,0,,,186,100,100
2002,Pardubický kraj,Svitavy,Borová,,0,52,69,12,,0,1,,,0,2,1,3,1,3,13,3,90,7,0,,1,145,11,0,0,,,688,414,414
2002,Pardubický kraj,Svitavy,Nová Ves u Jarošova,,0,1,4,7,,0,0,,,0,0,0,0,0,0,3,0,11,0,0,,0,8,0,0,0,,,48,34,34
2002,Pardubický kraj,Svitavy,Borušov,,0,5,28,5,,0,1,,,0,0,0,0,0,0,0,2,8,1,0,,0,28,2,0,0,,,127,80,80
2002,Pardubický kraj,Svitavy,Oldřiš,,0,38,35,4,,0,1,,,0,3,4,0,0,2,6,2,131,2,0,,3,99,3,0,1,,,515,334,338
2002,Pardubický kraj,Svitavy,Brněnec,,0,123,187,8,,1,3,,,0,0,5,4,0,2,28,10,75,11,1,,5,219,38,0,9,,,1147,729,733
2002,Pardubický kraj,Svitavy,Opatov,,0,83,105,12,,3,4,,,0,4,2,1,0,5,31,3,60,6,1,,0,148,7,0,1,,,878,476,478
2002,Pardubický kraj,Svitavy,Březina,,0,20,81,3,,0,0,,,0,1,0,1,0,0,1,4,28,2,2,,0,66,4,0,0,,,302,213,213
2002,Pardubický kraj,Svitavy,Opatovec,,0,46,49,7,,2,3,,,1,2,0,4,0,0,15,3,33,3,1,,2,78,4,0,3,,,484,256,259
2002,Pardubický kraj,Svitavy,Březinky,,0,6,19,3,,0,0,,,1,0,0,0,0,1,3,2,20,0,0,,0,18,2,0,0,,,110,75,75
2002,Pardubický kraj,Svitavy,Osík,,0,110,71,2,,2,1,,,3,4,2,10,0,0,9,5,147,7,1,,3,124,16,1,2,,,755,520,520
2002,Pardubický kraj,Svitavy,Březiny,,0,9,23,3,,0,1,,,0,0,0,2,0,0,10,0,5,0,0,,1,29,0,0,0,,,122,83,83
2002,Pardubický kraj,Svitavy,Pohledy,,0,15,64,2,,1,0,,,0,0,0,0,0,0,2,0,12,1,0,,0,58,3,0,0,,,258,158,159
2002,Pardubický kraj,Svitavy,Březová nad Svitavou,,0,131,169,1,,3,13,,,0,2,1,3,0,0,32,10,71,5,0,,4,178,13,0,1,,,1059,637,643
2002,Pardubický kraj,Svitavy,Polička,,0,1125,719,38,,2,29,,,4,58,17,27,3,7,147,23,750,34,9,,36,1249,69,2,14,,,7270,4362,4383
2002,Pardubický kraj,Svitavy,Budislav,,0,48,25,4,,0,3,,,0,1,1,2,0,0,6,0,77,1,1,,0,40,10,0,3,,,356,222,223
2002,Pardubický kraj,Svitavy,Pomezí,,0,82,95,12,,0,2,,,0,3,3,2,0,6,15,1,81,5,0,,3,142,4,0,3,,,830,459,460
2002,Pardubický kraj,Svitavy,Bystré,,0,236,102,6,,0,2,,,0,2,6,4,1,4,27,5,220,8,1,,2,189,17,0,7,,,1228,839,843
2002,Pardubický kraj,Svitavy,Poříčí u Litomyšle,,0,27,28,5,,0,1,,,0,1,3,3,0,0,3,2,103,5,0,,0,43,7,0,2,,,314,233,233
2002,Pardubický kraj,Svitavy,Cerekvice n.Loučnou,,0,82,62,3,,0,4,,,4,0,1,8,0,4,8,7,67,1,0,,2,115,14,0,1,,,599,383,383
2002,Pardubický kraj,Svitavy,Příluka,,0,11,4,6,,0,0,,,0,0,2,0,0,0,1,0,37,0,0,,0,32,2,0,0,,,120,95,95
2002,Pardubický kraj,Svitavy,Čistá,,0,56,71,19,,3,8,,,0,2,0,7,0,0,3,6,66,3,0,,3,112,12,0,0,,,673,371,374
2002,Pardubický kraj,Svitavy,Pustá Kamenice,,0,17,24,7,,0,1,,,0,1,1,0,0,3,2,0,44,1,1,,4,53,3,0,2,,,270,164,164
2002,Pardubický kraj,Svitavy,Desná,,0,9,12,2,,0,0,,,1,0,1,2,0,0,0,0,92,6,0,,0,40,9,0,0,,,255,174,174
