year,region,county,town,Aktiv nezávislých občanů,kdúčsl,LEV 21-Národní socialisté,ods,ksčm,HLAVU VZHŮRU - volební blok,Suver.-Strana zdravého rozumu,Strana soukromníků ČR,top_09,Dělnic.str.sociální spravedl.,politické hnutí Změna,ano,Strana svobodných občanů,Koruna Česká (monarch.strana),-,Klub angažovaných nestraníků,sz,Strana Práv Občanů ZEMANOVCI,Úsvit přímé demokr.T.Okamury,Volte Pr.Blok www.cibulka.net,Romská demokratická strana,Česká pirátská strana,OBČANÉ 2011,čssd,voters,votes_ok,votes_all
2013,Zlínský kraj,Zlín,Zádveřice-Raková,,29,0,39,91,3,0,1,93,5,2,115,18,2,,,17,61,98,,,17,,138,1163,729,735
2013,Zlínský kraj,Zlín,Zlín,,3689,16,2684,3622,194,74,40,5611,136,114,8138,1238,78,,,1133,1058,3716,,,889,,6910,62365,39340,39582
2013,Zlínský kraj,Zlín,Želechovice nad Dřevnicí,,123,0,46,73,4,2,1,202,4,7,213,24,5,,,10,34,108,,,27,,164,1608,1047,1055
2013,Zlínský kraj,Zlín,Žlutava,,42,2,34,95,1,0,1,42,1,2,124,12,2,,,8,11,78,,,16,,109,883,580,586
2013,Moravskoslezský kraj,Bruntál,Andělská Hora,,14,0,3,35,0,2,2,2,2,0,30,3,1,,,2,4,26,,,5,,33,309,164,164
2013,Moravskoslezský kraj,Bruntál,Bílčice,,4,1,2,46,0,2,0,0,0,1,9,0,1,,,1,11,11,,,1,,28,204,118,118
2013,Moravskoslezský kraj,Bruntál,Bohušov,,12,0,12,54,0,0,0,8,0,1,19,4,2,,,1,0,20,,,3,,42,343,178,179
2013,Moravskoslezský kraj,Bruntál,Brantice,,16,0,20,126,1,4,0,33,5,11,157,7,1,,,12,9,61,,,11,,134,1097,608,614
2013,Moravskoslezský kraj,Bruntál,Bruntál,,222,5,287,1491,28,10,13,462,70,37,1312,103,6,,,125,94,749,,,156,,1678,13860,6848,6907
2013,Moravskoslezský kraj,Bruntál,Břidličná,,48,6,48,316,3,0,5,68,22,9,216,32,4,,,16,14,218,,,46,,416,2937,1487,1496
2013,Moravskoslezský kraj,Bruntál,Býkov-Láryšov,,0,0,1,17,0,0,0,0,0,0,25,0,0,,,0,2,8,,,1,,19,134,73,73
2013,Moravskoslezský kraj,Bruntál,Čaková,,5,0,12,31,1,1,1,7,4,0,22,0,0,,,2,2,12,,,12,,36,254,148,148
2013,Moravskoslezský kraj,Bruntál,Dětřichov nad Bystřicí,,3,2,4,51,0,1,1,4,1,0,19,1,0,,,2,5,26,,,4,,46,359,170,170
2013,Moravskoslezský kraj,Bruntál,Dívčí Hrad,,2,0,3,40,0,0,0,3,1,0,13,2,0,,,0,2,12,,,1,,33,223,112,112
2013,Moravskoslezský kraj,Bruntál,Dlouhá Stráň,,3,0,4,3,0,0,1,0,0,0,18,0,0,,,0,1,0,,,2,,21,79,53,53
2013,Moravskoslezský kraj,Bruntál,Dolní Moravice,,9,0,10,26,4,1,0,9,1,1,32,1,0,,,6,4,19,,,2,,83,335,208,211
2013,Moravskoslezský kraj,Bruntál,Dvorce,,12,0,22,169,8,2,2,19,8,1,98,8,1,,,8,7,65,,,14,,151,1171,595,603
2013,Moravskoslezský kraj,Bruntál,Heřmanovice,,13,1,7,36,1,1,1,13,1,0,32,2,0,,,2,1,16,,,2,,51,325,180,182
2013,Moravskoslezský kraj,Bruntál,Hlinka,,1,0,1,30,0,1,0,1,1,0,4,1,0,,,0,3,5,,,2,,18,162,68,69
2013,Moravskoslezský kraj,Bruntál,Holčovice,,7,0,19,112,0,0,3,6,5,0,35,2,3,,,1,5,27,,,6,,85,613,316,321
2013,Moravskoslezský kraj,Bruntál,Horní Benešov,,42,0,36,254,4,4,2,24,25,9,177,13,5,,,9,15,125,,,17,,246,1900,1007,1019
2013,Moravskoslezský kraj,Bruntál,Horní Město,,18,0,17,126,3,0,0,17,1,0,56,0,0,,,2,8,23,,,10,,84,778,365,367
2013,Moravskoslezský kraj,Bruntál,Horní Životice,,0,0,6,40,0,0,1,1,0,0,35,0,0,,,2,1,23,,,3,,46,256,158,159
2013,Moravskoslezský kraj,Bruntál,Hošťálkovy,,16,0,21,65,0,5,1,15,3,3,46,3,1,,,5,2,29,,,9,,78,514,302,304
2013,Moravskoslezský kraj,Bruntál,Janov,,6,0,6,37,1,3,0,3,2,0,19,2,1,,,5,5,5,,,1,,35,275,131,131
2013,Moravskoslezský kraj,Bruntál,Jindřichov,,11,0,17,134,1,2,2,13,4,1,74,3,0,,,4,11,66,,,6,,168,1094,517,519
2013,Moravskoslezský kraj,Bruntál,Jiříkov,,1,0,5,20,0,0,0,7,0,1,17,6,1,,,4,2,16,,,2,,28,235,110,112
2013,Moravskoslezský kraj,Bruntál,Karlova Studánka,,25,1,24,28,1,1,1,30,1,1,60,7,0,,,11,5,14,,,9,,53,354,272,281
2013,Moravskoslezský kraj,Bruntál,Karlovice,,13,0,21,96,5,1,6,24,1,4,45,6,5,,,13,1,54,,,9,,159,898,463,469
2013,Moravskoslezský kraj,Bruntál,Krasov,,4,0,4,29,9,2,2,3,5,5,18,3,0,,,3,2,19,,,7,,47,304,162,163
2013,Moravskoslezský kraj,Bruntál,Krnov,,466,8,661,1868,45,38,19,652,158,44,2163,160,17,,,240,97,990,,,236,,2822,19916,10684,10765
2013,Moravskoslezský kraj,Bruntál,Křišťanovice,,5,0,0,46,0,0,0,2,6,0,23,3,1,,,0,7,9,,,0,,32,222,134,134
2013,Moravskoslezský kraj,Bruntál,Leskovec nad Moravicí,,7,0,0,74,0,0,0,6,4,0,38,6,0,,,1,4,16,,,5,,45,376,206,208
2013,Moravskoslezský kraj,Bruntál,Lichnov,,15,0,21,121,1,3,3,25,7,5,61,6,1,,,4,6,51,,,11,,109,866,450,451
2013,Moravskoslezský kraj,Bruntál,Liptaň,,3,0,7,81,0,0,2,5,1,0,31,4,0,,,3,4,16,,,2,,74,401,233,234
2013,Moravskoslezský kraj,Bruntál,Lomnice,,20,0,3,52,1,0,1,11,4,3,30,2,0,,,4,9,29,,,6,,41,412,216,218
2013,Moravskoslezský kraj,Bruntál,Ludvíkov,,3,0,7,33,0,0,4,7,6,0,42,3,0,,,4,3,24,,,11,,33,299,180,185
2013,Moravskoslezský kraj,Bruntál,Malá Morávka,,16,0,28,64,4,1,1,33,4,3,73,8,0,,,11,7,25,,,7,,86,622,371,372
2013,Moravskoslezský kraj,Bruntál,Malá Štáhle,,2,0,0,23,0,0,1,5,1,0,16,0,0,,,3,2,5,,,0,,22,119,80,81
2013,Moravskoslezský kraj,Bruntál,Město Albrechtice,,96,2,75,467,5,7,3,65,15,11,300,23,2,,,25,24,125,,,22,,395,2943,1662,1669
2013,Moravskoslezský kraj,Bruntál,Mezina,,0,0,11,51,0,0,4,14,4,2,26,1,0,,,3,0,18,,,3,,39,304,176,177
2013,Moravskoslezský kraj,Bruntál,Milotice nad Opavou,,6,0,1,42,0,0,0,6,2,0,34,2,0,,,0,1,20,,,0,,41,322,155,155
2013,Moravskoslezský kraj,Bruntál,Moravskoslezský Kočov,,4,0,4,49,0,1,5,15,1,0,67,0,0,,,2,5,25,,,2,,53,447,233,233
2013,Moravskoslezský kraj,Bruntál,Nová Pláň,,0,0,7,0,1,0,0,10,0,0,15,0,0,,,3,2,0,,,2,,4,50,44,45
2013,Moravskoslezský kraj,Bruntál,Nové Heřminovy,,1,0,3,43,0,0,0,3,1,1,20,1,0,,,3,2,16,,,4,,25,219,123,128
2013,Moravskoslezský kraj,Bruntál,Oborná,,0,0,5,45,1,0,0,9,2,2,42,2,0,,,0,7,25,,,3,,36,299,179,181
2013,Moravskoslezský kraj,Bruntál,Osoblaha,,8,0,12,108,3,1,1,12,2,0,56,2,0,,,3,6,46,,,2,,91,888,353,357
2013,Moravskoslezský kraj,Bruntál,Petrovice,,12,0,2,31,0,1,0,2,0,0,17,0,1,,,1,2,1,,,1,,27,148,98,99
2013,Moravskoslezský kraj,Bruntál,Razová,,15,0,6,53,0,2,0,8,4,1,39,1,0,,,4,10,23,,,5,,40,397,211,211
2013,Moravskoslezský kraj,Bruntál,Roudno,,4,2,7,36,0,0,0,4,0,1,13,3,0,,,2,6,10,,,1,,21,177,110,111
2013,Moravskoslezský kraj,Bruntál,Rudná pod Pradědem,,11,0,11,53,2,1,2,8,1,0,40,1,2,,,3,3,12,,,4,,34,318,188,189
2013,Moravskoslezský kraj,Bruntál,Rusín,,9,0,6,11,0,0,1,2,0,1,16,0,0,,,0,1,5,,,0,,19,127,71,72
2013,Moravskoslezský kraj,Bruntál,Rýmařov,,121,2,193,755,8,10,10,170,25,14,659,44,8,,,86,36,301,,,81,,1148,7155,3671,3701
2013,Moravskoslezský kraj,Bruntál,Ryžoviště,,5,0,6,53,0,0,0,7,0,1,68,3,0,,,4,1,27,,,4,,69,530,248,249
2013,Moravskoslezský kraj,Bruntál,Slezské Pavlovice,,4,1,1,14,0,0,0,4,0,0,21,0,0,,,1,2,0,,,0,,25,163,73,74
2013,Moravskoslezský kraj,Bruntál,Slezské Rudoltice,,13,0,3,51,0,1,0,4,0,0,19,0,0,,,2,6,16,,,0,,52,445,167,168
2013,Moravskoslezský kraj,Bruntál,Stará Ves,,13,0,14,59,2,0,0,29,2,2,71,5,0,,,2,4,28,,,8,,52,470,291,292
2013,Moravskoslezský kraj,Bruntál,Staré Heřminovy,,1,0,6,45,0,0,0,4,2,0,14,2,0,,,0,5,17,,,2,,31,209,129,129
2013,Moravskoslezský kraj,Bruntál,Staré Město,,13,0,19,78,0,0,4,30,6,1,97,7,1,,,6,5,43,,,8,,79,688,397,400
2013,Moravskoslezský kraj,Bruntál,Světlá Hora,,29,0,30,152,3,0,5,35,8,4,94,18,2,,,6,20,68,,,13,,171,1208,658,663
2013,Moravskoslezský kraj,Bruntál,Svobodné Heřmanice,,7,0,11,48,0,2,1,12,5,0,42,0,0,,,3,7,14,,,0,,46,427,198,200
2013,Moravskoslezský kraj,Bruntál,Široká Niva,,2,0,10,77,2,1,2,7,1,2,56,1,1,,,8,0,31,,,7,,79,504,287,288
2013,Moravskoslezský kraj,Bruntál,Třemešná,,10,0,18,120,3,0,0,8,3,2,74,2,1,,,10,3,33,,,3,,123,776,413,419
2013,Moravskoslezský kraj,Bruntál,Tvrdkov,,5,0,10,37,0,0,0,4,0,1,13,3,0,,,1,3,17,,,0,,23,200,117,117
2013,Moravskoslezský kraj,Bruntál,Úvalno,,11,0,11,88,0,2,0,14,3,3,87,9,1,,,9,11,55,,,10,,122,823,436,437
2013,Moravskoslezský kraj,Bruntál,Václavov u Bruntálu,,11,0,13,56,1,1,0,6,1,0,17,4,0,,,4,2,22,,,3,,47,401,188,190
2013,Moravskoslezský kraj,Bruntál,Valšov,,1,0,6,33,0,1,0,4,3,0,17,4,0,,,0,2,11,,,3,,23,206,108,113
2013,Moravskoslezský kraj,Bruntál,Velká Štáhle,,5,2,3,54,0,1,1,0,5,2,24,3,1,,,2,0,20,,,5,,55,291,183,185
2013,Moravskoslezský kraj,Bruntál,Vrbno pod Pradědem,,79,4,105,552,10,1,31,108,56,7,409,30,2,,,40,37,231,,,51,,686,4685,2439,2460
2013,Moravskoslezský kraj,Bruntál,Vysoká,,8,0,5,37,0,1,0,4,2,1,17,2,1,,,1,3,18,,,3,,35,257,138,139
2013,Moravskoslezský kraj,Bruntál,Zátor,,23,0,30,119,1,1,2,31,6,1,119,6,0,,,6,10,50,,,15,,105,975,525,526
2013,Moravskoslezský kraj,Frýdek-Místek,Baška,,201,1,118,428,9,6,3,108,11,13,387,32,4,,,43,31,127,,,55,,413,3021,1990,2018
2013,Moravskoslezský kraj,Frýdek-Místek,Bílá,,13,0,8,42,1,0,3,6,0,0,23,2,0,,,0,4,11,,,3,,49,269,165,168
2013,Moravskoslezský kraj,Frýdek-Místek,Bocanovice,,46,0,7,12,1,0,0,12,0,0,33,1,1,,,2,6,14,,,1,,51,343,187,188
2013,Moravskoslezský kraj,Frýdek-Místek,Brušperk,,168,0,159,399,14,5,4,138,12,12,422,41,3,,,45,38,187,,,43,,520,3201,2210,2221
2013,Moravskoslezský kraj,Frýdek-Místek,Bruzovice,,48,2,14,81,4,1,3,26,4,1,94,9,2,,,7,9,28,,,11,,90,663,434,434
2013,Moravskoslezský kraj,Frýdek-Místek,Bukovec,,193,0,32,34,1,2,2,24,5,2,54,11,1,,,7,29,31,,,13,,188,1077,629,631
2013,Moravskoslezský kraj,Frýdek-Místek,Bystřice,,242,1,163,279,9,2,6,124,6,4,402,57,3,,,59,116,166,,,53,,706,4236,2398,2420
2013,Moravskoslezský kraj,Frýdek-Místek,Čeladná,,113,3,94,180,9,2,4,203,3,13,273,36,5,,,43,52,125,,,23,,287,2175,1468,1477
2013,Moravskoslezský kraj,Frýdek-Místek,Dobrá,,208,4,89,285,7,8,3,90,8,9,315,25,2,,,33,35,135,,,40,,390,2545,1686,1692
2013,Moravskoslezský kraj,Frýdek-Místek,Dobratice,,93,1,26,85,2,0,2,37,3,0,118,7,0,,,12,9,58,,,18,,115,927,586,588
2013,Moravskoslezský kraj,Frýdek-Místek,Dolní Domaslavice,,56,1,29,109,2,2,1,47,5,4,102,12,2,,,7,18,64,,,11,,144,1007,616,622
2013,Moravskoslezský kraj,Frýdek-Místek,Dolní Lomná,,72,0,32,39,0,1,0,19,5,0,44,2,1,,,6,10,26,,,8,,103,700,368,371
2013,Moravskoslezský kraj,Frýdek-Místek,Dolní Tošanovice,,26,0,2,20,3,0,0,6,0,0,19,4,1,,,2,2,17,,,0,,58,261,160,160
2013,Moravskoslezský kraj,Frýdek-Místek,Fryčovice,,91,0,79,281,3,2,3,74,5,5,204,16,1,,,23,39,119,,,22,,278,1955,1245,1258
2013,Moravskoslezský kraj,Frýdek-Místek,Frýdek-Místek,,1865,36,1178,4439,84,37,37,1568,204,118,5057,415,59,,,676,702,1925,,,641,,6828,46954,25869,26050
2013,Moravskoslezský kraj,Frýdek-Místek,Frýdlant nad Ostravicí,,513,1,283,799,25,13,13,332,33,14,1228,95,12,,,147,93,368,,,118,,1175,8076,5262,5314
2013,Moravskoslezský kraj,Frýdek-Místek,Hnojník,,134,0,50,93,2,1,3,49,7,7,136,10,0,,,14,16,59,,,26,,163,1238,770,774
2013,Moravskoslezský kraj,Frýdek-Místek,Horní Domaslavice,,55,0,20,65,2,0,2,19,4,1,67,2,1,,,7,10,33,,,11,,81,609,380,381
2013,Moravskoslezský kraj,Frýdek-Místek,Horní Lomná,,48,0,7,17,0,2,0,3,0,0,33,0,0,,,2,5,9,,,4,,49,327,179,179
2013,Moravskoslezský kraj,Frýdek-Místek,Horní Tošanovice,,18,0,17,45,2,2,2,11,2,0,34,5,0,,,1,11,27,,,9,,46,435,232,232
2013,Moravskoslezský kraj,Frýdek-Místek,Hrádek,,80,0,43,100,4,3,0,37,8,0,109,11,1,,,13,23,76,,,15,,277,1454,800,811
2013,Moravskoslezský kraj,Frýdek-Místek,Hrčava,,11,0,11,8,0,0,0,10,1,0,5,1,0,,,2,1,3,,,6,,62,214,121,121
2013,Moravskoslezský kraj,Frýdek-Místek,Hukvaldy,,118,0,81,175,8,0,4,95,9,4,166,16,0,,,18,31,78,,,13,,254,1636,1070,1083
2013,Moravskoslezský kraj,Frýdek-Místek,Jablunkov,,546,0,157,255,4,0,3,108,8,4,358,32,4,,,33,48,158,,,65,,651,4621,2434,2461
2013,Moravskoslezský kraj,Frýdek-Místek,Janovice,,100,1,67,180,6,1,3,68,4,2,154,25,1,,,19,23,80,,,22,,195,1520,951,960
2013,Moravskoslezský kraj,Frýdek-Místek,Kaňovice,,22,0,14,16,2,1,1,24,2,1,45,1,0,,,1,7,10,,,2,,26,232,175,178
2013,Moravskoslezský kraj,Frýdek-Místek,Komorní Lhotka,,94,1,46,116,3,3,0,45,1,0,79,6,2,,,5,15,44,,,12,,173,1016,645,654
2013,Moravskoslezský kraj,Frýdek-Místek,Košařiska,,26,0,15,25,2,0,0,6,1,2,20,4,0,,,1,8,3,,,3,,53,308,169,169
2013,Moravskoslezský kraj,Frýdek-Místek,Kozlovice,,273,1,107,202,2,10,8,88,6,7,215,27,3,,,23,39,138,,,32,,345,2413,1526,1542
2013,Moravskoslezský kraj,Frýdek-Místek,Krásná,,41,0,16,60,1,0,0,25,1,1,63,7,0,,,14,9,22,,,4,,77,553,341,343
2013,Moravskoslezský kraj,Frýdek-Místek,Krmelín,,115,1,97,174,10,2,1,116,11,3,252,23,0,,,38,29,113,,,33,,261,1807,1279,1292
2013,Moravskoslezský kraj,Frýdek-Místek,Kunčice pod Ondřejníkem,,154,0,70,170,6,5,4,70,7,7,201,16,1,,,29,13,110,,,29,,251,1826,1143,1153
2013,Moravskoslezský kraj,Frýdek-Místek,Lhotka,,33,0,19,51,0,2,2,15,1,1,53,2,1,,,5,5,23,,,7,,56,435,276,277
2013,Moravskoslezský kraj,Frýdek-Místek,Lučina,,48,0,41,107,3,2,3,43,7,6,132,6,4,,,11,24,67,,,10,,177,1048,691,695
2013,Moravskoslezský kraj,Frýdek-Místek,Malenovice,,44,1,38,58,0,0,0,40,0,0,76,15,0,,,13,12,18,,,6,,57,508,378,382
2013,Moravskoslezský kraj,Frýdek-Místek,Metylovice,,133,2,36,151,4,3,3,58,7,6,138,17,2,,,28,18,58,,,15,,196,1397,875,886
2013,Moravskoslezský kraj,Frýdek-Místek,Milíkov,,98,0,19,61,4,0,0,22,3,1,71,8,0,,,9,23,46,,,6,,205,1053,576,584
2013,Moravskoslezský kraj,Frýdek-Místek,Morávka,,56,0,24,123,6,1,2,44,0,1,115,1,1,,,26,15,42,,,19,,150,959,626,631
2013,Moravskoslezský kraj,Frýdek-Místek,Mosty u Jablunkova,,254,3,106,181,1,4,1,70,9,2,276,23,2,,,25,36,106,,,36,,414,3155,1549,1562
2013,Moravskoslezský kraj,Frýdek-Místek,Návsí,,186,0,91,193,3,0,1,74,4,9,221,37,1,,,36,41,127,,,39,,575,3125,1638,1653
2013,Moravskoslezský kraj,Frýdek-Místek,Nižní Lhoty,,20,0,5,14,0,1,0,6,2,0,25,3,0,,,5,1,12,,,2,,42,221,138,139
2013,Moravskoslezský kraj,Frýdek-Místek,Nošovice,,36,0,30,74,3,2,0,21,4,2,119,2,1,,,7,16,31,,,8,,140,801,496,497
2013,Moravskoslezský kraj,Frýdek-Místek,Nýdek,,125,0,53,102,8,3,1,44,2,4,166,10,1,,,9,47,66,,,21,,325,1647,987,994
2013,Moravskoslezský kraj,Frýdek-Místek,Ostravice,,91,0,77,197,9,3,0,113,8,10,239,13,4,,,31,29,120,,,13,,319,2077,1276,1298
2013,Moravskoslezský kraj,Frýdek-Místek,Palkovice,,179,0,77,305,5,8,6,130,12,8,350,42,9,,,39,48,154,,,29,,361,2591,1762,1783
2013,Moravskoslezský kraj,Frýdek-Místek,Paskov,,92,0,126,375,8,6,1,138,15,7,376,33,2,,,40,39,178,,,57,,403,3189,1896,1912
2013,Moravskoslezský kraj,Frýdek-Místek,Pazderna,,22,0,9,25,2,0,1,2,1,0,29,0,0,,,4,0,8,,,5,,36,231,144,145
2013,Moravskoslezský kraj,Frýdek-Místek,Písečná,,99,0,12,44,2,1,0,22,4,1,63,9,1,,,5,10,28,,,7,,120,724,428,435
2013,Moravskoslezský kraj,Frýdek-Místek,Písek,,145,0,15,85,1,0,2,20,1,0,120,11,1,,,17,24,45,,,8,,229,1443,724,728
2013,Moravskoslezský kraj,Frýdek-Místek,Pražmo,,50,0,22,84,0,0,0,31,4,0,68,4,1,,,13,17,45,,,13,,101,773,453,454
2013,Moravskoslezský kraj,Frýdek-Místek,Pržno,,48,0,37,81,0,2,1,50,3,4,84,6,0,,,8,7,39,,,15,,93,747,478,482
2013,Moravskoslezský kraj,Frýdek-Místek,Pstruží,,32,0,30,61,1,1,0,38,2,0,95,19,0,,,21,2,51,,,7,,81,731,441,447
2013,Moravskoslezský kraj,Frýdek-Místek,Raškovice,,59,0,42,258,3,1,3,58,2,2,157,13,1,,,28,17,84,,,20,,221,1525,969,978
2013,Moravskoslezský kraj,Frýdek-Místek,Ropice,,110,0,29,81,0,2,0,32,10,1,107,17,2,,,12,28,47,,,15,,160,1216,653,664
2013,Moravskoslezský kraj,Frýdek-Místek,Řeka,,35,0,4,35,1,0,0,11,2,3,45,4,0,,,3,9,29,,,5,,83,450,269,274
2013,Moravskoslezský kraj,Frýdek-Místek,Řepiště,,68,1,71,160,9,2,0,95,9,3,184,18,0,,,28,25,69,,,17,,252,1432,1011,1017
2013,Moravskoslezský kraj,Frýdek-Místek,Sedliště,,76,3,41,139,3,2,3,43,9,2,176,18,9,,,14,17,68,,,15,,153,1160,791,794
2013,Moravskoslezský kraj,Frýdek-Místek,Smilovice,,59,0,24,26,1,0,0,29,3,0,79,5,0,,,4,12,33,,,12,,98,592,385,386
2013,Moravskoslezský kraj,Frýdek-Místek,Soběšovice,,39,1,17,82,0,0,0,29,2,0,111,4,2,,,18,7,62,,,8,,118,751,500,503
2013,Moravskoslezský kraj,Frýdek-Místek,Staré Hamry,,20,0,12,70,2,1,1,20,0,1,42,2,0,,,7,12,24,,,12,,68,486,294,298
2013,Moravskoslezský kraj,Frýdek-Místek,Staré Město,,68,0,37,93,4,1,1,72,2,1,186,9,1,,,10,12,68,,,15,,170,1177,750,752
2013,Moravskoslezský kraj,Frýdek-Místek,Staříč,,86,2,48,216,6,2,1,51,6,3,206,22,1,,,13,31,99,,,27,,201,1674,1021,1028
2013,Moravskoslezský kraj,Frýdek-Místek,Střítež,,69,1,15,52,0,2,0,21,2,2,68,16,1,,,6,13,32,,,13,,143,793,456,458
2013,Moravskoslezský kraj,Frýdek-Místek,Sviadnov,,77,2,68,117,2,4,0,51,7,10,180,14,4,,,27,84,57,,,17,,196,1378,917,921
2013,Moravskoslezský kraj,Frýdek-Místek,Třanovice,,128,0,29,47,1,1,0,36,0,5,85,8,1,,,9,13,26,,,12,,135,804,536,539
2013,Moravskoslezský kraj,Frýdek-Místek,Třinec,,1594,4,782,1935,33,25,24,744,73,48,2614,274,14,,,339,382,1124,,,361,,4822,29531,15192,15293
2013,Moravskoslezský kraj,Frýdek-Místek,Vělopolí,,25,0,13,12,0,0,1,18,0,0,17,5,0,,,5,9,6,,,4,,29,225,144,144
2013,Moravskoslezský kraj,Frýdek-Místek,Vendryně,,308,1,118,219,3,4,5,147,5,8,359,17,3,,,63,84,140,,,37,,631,3447,2152,2177
2013,Moravskoslezský kraj,Frýdek-Místek,Vojkovice,,30,0,15,46,3,1,0,17,6,6,49,4,1,,,5,4,41,,,7,,79,490,314,315
2013,Moravskoslezský kraj,Frýdek-Místek,Vyšní Lhoty,,34,0,27,86,0,1,2,18,5,3,75,7,3,,,11,19,39,,,14,,122,693,466,467
2013,Moravskoslezský kraj,Frýdek-Místek,Žabeň,,29,0,24,86,1,0,0,18,4,1,80,8,0,,,7,5,37,,,2,,92,610,394,395
2013,Moravskoslezský kraj,Frýdek-Místek,Žermanice,,0,0,6,31,1,0,1,5,3,3,38,7,1,,,3,5,15,,,4,,26,247,149,151
2013,Moravskoslezský kraj,Karviná,Albrechtice,,169,2,84,416,3,3,0,79,12,2,284,17,3,,,36,62,169,,,50,,587,3255,1978,1988
2013,Moravskoslezský kraj,Karviná,Bohumín,,348,4,437,1660,30,16,6,396,108,35,1575,133,11,,,169,279,590,,,206,,3293,18165,9296,9386
2013,Moravskoslezský kraj,Karviná,Český Těšín,,1303,24,725,1593,34,22,18,506,89,25,1527,161,16,,,255,262,788,,,220,,2977,20144,10545,10614
2013,Moravskoslezský kraj,Karviná,Dětmarovice,,87,2,137,462,4,2,5,58,19,3,444,27,5,,,31,43,157,,,54,,534,3492,2074,2091
2013,Moravskoslezský kraj,Karviná,Dolní Lutyně,,153,4,96,543,10,1,1,117,41,14,406,32,4,,,40,67,145,,,46,,734,4213,2454,2468
2013,Moravskoslezský kraj,Karviná,Doubrava,,15,0,19,178,0,1,0,11,4,4,120,3,1,,,7,12,39,,,14,,141,1039,569,570
2013,Moravskoslezský kraj,Karviná,Havířov,,1294,36,1351,7332,137,63,49,1677,359,130,5361,480,63,,,692,822,2349,,,865,,10613,64273,33673,33941
2013,Moravskoslezský kraj,Karviná,Horní Bludovice,,102,0,60,241,8,0,5,69,13,3,212,14,2,,,25,27,83,,,25,,259,1817,1148,1157
2013,Moravskoslezský kraj,Karviná,Horní Suchá,,117,0,79,473,4,3,5,97,9,2,307,32,3,,,27,70,116,,,39,,526,3723,1909,1928
2013,Moravskoslezský kraj,Karviná,Chotěbuz,,104,0,22,87,0,2,0,29,1,0,96,9,0,,,4,16,42,,,6,,170,950,588,593
2013,Moravskoslezský kraj,Karviná,Karviná,,838,23,683,5399,74,38,12,554,237,77,3571,204,32,,,307,678,1320,,,454,,8175,47398,22676,22838
2013,Moravskoslezský kraj,Karviná,Orlová,,365,11,354,3110,68,19,14,371,135,39,1760,159,19,,,194,432,941,,,287,,3875,25682,12153,12234
2013,Moravskoslezský kraj,Karviná,Petrovice u Karviné,,231,1,128,392,11,1,2,125,26,10,440,26,5,,,43,55,171,,,53,,750,3989,2470,2474
2013,Moravskoslezský kraj,Karviná,Petřvald,,101,1,148,828,39,5,4,115,35,8,539,23,6,,,37,66,217,,,62,,881,5800,3115,3143
2013,Moravskoslezský kraj,Karviná,Rychvald,,116,16,142,798,20,4,7,159,31,16,625,52,8,,,63,108,287,,,64,,988,5908,3504,3525
2013,Moravskoslezský kraj,Karviná,Stonava,,60,2,39,167,4,0,0,19,14,1,130,4,1,,,17,139,39,,,15,,224,1496,875,883
2013,Moravskoslezský kraj,Karviná,Těrlicko,,179,3,120,432,15,3,2,140,9,10,399,28,6,,,49,41,170,,,51,,628,3584,2285,2291
2013,Moravskoslezský kraj,Nový Jičín,Albrechtičky,,50,0,21,31,2,3,0,41,2,1,84,4,0,,,2,6,29,,,9,,65,584,350,350
2013,Moravskoslezský kraj,Nový Jičín,Bartošovice,,33,1,30,217,1,4,2,22,7,0,116,13,1,,,26,11,71,,,12,,177,1368,744,749
2013,Moravskoslezský kraj,Nový Jičín,Bernartice nad Odrou,,126,1,54,31,1,1,2,44,2,0,117,9,1,,,16,6,41,,,17,,79,752,548,551
2013,Moravskoslezský kraj,Nový Jičín,Bílov,,18,0,10,70,0,0,0,11,2,0,51,5,0,,,8,5,32,,,2,,34,455,248,248
2013,Moravskoslezský kraj,Nový Jičín,Bílovec,,220,4,231,635,27,12,13,297,53,16,670,73,10,,,88,67,211,,,79,,815,6169,3521,3551
2013,Moravskoslezský kraj,Nový Jičín,Bítov,,22,0,7,49,3,0,0,18,2,1,54,4,0,,,5,1,10,,,2,,66,351,244,250
2013,Moravskoslezský kraj,Nový Jičín,Bordovice,,33,0,24,42,0,0,2,13,2,3,75,14,0,,,6,9,30,,,10,,66,472,329,333
2013,Moravskoslezský kraj,Nový Jičín,Bravantice,,21,1,6,105,2,0,0,22,1,1,46,9,0,,,2,12,25,,,16,,104,729,373,375
2013,Moravskoslezský kraj,Nový Jičín,Frenštát pod Radhoštěm,,524,9,399,651,17,15,8,375,26,23,975,146,5,,,136,81,388,,,150,,1163,8988,5091,5130
2013,Moravskoslezský kraj,Nový Jičín,Fulnek,,269,4,165,477,18,5,8,155,53,9,440,25,7,,,78,38,272,,,69,,633,4737,2725,2739
2013,Moravskoslezský kraj,Nový Jičín,Heřmanice u Oder,,28,0,2,23,1,0,0,12,2,0,17,1,0,,,2,4,24,,,9,,51,264,176,176
2013,Moravskoslezský kraj,Nový Jičín,Heřmánky,,1,0,9,15,0,0,0,9,0,0,16,0,0,,,1,2,11,,,4,,9,153,77,78
2013,Moravskoslezský kraj,Nový Jičín,Hladké Životice,,47,0,17,77,2,2,0,22,5,2,91,5,2,,,5,7,53,,,13,,100,767,450,457
