year,region,county,town,kdúčsl,ods,ksčm,Folklor i Společnost,Balbínova poetická strana,4 VIZE-www.4vize.cz,SNK Evropští demokraté,Helax-Ostrava se baví,Strana zdravého rozumu,Liberální reformní strana,Národní strana,Koruna Česká (monarch.strana),-,NEZ.DEMOKRATÉ(předs.V.Železný),Česká pravice,Unie svobody-Demokratická unie,Humanistická strana,sz,Nezávislí,Česká str.národ.socialistická,Právo a Spravedlnost,STRANA ROVNOST ŠANCÍ,čssd,České hnutí za národní jednotu,Pravý Blok,Moravané,Koalice pro Českou republiku,voters,votes_ok,votes_all
2006,Pardubický kraj,Chrudim,Studnice,82,52,43,,0,0,0,,2,,0,0,0,4,,1,,7,2,,1,0,52,,0,2,0,377,248,248
2006,Pardubický kraj,Chrudim,Svídnice,10,94,44,,0,0,12,,0,,2,1,0,1,,0,,4,3,,0,0,77,,1,0,1,330,250,250
2006,Pardubický kraj,Chrudim,Svratouch,82,166,90,,0,2,5,,3,,1,1,0,2,,0,,11,1,,0,0,144,,1,0,0,693,509,510
2006,Pardubický kraj,Chrudim,Tisovec,20,53,23,,1,0,2,,0,,0,0,0,3,,1,,11,2,,0,0,59,,0,0,0,266,175,177
2006,Pardubický kraj,Chrudim,Trhová Kamenice,43,132,86,,1,2,2,,4,,0,0,0,3,,0,,37,1,,0,0,155,,2,0,0,687,468,472
2006,Pardubický kraj,Chrudim,Trojovice,12,36,18,,0,0,6,,2,,0,0,0,0,,0,,13,2,,1,0,24,,0,0,0,165,114,114
2006,Pardubický kraj,Chrudim,Třemošnice,89,539,330,,2,0,52,,6,,1,0,0,24,,2,,111,6,,3,4,501,,3,0,1,2622,1674,1678
2006,Pardubický kraj,Chrudim,Třibřichy,12,65,31,,0,0,2,,0,,0,0,0,2,,0,,15,1,,0,0,66,,0,0,1,247,195,196
2006,Pardubický kraj,Chrudim,Tuněchody,16,93,63,,0,0,5,,4,,0,0,0,1,,1,,15,2,,0,0,114,,0,0,0,460,314,314
2006,Pardubický kraj,Chrudim,Úherčice,6,24,7,,0,0,2,,0,,0,0,0,1,,0,,6,0,,0,0,10,,0,0,0,95,56,56
2006,Pardubický kraj,Chrudim,Úhřetice,15,85,37,,0,0,2,,1,,0,0,0,0,,4,,15,1,,1,1,78,,1,1,1,376,243,244
2006,Pardubický kraj,Chrudim,Vápenný Podol,10,21,36,,0,0,2,,0,,0,0,0,2,,0,,8,1,,0,1,50,,0,0,0,178,131,131
2006,Pardubický kraj,Chrudim,Včelákov,41,71,70,,1,0,10,,5,,0,0,0,5,,2,,5,2,,1,0,106,,1,0,2,453,322,324
2006,Pardubický kraj,Chrudim,Vejvanovice,19,55,11,,0,0,2,,1,,0,0,0,2,,0,,12,0,,0,2,49,,0,0,1,220,154,154
2006,Pardubický kraj,Chrudim,Vinary,11,21,5,,0,0,0,,0,,0,0,0,0,,0,,5,2,,0,0,25,,0,0,0,101,69,70
2006,Pardubický kraj,Chrudim,Vítanov,37,82,36,,0,0,5,,0,,0,0,0,5,,2,,9,0,,1,0,94,,0,0,1,353,272,272
2006,Pardubický kraj,Chrudim,Vojtěchov,64,29,41,,0,0,1,,0,,2,0,0,3,,0,,19,1,,1,0,83,,0,0,0,330,244,244
2006,Pardubický kraj,Chrudim,Vortová,18,21,27,,0,0,2,,0,,0,0,0,1,,0,,4,0,,0,0,66,,0,0,1,207,140,142
2006,Pardubický kraj,Chrudim,Vrbatův Kostelec,36,41,34,,0,0,0,,0,,0,1,0,0,,0,,16,3,,1,0,53,,0,0,0,266,185,185
2006,Pardubický kraj,Chrudim,Všeradov,12,23,28,,0,0,5,,0,,0,0,0,0,,0,,3,3,,0,0,41,,0,0,0,143,115,115
2006,Pardubický kraj,Chrudim,Vysočina,33,104,66,,0,0,5,,4,,0,0,0,1,,0,,9,4,,2,0,130,,0,0,0,553,358,358
2006,Pardubický kraj,Chrudim,Vyžice,3,30,15,,0,0,1,,1,,0,0,0,0,,0,,1,4,,1,0,50,,1,0,2,139,109,109
2006,Pardubický kraj,Chrudim,Zaječice,28,161,94,,1,0,11,,5,,2,1,0,1,,1,,16,6,,1,0,203,,6,1,3,789,541,542
2006,Pardubický kraj,Chrudim,Zájezdec,14,11,13,,0,0,0,,1,,0,0,0,0,,0,,2,0,,1,0,17,,0,0,0,81,59,60
2006,Pardubický kraj,Chrudim,Zderaz,46,35,10,,0,0,1,,0,,0,1,0,1,,0,,5,2,,0,0,56,,0,0,2,232,159,159
2006,Pardubický kraj,Chrudim,Žlebské Chvalovice,16,18,3,,0,0,0,,1,,0,0,0,0,,0,,1,0,,0,0,23,,0,0,0,83,62,62
2006,Pardubický kraj,Chrudim,Žumberk,6,42,13,,0,0,7,,0,,0,0,0,1,,0,,6,1,,0,1,56,,1,0,0,189,134,134
2006,Pardubický kraj,Pardubice,Barchov,3,27,7,,0,0,0,,0,,0,0,0,0,,0,,7,2,,0,0,36,,0,2,0,133,84,84
2006,Pardubický kraj,Pardubice,Bezděkov,10,43,19,,0,0,7,,1,,0,0,0,0,,0,,13,2,,0,0,54,,0,0,0,227,149,149
2006,Pardubický kraj,Pardubice,Borek,11,58,18,,0,1,2,,2,,0,0,0,0,,0,,5,1,,2,0,42,,1,0,0,189,143,144
2006,Pardubický kraj,Pardubice,Brloh,19,33,26,,0,0,4,,2,,0,0,0,0,,0,,6,2,,0,0,33,,0,0,0,191,125,125
2006,Pardubický kraj,Pardubice,Břehy,22,184,84,,1,0,15,,0,,0,1,0,3,,1,,31,15,,3,2,193,,5,0,0,810,560,561
2006,Pardubický kraj,Pardubice,Bukovina nad Labem,27,38,31,,0,0,1,,0,,0,0,0,0,,0,,13,1,,1,0,19,,1,1,0,171,133,134
2006,Pardubický kraj,Pardubice,Bukovina u Přelouče,4,17,6,,0,0,0,,0,,0,0,0,0,,0,,4,0,,0,0,18,,1,0,0,59,50,50
2006,Pardubický kraj,Pardubice,Bukovka,21,96,27,,0,0,8,,4,,0,0,0,1,,0,,23,2,,0,1,57,,0,0,0,309,240,240
2006,Pardubický kraj,Pardubice,Býšť,77,305,76,,0,0,25,,2,,0,0,0,6,,2,,66,5,,2,1,182,,3,3,1,979,756,757
2006,Pardubický kraj,Pardubice,Časy,6,29,17,,0,0,1,,1,,1,0,0,1,,1,,7,1,,0,0,34,,2,0,3,152,104,104
2006,Pardubický kraj,Pardubice,Čeperka,19,236,72,,0,0,8,,4,,0,1,0,2,,0,,54,6,,0,1,176,,1,1,2,787,583,584
2006,Pardubický kraj,Pardubice,Čepí,11,75,13,,0,0,0,,0,,0,0,0,1,,0,,14,2,,0,1,59,,0,0,0,304,176,176
2006,Pardubický kraj,Pardubice,Černá u Bohdanče,2,69,28,,0,0,3,,0,,1,0,0,1,,0,,12,0,,0,0,36,,0,0,0,219,152,152
2006,Pardubický kraj,Pardubice,Dašice,75,282,164,,0,0,21,,4,,0,0,0,5,,0,,49,8,,2,1,330,,2,1,0,1486,944,945
2006,Pardubický kraj,Pardubice,Dolany,4,53,29,,0,0,1,,1,,2,0,0,1,,1,,15,1,,1,0,65,,4,0,1,276,179,180
2006,Pardubický kraj,Pardubice,Dolní Roveň,169,256,119,,1,2,26,,4,,3,0,0,0,,2,,39,12,,0,1,293,,6,0,0,1544,933,936
2006,Pardubický kraj,Pardubice,Dolní Ředice,24,118,39,,0,1,12,,1,,1,0,0,3,,2,,36,7,,0,2,147,,2,1,1,635,397,401
2006,Pardubický kraj,Pardubice,Dříteč,6,46,25,,0,0,7,,0,,0,0,0,0,,1,,13,2,,0,0,37,,1,0,2,224,140,141
2006,Pardubický kraj,Pardubice,Dubany,9,36,20,,0,0,3,,0,,0,0,0,0,,1,,5,3,,0,0,46,,0,0,1,167,124,125
2006,Pardubický kraj,Pardubice,Hlavečník,3,38,31,,0,0,0,,0,,0,0,0,0,,0,,4,1,,0,0,47,,1,0,0,198,125,127
2006,Pardubický kraj,Pardubice,Holice,190,1323,403,,3,4,72,,17,,10,2,0,8,,7,,226,31,,10,1,1176,,14,0,6,5193,3503,3509
2006,Pardubický kraj,Pardubice,Holotín,0,11,6,,2,0,1,,0,,0,0,0,0,,0,,2,0,,0,0,2,,1,0,0,32,25,25
2006,Pardubický kraj,Pardubice,Horní Jelení,110,344,134,,2,1,24,,6,,1,1,0,4,,2,,56,6,,1,0,349,,1,0,3,1466,1045,1050
2006,Pardubický kraj,Pardubice,Horní Ředice,19,196,50,,2,0,4,,5,,1,1,0,1,,3,,35,9,,0,1,118,,0,0,0,674,445,451
2006,Pardubický kraj,Pardubice,Hostovice,4,32,13,,0,0,3,,2,,1,0,0,3,,0,,10,2,,0,0,33,,0,0,0,170,103,103
2006,Pardubický kraj,Pardubice,Hrobice,2,40,8,,0,0,0,,0,,0,0,0,1,,0,,7,0,,1,0,35,,0,0,0,154,94,94
2006,Pardubický kraj,Pardubice,Choltice,18,204,81,,0,1,15,,1,,1,1,0,2,,1,,31,9,,3,0,157,,1,2,0,760,528,529
2006,Pardubický kraj,Pardubice,Choteč,6,48,10,,0,0,8,,0,,1,0,0,0,,0,,8,0,,0,0,56,,1,0,0,231,138,138
2006,Pardubický kraj,Pardubice,Chrtníky,4,14,11,,0,0,1,,0,,0,0,0,0,,0,,3,0,,0,0,22,,0,0,0,70,55,55
2006,Pardubický kraj,Pardubice,Chvaletice,47,496,218,,1,3,91,,11,,3,6,0,9,,8,,112,17,,2,3,539,,4,1,2,2564,1573,1584
2006,Pardubický kraj,Pardubice,Chvojenec,47,88,28,,0,1,13,,1,,1,0,0,2,,4,,21,3,,1,0,103,,2,1,1,503,317,319
2006,Pardubický kraj,Pardubice,Chýšť,3,41,16,,0,0,1,,1,,0,0,0,0,,0,,14,2,,0,0,47,,0,0,0,165,125,125
2006,Pardubický kraj,Pardubice,Jankovice,12,38,42,,2,0,2,,2,,0,0,0,0,,0,,10,3,,2,1,69,,1,0,0,253,184,184
2006,Pardubický kraj,Pardubice,Jaroslav,7,43,22,,0,0,3,,0,,3,0,0,0,,1,,3,0,,0,0,52,,0,0,0,176,134,134
2006,Pardubický kraj,Pardubice,Jedousov,1,17,12,,0,0,1,,0,,0,0,0,0,,0,,8,0,,0,0,40,,0,0,0,138,79,79
2006,Pardubický kraj,Pardubice,Jeníkovice,14,45,18,,0,1,1,,0,,0,0,0,3,,0,,3,4,,0,0,42,,1,0,0,195,132,132
2006,Pardubický kraj,Pardubice,Jezbořice,5,63,38,,0,1,3,,0,,0,0,0,0,,1,,11,0,,0,0,50,,2,0,2,254,176,176
2006,Pardubický kraj,Pardubice,Kasalice,2,21,29,,1,0,0,,1,,0,0,0,1,,0,,11,0,,0,1,45,,0,0,0,152,112,112
2006,Pardubický kraj,Pardubice,Kladruby nad Labem,10,81,95,,0,0,15,,5,,0,0,0,2,,1,,22,4,,3,0,135,,2,0,0,562,375,377
2006,Pardubický kraj,Pardubice,Kojice,5,67,39,,0,0,5,,0,,0,0,0,2,,1,,11,0,,1,0,80,,1,0,0,344,212,212
2006,Pardubický kraj,Pardubice,Kostěnice,27,82,34,,1,0,6,,1,,1,0,0,0,,1,,15,2,,1,0,74,,0,1,0,382,246,246
2006,Pardubický kraj,Pardubice,Křičeň,8,47,21,,0,0,1,,0,,0,0,0,1,,0,,9,0,,0,0,46,,2,0,0,212,135,137
2006,Pardubický kraj,Pardubice,Kunětice,6,47,15,,0,0,4,,1,,0,1,0,1,,1,,13,4,,0,0,43,,0,0,2,216,138,139
2006,Pardubický kraj,Pardubice,Labské Chrčice,3,14,8,,0,0,1,,0,,1,0,0,0,,0,,1,0,,0,0,36,,1,0,0,119,65,66
2006,Pardubický kraj,Pardubice,Lány u Dašic,5,23,13,,0,0,4,,0,,0,0,0,0,,1,,0,0,,0,0,15,,0,0,0,104,61,61
2006,Pardubický kraj,Pardubice,Lázně Bohdaneč,107,788,176,,1,0,45,,6,,1,1,0,7,,4,,116,20,,4,5,680,,32,2,4,2778,1999,2011
2006,Pardubický kraj,Pardubice,Libišany,7,65,23,,0,0,0,,0,,0,0,0,2,,1,,14,2,,1,0,59,,0,0,0,331,174,174
2006,Pardubický kraj,Pardubice,Lipoltice,14,55,42,,0,0,5,,1,,0,0,0,0,,0,,10,1,,0,0,54,,0,0,1,308,183,183
2006,Pardubický kraj,Pardubice,Litošice,0,19,12,,1,0,1,,0,,0,0,0,0,,0,,2,3,,1,0,9,,0,0,0,90,48,50
2006,Pardubický kraj,Pardubice,Malé Výkleky,7,28,11,,0,0,0,,0,,0,0,0,0,,0,,7,1,,0,0,35,,0,0,0,110,89,89
2006,Pardubický kraj,Pardubice,Mikulovice,9,194,60,,0,0,15,,0,,0,2,0,5,,3,,21,4,,0,2,154,,1,0,0,686,470,472
2006,Pardubický kraj,Pardubice,Mokošín,3,37,9,,0,0,3,,0,,0,0,0,1,,0,,3,0,,0,1,46,,1,0,0,147,104,104
2006,Pardubický kraj,Pardubice,Morašice,3,18,14,,1,0,1,,1,,0,0,0,2,,0,,2,1,,0,1,25,,0,0,0,95,69,69
2006,Pardubický kraj,Pardubice,Moravany,66,328,147,,1,1,8,,8,,0,0,0,2,,3,,46,10,,0,0,367,,9,1,0,1484,997,999
2006,Pardubický kraj,Pardubice,Němčice,5,53,12,,0,1,5,,0,,0,0,0,0,,0,,13,0,,1,0,19,,0,0,0,141,109,109
2006,Pardubický kraj,Pardubice,Neratov,5,21,8,,0,0,1,,0,,0,0,0,0,,0,,0,0,,0,0,24,,3,0,0,87,62,62
2006,Pardubický kraj,Pardubice,Opatovice nad Labem,54,437,122,,2,2,30,,1,,2,3,0,3,,8,,106,5,,2,7,378,,0,0,0,1742,1162,1164
2006,Pardubický kraj,Pardubice,Ostřešany,21,197,81,,1,0,9,,2,,0,1,0,5,,1,,32,2,,1,0,140,,0,0,1,762,494,494
2006,Pardubický kraj,Pardubice,Ostřetín,59,148,79,,0,0,8,,2,,1,0,0,3,,2,,35,11,,2,0,152,,2,0,4,774,508,508
2006,Pardubický kraj,Pardubice,Pardubice,1945,19796,5226,,47,19,1753,,162,,54,50,0,232,,142,,3218,486,,60,64,15579,,235,24,41,73572,49133,49280
2006,Pardubický kraj,Pardubice,Plch,2,19,2,,0,0,3,,0,,0,0,0,0,,0,,8,0,,0,0,22,,0,0,0,70,56,56
2006,Pardubický kraj,Pardubice,Poběžovice u Holic,6,37,25,,0,0,1,,4,,0,0,0,0,,0,,8,2,,5,0,33,,0,0,0,172,121,121
2006,Pardubický kraj,Pardubice,Poběžovice u Přelouč,0,22,7,,0,0,2,,0,,0,0,0,0,,0,,1,0,,0,0,21,,0,0,0,75,53,53
2006,Pardubický kraj,Pardubice,Podůlšany,0,39,5,,0,0,0,,0,,0,0,0,2,,0,,3,1,,0,0,30,,0,0,1,129,81,81
2006,Pardubický kraj,Pardubice,Pravy,2,5,6,,0,0,0,,0,,0,0,0,0,,0,,3,1,,1,0,17,,0,0,0,73,35,36
2006,Pardubický kraj,Pardubice,Přelouč,225,1565,565,,2,5,114,,23,,7,4,0,29,,10,,324,41,,10,5,1626,,23,2,11,7279,4591,4598
2006,Pardubický kraj,Pardubice,Přelovice,6,27,22,,0,0,3,,1,,0,0,0,0,,1,,9,3,,0,0,35,,1,0,0,166,108,108
2006,Pardubický kraj,Pardubice,Přepychy,9,13,11,,0,0,0,,0,,0,0,0,0,,0,,4,0,,0,0,23,,0,0,0,71,60,62
2006,Pardubický kraj,Pardubice,Ráby,15,148,30,,0,0,11,,2,,0,0,0,5,,0,,25,2,,1,2,73,,0,0,0,424,314,315
2006,Pardubický kraj,Pardubice,Radhošť,13,17,19,,0,0,0,,0,,0,0,0,1,,0,,7,3,,0,1,48,,0,0,1,136,110,110
2006,Pardubický kraj,Pardubice,Rohovládova Bělá,21,79,24,,0,0,4,,0,,0,2,0,0,,0,,19,2,,1,1,76,,0,0,2,356,231,231
2006,Pardubický kraj,Pardubice,Rohoznice,5,53,23,,0,0,4,,1,,0,0,0,0,,1,,5,1,,1,0,65,,5,0,1,214,165,167
2006,Pardubický kraj,Pardubice,Rokytno,45,139,58,,0,1,5,,2,,1,1,0,2,,0,,39,2,,1,1,93,,2,1,1,591,394,394
2006,Pardubický kraj,Pardubice,Rybitví,24,206,140,,0,1,13,,5,,2,1,0,8,,0,,45,14,,15,1,237,,9,1,1,1157,723,723
2006,Pardubický kraj,Pardubice,Řečany nad Labem,25,298,129,,0,0,20,,7,,0,2,0,0,,1,,64,4,,5,1,271,,5,0,1,1149,833,835
2006,Pardubický kraj,Pardubice,Selmice,0,15,25,,0,0,1,,0,,0,0,0,0,,1,,7,0,,0,0,17,,1,0,0,92,67,67
2006,Pardubický kraj,Pardubice,Semín,10,105,65,,0,0,5,,1,,0,1,0,1,,0,,25,12,,2,1,96,,2,0,1,452,327,327
2006,Pardubický kraj,Pardubice,Sezemice,119,705,184,,2,0,43,,4,,3,1,0,15,,3,,83,16,,2,2,557,,4,1,5,2540,1749,1755
2006,Pardubický kraj,Pardubice,Slepotice,21,71,32,,1,0,3,,5,,0,0,0,2,,0,,23,6,,0,0,75,,1,0,0,356,240,240
2006,Pardubický kraj,Pardubice,Sopřeč,5,27,17,,0,0,0,,0,,0,0,0,2,,1,,8,0,,0,0,74,,1,0,3,229,138,140
2006,Pardubický kraj,Pardubice,Sovolusky,4,30,7,,0,0,0,,1,,0,0,0,1,,1,,5,1,,0,0,19,,2,0,1,106,72,72
2006,Pardubický kraj,Pardubice,Spojil,17,109,17,,0,0,3,,0,,1,1,0,0,,2,,5,4,,0,0,35,,1,1,0,252,196,196
2006,Pardubický kraj,Pardubice,Srch,25,278,72,,0,0,10,,4,,3,3,0,0,,1,,52,13,,1,0,168,,9,0,9,848,648,649
2006,Pardubický kraj,Pardubice,Srnojedy,9,169,29,,0,0,12,,0,,2,0,0,0,,0,,29,3,,0,0,63,,3,0,0,433,319,321
2006,Pardubický kraj,Pardubice,Staré Hradiště,23,290,76,,0,1,20,,3,,0,0,0,4,,1,,41,8,,1,0,216,,5,0,2,1010,691,693
2006,Pardubický kraj,Pardubice,Staré Jesenčany,16,53,19,,1,0,8,,0,,0,0,0,1,,0,,9,0,,0,0,52,,2,0,2,212,163,163
2006,Pardubický kraj,Pardubice,Staré Ždánice,8,95,47,,0,0,1,,3,,0,0,0,1,,1,,15,1,,0,0,116,,0,0,0,482,288,288
2006,Pardubický kraj,Pardubice,Starý Mateřov,23,102,15,,0,0,5,,0,,0,1,0,1,,0,,17,3,,0,0,42,,0,0,0,311,209,209
2006,Pardubický kraj,Pardubice,Stéblová,5,38,13,,0,0,3,,1,,0,0,0,5,,3,,11,5,,0,0,37,,0,0,1,153,122,123
2006,Pardubický kraj,Pardubice,Stojice,9,29,18,,0,0,4,,0,,0,2,0,0,,3,,6,1,,0,1,54,,0,0,0,189,127,127
2006,Pardubický kraj,Pardubice,Strašov,20,54,21,,0,1,4,,0,,0,0,0,3,,0,,10,5,,0,1,44,,1,0,1,243,165,167
2006,Pardubický kraj,Pardubice,Svinčany,8,66,27,,0,0,4,,2,,1,0,0,3,,5,,6,3,,0,0,50,,0,0,0,292,175,176
2006,Pardubický kraj,Pardubice,Svojšice,3,22,23,,0,0,1,,2,,0,0,0,0,,0,,7,2,,0,0,57,,1,0,1,177,119,119
2006,Pardubický kraj,Pardubice,Tetov,2,19,28,,0,0,0,,0,,0,0,0,0,,0,,5,3,,0,0,41,,1,0,0,133,99,99
2006,Pardubický kraj,Pardubice,Trnávka,3,27,20,,0,0,3,,2,,0,1,0,0,,0,,6,6,,0,1,31,,1,1,0,173,102,102
2006,Pardubický kraj,Pardubice,Trusnov,6,29,14,,0,0,0,,1,,0,0,0,3,,1,,6,1,,0,0,81,,1,0,0,178,143,143
2006,Pardubický kraj,Pardubice,Třebosice,8,35,16,,0,0,2,,2,,1,0,0,0,,0,,4,0,,0,0,32,,0,0,0,133,100,100
2006,Pardubický kraj,Pardubice,Turkovice,0,55,20,,0,1,4,,1,,0,0,0,1,,0,,8,4,,0,0,29,,0,1,0,235,124,126
2006,Pardubický kraj,Pardubice,Týnišťko,7,17,3,,0,1,1,,0,,0,0,0,1,,1,,5,0,,0,0,38,,0,0,0,128,74,74
2006,Pardubický kraj,Pardubice,Uhersko,25,29,17,,0,0,1,,2,,0,0,0,0,,1,,8,1,,0,1,64,,0,0,0,225,149,149
2006,Pardubický kraj,Pardubice,Úhřetická Lhota,7,30,23,,0,0,2,,0,,1,0,0,1,,1,,3,2,,0,0,55,,0,0,1,184,126,126
2006,Pardubický kraj,Pardubice,Újezd u Přelouče,0,37,8,,0,0,0,,0,,0,0,0,3,,0,,7,0,,0,0,45,,2,0,0,163,102,104
2006,Pardubický kraj,Pardubice,Újezd u Sezemic,7,27,14,,0,0,1,,0,,0,0,0,0,,0,,2,0,,0,0,29,,1,0,0,104,81,81
2006,Pardubický kraj,Pardubice,Urbanice,2,18,6,,0,0,1,,0,,0,0,0,0,,0,,2,0,,0,0,20,,0,0,0,60,49,49
2006,Pardubický kraj,Pardubice,Valy,3,80,43,,1,0,9,,0,,0,0,0,3,,3,,18,6,,1,0,93,,4,0,0,357,264,264
2006,Pardubický kraj,Pardubice,Vápno,3,22,13,,0,0,0,,0,,0,0,0,0,,0,,4,0,,0,0,24,,1,0,1,106,68,68
2006,Pardubický kraj,Pardubice,Veliny,12,61,35,,0,0,1,,0,,0,0,0,0,,0,,12,1,,0,1,62,,0,0,0,306,185,187
2006,Pardubický kraj,Pardubice,Veselí,6,68,41,,0,1,2,,1,,0,0,0,2,,0,,10,6,,0,0,68,,0,0,0,265,205,205
2006,Pardubický kraj,Pardubice,Vlčí Habřina,11,51,31,,0,0,6,,0,,0,0,0,0,,0,,24,0,,0,0,72,,2,0,1,285,198,199
2006,Pardubický kraj,Pardubice,Voleč,17,53,23,,0,0,9,,4,,0,0,0,0,,0,,22,1,,0,2,62,,1,0,0,273,194,195
2006,Pardubický kraj,Pardubice,Vysoké Chvojno,27,76,31,,1,1,4,,1,,0,3,0,2,,1,,12,0,,1,0,68,,2,0,0,313,230,230
2006,Pardubický kraj,Pardubice,Vyšehněvice,3,46,28,,0,0,1,,1,,0,0,0,0,,0,,2,1,,0,0,32,,2,0,0,180,116,116
2006,Pardubický kraj,Pardubice,Zdechovice,17,53,67,,1,0,7,,4,,1,0,0,3,,1,,21,7,,0,1,80,,0,0,0,457,263,265
2006,Pardubický kraj,Pardubice,Žáravice,1,31,7,,4,0,2,,0,,0,1,0,0,,1,,3,1,,0,0,32,,2,0,0,112,85,86
2006,Pardubický kraj,Pardubice,Živanice,34,147,77,,1,0,8,,0,,0,1,0,0,,1,,31,3,,1,0,156,,1,0,2,680,463,463
2006,Pardubický kraj,Svitavy,Banín,18,29,25,,0,1,1,,1,,0,0,0,0,,0,,11,5,,1,0,48,,2,3,1,240,146,146
2006,Pardubický kraj,Svitavy,Bělá nad Svitavou,24,49,56,,0,0,2,,0,,0,0,0,3,,1,,7,6,,1,0,86,,0,0,6,382,241,241
2006,Pardubický kraj,Svitavy,Bělá u Jevíčka,21,33,63,,1,0,1,,2,,0,0,0,1,,1,,15,2,,1,0,100,,1,0,2,315,244,246
2006,Pardubický kraj,Svitavy,Benátky,35,50,11,,0,1,8,,0,,0,0,0,1,,0,,15,1,,0,0,61,,1,0,0,249,184,184
2006,Pardubický kraj,Svitavy,Bezděčí u Trnávky,13,26,13,,0,0,0,,1,,0,0,0,1,,0,,11,6,,0,0,66,,0,1,0,182,138,140
2006,Pardubický kraj,Svitavy,Biskupice,31,46,48,,0,0,9,,4,,0,0,0,1,,2,,7,7,,0,0,81,,1,4,0,366,241,241
2006,Pardubický kraj,Svitavy,Bohuňov,40,21,19,,0,0,0,,0,,0,0,0,0,,0,,8,0,,0,0,32,,3,2,0,154,125,127
2006,Pardubický kraj,Svitavy,Bohuňovice,5,28,3,,0,0,0,,1,,0,0,0,0,,1,,2,1,,0,0,23,,0,0,0,91,64,64
2006,Pardubický kraj,Svitavy,Borová,75,132,56,,0,1,8,,6,,1,0,0,3,,3,,24,9,,2,1,182,,3,2,3,725,511,512
2006,Pardubický kraj,Svitavy,Borušov,6,16,20,,0,1,0,,0,,0,0,0,0,,0,,2,2,,2,1,24,,0,2,0,133,76,77
2006,Pardubický kraj,Svitavy,Brněnec,59,180,144,,4,0,16,,6,,0,0,0,2,,2,,32,2,,2,0,296,,3,7,21,1124,776,779
2006,Pardubický kraj,Svitavy,Březina,12,27,71,,0,0,2,,2,,0,0,0,0,,3,,10,4,,0,0,80,,0,2,1,308,214,216
2006,Pardubický kraj,Svitavy,Březinky,16,9,9,,2,0,4,,0,,1,0,0,1,,0,,6,0,,1,0,31,,0,2,0,120,82,82
2006,Pardubický kraj,Svitavy,Březiny,7,26,13,,2,0,3,,0,,1,0,0,0,,0,,2,2,,1,0,34,,0,0,0,126,91,92
2006,Pardubický kraj,Svitavy,Březová nad Svitavou,56,236,122,,0,2,8,,6,,2,1,0,3,,8,,34,3,,1,2,294,,10,0,4,1268,792,797
2006,Pardubický kraj,Svitavy,Budislav,46,74,23,,0,0,1,,4,,0,0,0,0,,12,,8,3,,0,0,75,,1,0,0,356,247,248
2006,Pardubický kraj,Svitavy,Bystré,188,323,81,,1,1,16,,5,,0,0,0,7,,3,,33,8,,6,0,265,,3,2,6,1218,948,951
2006,Pardubický kraj,Svitavy,Cerekvice n.Loučnou,48,128,55,,4,0,4,,2,,0,2,0,1,,5,,22,7,,0,3,130,,2,0,2,618,415,415
2006,Pardubický kraj,Svitavy,Čistá,49,103,61,,1,1,16,,3,,0,0,0,3,,3,,16,5,,1,2,139,,4,1,1,676,409,409
2006,Pardubický kraj,Svitavy,Desná,68,45,10,,0,0,2,,3,,0,0,0,1,,13,,6,1,,1,0,39,,0,0,0,256,189,189
2006,Pardubický kraj,Svitavy,Dětřichov,12,30,32,,0,0,0,,0,,1,0,0,0,,0,,3,0,,3,0,48,,1,0,3,247,133,133
2006,Pardubický kraj,Svitavy,Dětřichov u M.Třeb.,5,11,31,,0,0,0,,1,,0,0,0,3,,0,,4,0,,0,0,50,,0,0,0,165,105,106
2006,Pardubický kraj,Svitavy,Dlouhá Loučka,13,33,55,,0,1,2,,1,,0,0,0,4,,2,,1,2,,0,0,116,,2,3,3,429,238,238
2006,Pardubický kraj,Svitavy,Dolní Újezd,271,299,119,,2,2,15,,3,,0,1,0,6,,29,,60,13,,1,0,296,,5,0,3,1497,1125,1129
2006,Pardubický kraj,Svitavy,Gruna,5,17,32,,0,0,0,,1,,0,0,0,0,,0,,2,1,,2,0,44,,0,0,0,135,104,104
2006,Pardubický kraj,Svitavy,Hartinkov,5,6,5,,0,0,0,,0,,0,0,0,1,,0,,6,0,,0,0,15,,0,1,1,55,40,40
2006,Pardubický kraj,Svitavy,Hartmanice,41,32,12,,0,0,0,,1,,0,0,0,0,,0,,6,8,,0,0,69,,0,0,0,212,169,169
2006,Pardubický kraj,Svitavy,Horky,12,26,4,,0,0,2,,0,,0,0,0,1,,2,,3,0,,0,0,18,,0,0,0,86,68,68
2006,Pardubický kraj,Svitavy,Horní Újezd,101,29,24,,0,0,6,,3,,0,0,0,2,,4,,14,5,,1,0,53,,0,0,0,329,242,243
2006,Pardubický kraj,Svitavy,Hradec nad Svitavou,76,193,161,,2,0,11,,4,,0,0,0,5,,3,,40,14,,1,0,314,,1,4,31,1329,860,861
2006,Pardubický kraj,Svitavy,Chmelík,19,29,14,,0,0,1,,0,,0,0,0,1,,0,,5,1,,1,0,37,,0,0,1,149,109,109
2006,Pardubický kraj,Svitavy,Chornice,60,96,72,,1,0,7,,2,,0,1,0,5,,0,,14,1,,0,0,156,,0,3,0,647,418,421
2006,Pardubický kraj,Svitavy,Chotěnov,23,10,3,,0,0,1,,0,,0,0,0,0,,1,,4,1,,0,0,21,,0,0,0,97,64,65
