year,region,county,town,kdúčsl,Liberálové.CZ,ods,ksčm,Konzervativní strana,Sdruž.pro rep.-Republ.str.Čsl.,EVROPSKÝ STŘED,Suverenita-blok J.Bobošíkové,STOP,top_09,Dělnic.str.sociální spravedl.,Strana svobodných občanů,Koruna Česká (monarch.strana),-,Klíčové hnutí,Humanistická strana,sz,Strana Práv Občanů ZEMANOVCI,Volte Pr.Blok www.cibulka.net,Česká str.národ.socialistická,Česká pirátská strana,vv,čssd,NÁRODNÍ PROSPERITA,Česká strana národně sociální,Moravané,OBČANÉ.CZ,voters,votes_ok,votes_all
2010,Jihomoravský kraj,Hodonín,Starý Poddvorov,105,,50,51,0,,,14,2,56,3,1,0,0,,,4,14,2,0,3,38,126,,,5,3,769,477,480
2010,Jihomoravský kraj,Hodonín,Stavěšice,28,,20,34,0,,,3,0,10,1,1,1,0,,,3,9,1,0,1,14,56,,,2,0,290,184,188
2010,Jihomoravský kraj,Hodonín,Strážnice,472,,575,325,1,,,59,2,347,33,7,15,0,,,54,178,10,2,17,282,607,,,26,13,4781,3025,3048
2010,Jihomoravský kraj,Hodonín,Strážovice,34,,45,48,0,,,4,1,43,1,1,0,0,,,4,6,1,0,4,25,90,,,1,0,447,308,308
2010,Jihomoravský kraj,Hodonín,Sudoměřice,120,,71,113,3,,,10,0,66,5,2,2,0,,,4,20,1,1,5,36,145,,,5,1,987,610,619
2010,Jihomoravský kraj,Hodonín,Suchov,15,,34,27,0,,,4,0,7,2,0,1,0,,,2,3,2,0,0,22,86,,,2,0,439,207,209
2010,Jihomoravský kraj,Hodonín,Svatobořice-Mistřín,288,,262,312,0,,,53,2,179,12,14,4,0,,,19,66,13,0,10,155,411,,,13,2,2892,1815,1824
2010,Jihomoravský kraj,Hodonín,Syrovín,29,,27,22,0,,,1,0,10,0,0,0,0,,,2,10,0,0,0,18,42,,,1,0,314,162,162
2010,Jihomoravský kraj,Hodonín,Šardice,120,,129,287,0,,,10,0,93,7,2,0,0,,,16,25,5,1,6,89,329,,,10,2,1777,1131,1142
2010,Jihomoravský kraj,Hodonín,Tasov,41,,37,27,0,,,10,0,23,2,2,1,0,,,0,12,0,0,0,20,92,,,6,0,437,273,280
2010,Jihomoravský kraj,Hodonín,Těmice,41,,44,36,0,,,23,0,43,0,4,2,0,,,5,30,2,0,6,47,97,,,5,4,708,389,389
2010,Jihomoravský kraj,Hodonín,Terezín,41,,14,29,0,,,11,0,20,0,0,0,0,,,3,14,1,0,1,14,62,,,3,0,325,213,217
2010,Jihomoravský kraj,Hodonín,Tvarožná Lhota,104,,38,56,0,,,7,0,37,4,1,0,0,,,9,15,2,0,0,55,105,,,3,2,745,438,440
2010,Jihomoravský kraj,Hodonín,Uhřice,100,,29,41,0,,,15,1,35,6,2,0,0,,,3,16,0,0,1,31,96,,,4,1,575,381,382
2010,Jihomoravský kraj,Hodonín,Vacenovice,205,,157,146,1,,,17,0,145,7,6,1,0,,,15,37,4,1,3,99,242,,,11,4,1812,1101,1112
2010,Jihomoravský kraj,Hodonín,Velká nad Veličkou,147,,234,234,4,,,28,0,150,11,2,7,0,,,26,52,5,0,6,128,373,,,9,2,2458,1418,1431
2010,Jihomoravský kraj,Hodonín,Veselí nad Moravou,610,,878,708,2,,,116,3,769,53,23,20,0,,,93,197,21,3,47,526,1542,,,39,28,9606,5678,5709
2010,Jihomoravský kraj,Hodonín,Věteřov,73,,20,39,1,,,3,0,31,2,0,1,0,,,7,10,1,0,1,9,89,,,3,0,430,290,293
2010,Jihomoravský kraj,Hodonín,Vlkoš,48,,78,90,0,,,17,3,45,2,2,2,0,,,16,32,2,0,2,58,129,,,10,0,872,536,541
2010,Jihomoravský kraj,Hodonín,Vnorovy,281,,234,119,2,,,46,0,167,25,5,12,0,,,19,55,5,2,4,170,296,,,19,4,2473,1465,1479
2010,Jihomoravský kraj,Hodonín,Vracov,144,,400,298,0,,,63,2,274,6,11,3,0,,,33,91,15,0,12,188,539,,,30,7,3720,2116,2133
2010,Jihomoravský kraj,Hodonín,Vřesovice,21,,35,48,0,,,7,0,23,2,1,0,0,,,11,19,0,0,2,41,110,,,2,1,517,323,324
2010,Jihomoravský kraj,Hodonín,Žádovice,44,,38,82,0,,,9,0,21,2,2,0,0,,,9,12,1,0,0,59,114,,,12,3,623,408,409
2010,Jihomoravský kraj,Hodonín,Žarošice,106,,68,55,0,,,14,0,66,2,0,0,0,,,5,19,3,0,1,30,129,,,4,0,831,502,504
2010,Jihomoravský kraj,Hodonín,Ždánice,85,,219,237,0,,,33,0,142,13,10,0,0,,,21,56,7,4,9,152,332,,,18,7,2147,1345,1359
2010,Jihomoravský kraj,Hodonín,Želetice,50,,28,24,2,,,8,0,24,0,1,0,0,,,11,15,2,0,4,20,74,,,8,0,435,271,274
2010,Jihomoravský kraj,Hodonín,Žeravice,48,,101,61,0,,,12,0,65,4,3,0,0,,,5,32,0,0,4,54,126,,,17,0,859,532,534
2010,Jihomoravský kraj,Hodonín,Žeraviny,39,,3,11,0,,,2,0,8,1,0,1,0,,,0,0,0,0,0,4,32,,,0,1,166,102,102
2010,Jihomoravský kraj,Vyškov,Bohaté Málkovice,12,,18,13,0,,,2,0,7,0,0,0,0,,,0,1,0,0,1,14,40,,,2,0,212,110,113
2010,Jihomoravský kraj,Vyškov,Bohdalice-Pavlovice,72,,43,47,0,,,10,0,32,3,0,1,0,,,3,13,1,0,3,30,129,,,25,1,660,413,416
2010,Jihomoravský kraj,Vyškov,Bošovice,79,,68,56,0,,,43,1,64,7,4,0,0,,,16,13,0,0,17,54,123,,,18,1,934,564,566
2010,Jihomoravský kraj,Vyškov,Brankovice,32,,57,68,0,,,15,0,30,4,2,0,0,,,4,21,2,0,2,32,162,,,5,1,726,437,439
2010,Jihomoravský kraj,Vyškov,Březina,0,,1,1,0,,,0,0,1,0,0,0,0,,,1,0,0,0,0,0,1,,,1,0,8,6,8
2010,Jihomoravský kraj,Vyškov,Bučovice,230,,487,452,2,,,79,0,259,31,13,4,0,,,41,128,17,0,19,367,910,,,67,4,5025,3110,3135
2010,Jihomoravský kraj,Vyškov,Dětkovice,24,,9,21,0,,,3,0,16,3,0,0,0,,,2,1,0,0,0,11,34,,,2,0,212,126,126
2010,Jihomoravský kraj,Vyškov,Dobročkovice,47,,5,10,0,,,1,0,4,0,0,0,0,,,1,2,0,0,1,7,21,,,1,0,167,100,104
2010,Jihomoravský kraj,Vyškov,Dražovice,94,,51,61,0,,,11,0,31,3,1,1,0,,,5,17,2,0,1,48,134,,,4,0,678,464,465
2010,Jihomoravský kraj,Vyškov,Drnovice,89,,204,173,2,,,40,2,121,8,7,1,0,,,15,36,2,1,6,122,385,,,16,2,1878,1232,1241
2010,Jihomoravský kraj,Vyškov,Drysice,10,,34,64,0,,,4,0,26,3,0,2,0,,,1,13,1,0,2,23,69,,,1,1,442,254,254
2010,Jihomoravský kraj,Vyškov,Habrovany,23,,57,52,0,,,4,0,48,2,3,3,0,,,13,14,1,1,2,42,113,,,5,1,642,384,387
2010,Jihomoravský kraj,Vyškov,Heršpice,40,,53,39,0,,,6,0,34,6,4,0,0,,,10,29,5,0,2,46,131,,,5,1,567,411,414
2010,Jihomoravský kraj,Vyškov,Hlubočany,15,,33,52,0,,,15,0,14,4,0,2,0,,,4,6,0,0,2,31,87,,,5,0,414,270,273
2010,Jihomoravský kraj,Vyškov,Hodějice,48,,58,72,0,,,16,0,45,6,0,1,0,,,5,12,2,0,3,57,134,,,0,0,750,459,459
2010,Jihomoravský kraj,Vyškov,Holubice,46,,87,47,0,,,22,0,74,3,6,1,0,,,8,18,4,0,4,57,129,,,2,3,720,511,517
2010,Jihomoravský kraj,Vyškov,Hostěrádky-Rešov,30,,69,64,0,,,26,0,71,2,1,1,0,,,9,12,0,0,7,45,154,,,4,0,685,495,497
2010,Jihomoravský kraj,Vyškov,Hoštice-Heroltice,20,,31,50,0,,,14,0,18,4,2,0,0,,,2,9,0,0,0,22,112,,,5,0,473,289,291
2010,Jihomoravský kraj,Vyškov,Hrušky,47,,46,61,1,,,16,0,41,0,2,0,0,,,4,15,2,0,6,46,82,,,6,1,616,376,376
2010,Jihomoravský kraj,Vyškov,Hvězdlice,31,,29,64,0,,,8,1,18,0,6,1,0,,,0,6,4,3,3,19,74,,,10,1,499,278,279
2010,Jihomoravský kraj,Vyškov,Chvalkovice,10,,21,19,0,,,1,0,5,1,0,0,0,,,0,6,1,0,0,7,70,,,1,1,233,143,144
2010,Jihomoravský kraj,Vyškov,Ivanovice na Hané,106,,172,224,1,,,45,2,121,59,6,1,0,,,16,53,8,0,19,126,424,,,18,0,2392,1401,1405
2010,Jihomoravský kraj,Vyškov,Ježkovice,13,,19,23,0,,,4,0,16,0,1,0,0,,,1,13,0,1,2,20,65,,,1,1,307,180,180
2010,Jihomoravský kraj,Vyškov,Kobeřice u Brna,34,,57,28,0,,,3,0,42,6,3,1,0,,,5,20,3,1,1,24,109,,,6,1,523,344,349
2010,Jihomoravský kraj,Vyškov,Kojátky,11,,29,27,0,,,3,0,13,1,0,0,0,,,4,7,0,1,0,11,36,,,3,0,271,146,147
2010,Jihomoravský kraj,Vyškov,Komořany,47,,43,37,1,,,18,1,40,5,2,2,0,,,11,13,0,0,6,42,62,,,1,0,553,331,336
2010,Jihomoravský kraj,Vyškov,Kozlany,18,,13,25,0,,,11,0,7,2,1,0,0,,,2,6,0,0,3,17,53,,,5,0,272,163,163
2010,Jihomoravský kraj,Vyškov,Kožušice,2,,4,8,0,,,0,0,2,0,0,1,0,,,0,2,0,0,0,2,35,,,0,0,88,56,58
2010,Jihomoravský kraj,Vyškov,Krásensko,49,,29,15,0,,,3,0,19,1,1,0,0,,,6,6,1,0,1,19,56,,,3,0,320,209,209
2010,Jihomoravský kraj,Vyškov,Křenovice,111,,219,98,0,,,45,0,138,2,6,7,0,,,21,56,9,1,5,115,227,,,8,5,1508,1073,1076
2010,Jihomoravský kraj,Vyškov,Křižanovice,44,,63,64,0,,,20,0,44,8,0,0,0,,,4,6,2,0,0,55,89,,,3,1,624,403,403
2010,Jihomoravský kraj,Vyškov,Křižanovice u Vyškova,8,,14,6,0,,,2,0,4,1,0,2,0,,,0,2,1,0,1,2,32,,,4,0,118,79,79
2010,Jihomoravský kraj,Vyškov,Kučerov,19,,31,40,0,,,19,0,11,5,0,2,0,,,3,7,1,0,3,13,52,,,1,0,364,207,213
2010,Jihomoravský kraj,Vyškov,Letonice,48,,77,116,0,,,21,0,74,10,3,1,0,,,8,28,3,0,1,62,248,,,9,2,1141,711,714
2010,Jihomoravský kraj,Vyškov,Lovčičky,61,,50,65,0,,,9,0,45,2,1,0,0,,,5,12,1,0,1,21,54,,,4,7,474,338,338
2010,Jihomoravský kraj,Vyškov,Luleč,29,,66,34,1,,,10,0,67,3,1,0,0,,,9,16,4,0,4,50,146,,,7,2,680,449,453
2010,Jihomoravský kraj,Vyškov,Lysovice,8,,9,24,0,,,4,0,4,4,4,0,0,,,3,4,4,1,0,14,54,,,7,0,215,144,148
2010,Jihomoravský kraj,Vyškov,Malínky,22,,9,10,0,,,0,0,2,1,0,0,0,,,1,3,0,0,1,8,16,,,1,0,113,74,74
2010,Jihomoravský kraj,Vyškov,Medlovice,7,,12,25,0,,,11,0,14,3,0,0,0,,,4,5,1,0,2,16,66,,,5,0,251,171,171
2010,Jihomoravský kraj,Vyškov,Milešovice,16,,55,40,0,,,14,1,40,6,2,0,0,,,5,11,0,0,7,24,102,,,7,1,512,331,333
2010,Jihomoravský kraj,Vyškov,Milonice,35,,26,46,0,,,8,0,16,1,1,0,0,,,0,14,0,0,0,11,46,,,4,0,287,208,210
2010,Jihomoravský kraj,Vyškov,Moravské Málkovice,25,,23,72,0,,,14,0,28,0,1,0,0,,,1,5,0,0,3,15,113,,,3,1,457,304,304
2010,Jihomoravský kraj,Vyškov,Mouřínov,21,,21,46,0,,,13,0,11,0,0,0,0,,,11,12,2,1,1,13,62,,,5,0,389,219,221
2010,Jihomoravský kraj,Vyškov,Němčany,77,,76,35,1,,,15,0,38,3,1,0,0,,,3,5,2,0,1,30,83,,,3,0,588,373,375
2010,Jihomoravský kraj,Vyškov,Nemochovice,0,,20,20,0,,,0,0,9,4,1,0,0,,,0,4,1,0,0,10,90,,,3,3,226,165,168
2010,Jihomoravský kraj,Vyškov,Nemojany,27,,51,45,0,,,8,0,40,1,1,0,0,,,4,16,1,0,3,45,105,,,5,3,524,355,357
2010,Jihomoravský kraj,Vyškov,Nemotice,12,,28,33,0,,,6,0,2,1,1,0,0,,,0,8,0,0,2,14,72,,,1,0,298,180,180
2010,Jihomoravský kraj,Vyškov,Nesovice,55,,75,84,0,,,15,0,34,7,4,0,0,,,5,25,1,0,1,52,174,,,9,2,914,543,553
2010,Jihomoravský kraj,Vyškov,Nevojice,39,,20,39,0,,,8,0,14,3,0,2,0,,,5,14,0,0,4,21,53,,,1,0,344,223,223
2010,Jihomoravský kraj,Vyškov,Nížkovice,30,,62,60,0,,,7,0,37,1,1,0,0,,,3,17,1,0,6,37,103,,,4,0,563,369,372
2010,Jihomoravský kraj,Vyškov,Nové Sady,4,,4,10,0,,,1,0,0,0,0,0,0,,,0,5,1,0,0,8,22,,,0,0,79,55,55
2010,Jihomoravský kraj,Vyškov,Olšany,18,,44,40,0,,,3,1,27,12,5,0,0,,,5,17,4,0,1,25,61,,,0,0,409,263,266
2010,Jihomoravský kraj,Vyškov,Orlovice,55,,15,32,0,,,4,0,10,2,0,0,0,,,1,2,1,0,1,17,51,,,1,0,264,192,193
2010,Jihomoravský kraj,Vyškov,Otnice,86,,105,119,0,,,20,1,66,6,5,0,0,,,14,29,6,0,4,74,140,,,1,3,1156,679,684
2010,Jihomoravský kraj,Vyškov,Podbřežice,19,,11,20,0,,,5,0,7,1,0,0,0,,,1,2,0,0,3,14,16,,,1,0,178,100,102
2010,Jihomoravský kraj,Vyškov,Podivice,10,,4,27,0,,,2,0,17,2,0,0,0,,,1,3,0,0,0,8,48,,,0,2,159,124,124
2010,Jihomoravský kraj,Vyškov,Podomí,38,,29,33,0,,,6,0,20,0,0,0,0,,,6,11,1,0,1,26,58,,,4,1,349,234,236
2010,Jihomoravský kraj,Vyškov,Prusy-Boškůvky,20,,26,64,0,,,14,0,21,5,2,1,0,,,6,13,1,0,0,27,85,,,6,0,504,291,294
2010,Jihomoravský kraj,Vyškov,Pustiměř,64,,147,106,0,,,31,1,92,11,7,0,0,,,14,38,1,0,8,83,254,,,10,0,1297,867,869
2010,Jihomoravský kraj,Vyškov,Račice-Pístovice,25,,87,94,0,,,20,0,47,2,3,0,0,,,5,11,2,3,1,72,126,,,15,3,866,516,527
2010,Jihomoravský kraj,Vyškov,Radslavice,5,,11,26,0,,,9,0,26,3,2,1,0,,,1,5,2,0,1,33,79,,,1,0,332,205,205
2010,Jihomoravský kraj,Vyškov,Rašovice,47,,43,43,0,,,6,0,23,7,0,1,0,,,1,9,3,0,0,33,64,,,3,0,500,283,283
2010,Jihomoravský kraj,Vyškov,Rostěnice-Zvonovice,11,,31,35,0,,,14,0,22,1,0,1,0,,,3,16,0,0,0,10,32,,,2,0,397,178,178
2010,Jihomoravský kraj,Vyškov,Rousínov,227,,441,322,0,,,73,3,302,28,16,7,0,,,56,86,13,3,21,452,614,,,19,10,4210,2693,2715
2010,Jihomoravský kraj,Vyškov,Ruprechtov,37,,26,63,0,,,9,0,28,1,1,0,0,,,2,10,1,0,0,22,96,,,1,3,478,300,303
2010,Jihomoravský kraj,Vyškov,Rybníček,2,,16,19,0,,,5,0,10,1,0,0,0,,,2,2,0,0,0,17,55,,,2,0,214,131,131
2010,Jihomoravský kraj,Vyškov,Slavkov u Brna,271,,640,306,0,,,79,1,503,18,24,4,0,,,83,93,25,0,14,345,759,,,29,4,5083,3198,3224
2010,Jihomoravský kraj,Vyškov,Snovídky,12,,26,47,1,,,5,1,15,5,2,1,0,,,1,8,1,0,1,17,42,,,3,1,283,189,189
2010,Jihomoravský kraj,Vyškov,Studnice,22,,16,59,0,,,6,1,15,4,0,0,0,,,0,4,0,0,1,48,65,,,2,0,404,243,243
2010,Jihomoravský kraj,Vyškov,Šaratice,81,,58,47,0,,,25,0,63,3,1,0,0,,,11,17,0,0,4,38,136,,,1,2,795,487,490
2010,Jihomoravský kraj,Vyškov,Švábenice,111,,56,89,0,,,13,0,38,7,1,1,0,,,12,22,3,0,3,39,173,,,3,0,787,571,576
2010,Jihomoravský kraj,Vyškov,Topolany,22,,16,22,1,,,23,0,11,2,2,0,0,,,2,5,0,0,1,9,50,,,2,2,258,170,173
2010,Jihomoravský kraj,Vyškov,Tučapy,11,,45,57,0,,,7,2,13,1,0,0,0,,,1,4,2,0,1,47,70,,,3,1,419,265,266
2010,Jihomoravský kraj,Vyškov,Uhřice,26,,17,8,0,,,5,1,13,1,0,0,0,,,0,5,0,0,2,5,26,,,1,0,192,110,110
2010,Jihomoravský kraj,Vyškov,Vážany,24,,23,35,0,,,13,0,11,3,0,0,0,,,5,10,2,1,4,20,65,,,8,0,369,224,226
2010,Jihomoravský kraj,Vyškov,Vážany nad Litavou,48,,64,71,0,,,16,0,36,8,0,1,0,,,6,12,0,0,2,57,74,,,0,1,552,396,396
2010,Jihomoravský kraj,Vyškov,Velešovice,88,,67,83,0,,,17,2,75,7,3,3,0,,,11,28,1,0,5,49,137,,,6,2,932,584,589
2010,Jihomoravský kraj,Vyškov,Vyškov,700,,1645,1429,2,,,323,6,1304,94,66,13,0,,,232,509,44,11,73,1048,3063,,,103,29,17689,10694,10742
2010,Jihomoravský kraj,Vyškov,Zbýšov,9,,68,39,0,,,8,1,48,3,2,1,0,,,5,15,0,0,8,37,49,,,6,2,428,301,302
2010,Jihomoravský kraj,Vyškov,Zelená Hora,7,,22,30,2,,,9,0,5,0,0,0,0,,,1,3,1,0,1,19,36,,,0,0,193,136,138
2010,Jihomoravský kraj,Znojmo,Bantice,26,,17,19,0,,,4,0,11,4,0,0,0,,,1,5,0,0,1,10,31,,,1,0,210,130,131
2010,Jihomoravský kraj,Znojmo,Běhařovice,44,,30,22,0,,,11,0,14,0,1,0,0,,,2,8,0,0,2,12,31,,,3,0,329,180,181
2010,Jihomoravský kraj,Znojmo,Bezkov,18,,12,13,0,,,3,0,18,1,1,0,0,,,1,0,0,0,0,11,27,,,0,0,169,105,105
2010,Jihomoravský kraj,Znojmo,Bítov,9,,31,13,0,,,3,0,22,2,0,0,0,,,5,10,1,0,2,9,26,,,3,0,176,136,136
2010,Jihomoravský kraj,Znojmo,Blanné,0,,4,10,0,,,5,0,4,0,0,0,0,,,2,4,0,0,0,3,17,,,0,0,72,49,50
2010,Jihomoravský kraj,Znojmo,Blížkovice,44,,104,118,0,,,22,0,84,4,4,1,0,,,5,34,0,0,6,69,134,,,4,0,976,633,637
2010,Jihomoravský kraj,Znojmo,Bohutice,18,,46,63,2,,,8,0,33,6,4,0,0,,,3,9,0,0,0,28,76,,,3,0,494,299,300
2010,Jihomoravský kraj,Znojmo,Bojanovice,2,,15,14,0,,,0,1,3,1,1,0,0,,,1,8,1,0,1,10,34,,,2,1,152,95,95
2010,Jihomoravský kraj,Znojmo,Borotice,13,,15,62,0,,,5,0,9,4,0,0,0,,,1,7,0,0,1,6,47,,,1,0,323,171,171
2010,Jihomoravský kraj,Znojmo,Boskovštejn,0,,2,21,0,,,1,0,5,1,0,0,0,,,0,11,1,0,0,3,25,,,0,0,110,70,70
2010,Jihomoravský kraj,Znojmo,Božice,21,,81,128,1,,,12,0,51,2,4,0,0,,,15,16,3,0,5,59,122,,,4,0,1176,524,529
2010,Jihomoravský kraj,Znojmo,Břežany,24,,36,31,0,,,8,0,24,2,0,0,0,,,1,16,1,0,3,28,70,,,1,2,598,247,249
2010,Jihomoravský kraj,Znojmo,Citonice,33,,33,37,0,,,10,0,48,2,2,0,0,,,5,14,0,0,2,30,48,,,1,2,434,267,268
2010,Jihomoravský kraj,Znojmo,Ctidružice,27,,17,24,0,,,4,0,9,2,7,0,0,,,4,11,0,1,2,18,57,,,1,0,283,184,184
2010,Jihomoravský kraj,Znojmo,Čejkovice,0,,13,12,0,,,13,0,10,0,1,0,0,,,0,2,1,2,0,13,39,,,4,0,177,110,111
2010,Jihomoravský kraj,Znojmo,Čermákovice,8,,8,16,0,,,5,0,0,1,0,0,0,,,0,6,1,2,0,6,4,,,1,0,75,58,58
2010,Jihomoravský kraj,Znojmo,Černín,13,,8,12,0,,,1,0,4,0,0,0,0,,,0,1,2,0,0,5,21,,,0,0,122,67,67
2010,Jihomoravský kraj,Znojmo,Damnice,3,,16,35,0,,,0,0,3,2,3,0,0,,,3,6,0,0,0,15,51,,,0,1,269,138,140
2010,Jihomoravský kraj,Znojmo,Dobelice,17,,17,28,0,,,6,0,10,2,0,1,0,,,1,3,1,1,0,19,27,,,4,0,226,137,139
2010,Jihomoravský kraj,Znojmo,Dobřínsko,37,,18,38,0,,,5,0,30,0,1,0,0,,,2,3,3,0,1,13,42,,,0,1,312,194,194
2010,Jihomoravský kraj,Znojmo,Dobšice,25,,223,181,0,,,32,0,135,6,11,3,0,,,16,62,8,0,7,118,289,,,5,5,1895,1126,1132
2010,Jihomoravský kraj,Znojmo,Dolenice,2,,10,27,0,,,3,0,5,0,0,0,0,,,1,7,0,0,1,7,16,,,2,0,122,81,83
2010,Jihomoravský kraj,Znojmo,Dolní Dubňany,37,,46,28,0,,,6,0,46,1,0,0,0,,,2,10,1,0,2,39,41,,,1,0,387,260,262
2010,Jihomoravský kraj,Znojmo,Dyjákovice,59,,24,59,0,,,13,0,30,1,1,0,0,,,4,6,0,1,2,25,94,,,6,1,634,326,328
2010,Jihomoravský kraj,Znojmo,Dyjákovičky,24,,12,41,0,,,12,0,15,4,4,0,0,,,2,17,3,0,1,37,58,,,1,0,376,231,232
2010,Jihomoravský kraj,Znojmo,Dyje,5,,19,45,0,,,4,0,11,2,0,1,0,,,7,20,0,0,1,29,47,,,0,0,330,191,192
2010,Jihomoravský kraj,Znojmo,Džbánice,16,,5,22,0,,,2,0,3,0,0,0,0,,,0,3,0,0,0,8,7,,,1,0,120,67,67
2010,Jihomoravský kraj,Znojmo,Grešlové Mýto,22,,6,7,0,,,4,0,15,1,0,0,0,,,1,9,0,0,0,17,28,,,0,0,167,110,110
2010,Jihomoravský kraj,Znojmo,Havraníky,6,,28,40,0,,,9,0,20,0,0,0,0,,,3,8,0,0,3,18,36,,,0,0,278,171,174
2010,Jihomoravský kraj,Znojmo,Hevlín,17,,55,116,0,,,15,0,38,4,1,1,0,,,8,27,0,0,1,47,157,,,11,0,1111,498,501
2010,Jihomoravský kraj,Znojmo,Hluboké Mašůvky,37,,37,82,0,,,14,1,35,1,2,0,0,,,7,20,1,0,2,46,113,,,3,4,634,405,416
2010,Jihomoravský kraj,Znojmo,Hnanice,20,,26,37,0,,,3,0,23,1,3,0,0,,,1,4,0,0,0,14,22,,,4,1,269,159,159
2010,Jihomoravský kraj,Znojmo,Hodonice,38,,73,106,0,,,28,0,109,7,4,1,0,,,14,26,0,1,7,93,181,,,5,1,1366,694,698
2010,Jihomoravský kraj,Znojmo,Horní Břečkov,9,,13,35,0,,,1,0,13,0,2,0,0,,,7,6,1,0,0,6,33,,,1,0,234,127,129
2010,Jihomoravský kraj,Znojmo,Horní Dubňany,17,,10,32,0,,,13,0,13,3,0,0,0,,,1,9,0,0,0,5,44,,,0,0,247,147,147
2010,Jihomoravský kraj,Znojmo,Horní Dunajovice,36,,30,70,0,,,12,1,19,1,0,0,0,,,3,8,0,0,1,27,100,,,3,1,542,312,312
2010,Jihomoravský kraj,Znojmo,Horní Kounice,36,,10,33,0,,,6,0,12,0,0,0,0,,,0,4,0,0,0,14,34,,,0,0,223,149,149
2010,Jihomoravský kraj,Znojmo,Hostěradice,31,,69,192,1,,,42,0,30,7,0,1,0,,,6,23,0,2,1,65,173,,,1,1,1155,645,649
2010,Jihomoravský kraj,Znojmo,Hostim,12,,25,36,1,,,4,1,18,1,0,0,0,,,2,13,0,0,0,19,57,,,0,0,347,189,189
2010,Jihomoravský kraj,Znojmo,Hrabětice,13,,22,91,0,,,12,0,21,2,0,1,0,,,0,10,2,0,3,43,101,,,3,0,707,324,328
2010,Jihomoravský kraj,Znojmo,Hrádek,29,,21,56,0,,,15,0,29,1,4,0,0,,,1,10,0,0,1,39,144,,,3,0,749,353,360
2010,Jihomoravský kraj,Znojmo,Hrušovany nad Jevišovkou,104,,273,272,0,,,36,0,164,10,7,4,0,,,20,59,8,1,2,167,329,,,13,2,2678,1471,1478
2010,Jihomoravský kraj,Znojmo,Chvalatice,5,,14,14,0,,,3,0,10,0,0,0,0,,,0,4,0,1,1,7,15,,,0,0,108,74,74
2010,Jihomoravský kraj,Znojmo,Chvalovice,25,,27,32,0,,,9,0,23,3,1,0,0,,,2,14,1,0,1,30,75,,,0,0,377,243,249
2010,Jihomoravský kraj,Znojmo,Jamolice,57,,31,16,0,,,8,0,19,1,0,1,0,,,2,12,0,0,1,18,48,,,0,2,346,216,218
2010,Jihomoravský kraj,Znojmo,Jaroslavice,11,,64,124,0,,,12,1,37,6,1,1,0,,,3,19,1,1,8,61,145,,,7,2,977,504,507
2010,Jihomoravský kraj,Znojmo,Jevišovice,53,,93,113,1,,,6,0,56,6,3,0,0,,,14,36,4,1,3,30,128,,,5,3,917,555,560
2010,Jihomoravský kraj,Znojmo,Jezeřany-Maršovice,72,,55,51,0,,,14,0,40,2,1,2,0,,,3,15,1,0,2,47,56,,,5,0,605,366,366
2010,Jihomoravský kraj,Znojmo,Jiřice u Miroslavi,9,,18,72,1,,,10,0,20,1,1,0,0,,,0,14,1,0,4,19,46,,,0,0,336,216,216
2010,Jihomoravský kraj,Znojmo,"Jiřice u Moravských
Budějovic",0,,2,8,0,,,0,0,2,0,0,0,0,,,0,1,0,0,1,6,10,,,2,0,54,32,32
2010,Jihomoravský kraj,Znojmo,Kadov,6,,7,36,0,,,6,0,6,0,0,0,0,,,0,4,2,0,0,3,14,,,0,0,121,84,84
2010,Jihomoravský kraj,Znojmo,Korolupy,3,,20,27,0,,,0,0,8,1,1,0,0,,,0,5,0,0,1,7,17,,,1,0,154,91,92
2010,Jihomoravský kraj,Znojmo,Kravsko,5,,32,57,0,,,1,0,21,2,0,1,0,,,7,18,1,0,2,47,49,,,2,2,434,247,247
2010,Jihomoravský kraj,Znojmo,Krhovice,19,,15,63,0,,,7,1,11,1,0,0,0,,,0,7,0,0,1,18,63,,,0,0,398,206,206
2010,Jihomoravský kraj,Znojmo,Křepice,23,,6,13,0,,,4,0,8,0,0,0,0,,,2,1,0,0,0,1,19,,,0,0,104,77,77
2010,Jihomoravský kraj,Znojmo,Křídlůvky,6,,9,12,0,,,6,0,7,2,0,1,0,,,2,4,0,0,1,24,29,,,6,0,185,109,109
2010,Jihomoravský kraj,Znojmo,Kubšice,3,,9,21,0,,,0,0,10,0,0,0,0,,,0,0,0,0,0,9,24,,,1,0,125,77,77
2010,Jihomoravský kraj,Znojmo,Kuchařovice,55,,61,77,0,,,16,0,55,0,1,0,0,,,6,21,5,0,5,36,121,,,6,1,747,466,468
2010,Jihomoravský kraj,Znojmo,Kyjovice,10,,6,15,0,,,3,0,10,0,0,0,0,,,0,5,0,0,0,3,12,,,1,0,105,65,65
2010,Jihomoravský kraj,Znojmo,Lančov,11,,10,23,0,,,3,0,9,1,0,1,0,,,1,21,0,0,0,10,22,,,0,0,191,112,112
2010,Jihomoravský kraj,Znojmo,Lechovice,6,,36,42,0,,,11,0,16,0,2,0,0,,,4,3,2,0,1,14,59,,,0,1,366,197,197
2010,Jihomoravský kraj,Znojmo,Lesná,5,,9,34,0,,,7,0,16,0,0,0,0,,,3,11,0,0,1,17,44,,,0,0,211,147,149
