year,region,county,town,,Nezávislí,kdúčsl,ods,ksčm,sz,Unie svobody,Sdruž.pro rep.-Republ.str.Čsl.,čssd,Občanská koalice-Politic.klub,Demokratická unie,Důchodci za životní jistoty,Česká strana národně sociální,Moravská demokratická strana,voters,votes_ok,votes_all
1998,Východočeský kraj,Ústí n.Orlicí,Kameničná,,6,32,53,6,1,26,2,62,0,3,2,1,,248,194,194
1998,Východočeský kraj,Ústí n.Orlicí,Klášterec nad Orlicí,,9,128,86,40,15,38,24,127,2,15,10,1,,668,495,497
1998,Východočeský kraj,Ústí n.Orlicí,Koldín,,2,56,41,15,4,15,12,45,0,2,6,2,,254,200,201
1998,Východočeský kraj,Ústí n.Orlicí,Kosořín,,1,17,16,8,0,9,3,21,0,0,4,0,,101,79,79
1998,Východočeský kraj,Ústí n.Orlicí,Králíky,,25,345,528,375,70,258,112,1054,6,34,74,7,,3581,2888,2897
1998,Východočeský kraj,Ústí n.Orlicí,Krasíkov,,5,23,32,25,2,18,14,68,0,3,8,0,,250,198,199
1998,Východočeský kraj,Ústí n.Orlicí,Kunvald,,11,148,129,39,14,65,12,172,2,5,16,0,,785,613,616
1998,Východočeský kraj,Ústí n.Orlicí,Lanškroun,,52,625,1652,458,145,606,153,1766,20,93,127,22,,7670,5719,5741
1998,Východočeský kraj,Ústí n.Orlicí,Letohrad,,47,761,990,217,63,493,84,808,10,100,83,11,,4506,3667,3678
1998,Východočeský kraj,Ústí n.Orlicí,Libecina,,2,43,6,18,1,6,2,38,0,0,2,0,,138,118,118
1998,Východočeský kraj,Ústí n.Orlicí,Libchavy,,24,136,230,94,14,49,42,219,2,13,32,2,,1135,857,866
1998,Východočeský kraj,Ústí n.Orlicí,Lichkov,,2,30,50,56,7,15,8,115,4,6,7,0,,391,300,301
1998,Východočeský kraj,Ústí n.Orlicí,Líšnice,,4,128,121,21,3,33,6,121,6,5,8,2,,572,458,460
1998,Východočeský kraj,Ústí n.Orlicí,Lubník,,2,45,21,20,7,8,6,53,2,2,5,0,,221,171,172
1998,Východočeský kraj,Ústí n.Orlicí,Lukavice,,5,130,158,27,7,60,5,140,3,20,11,1,,735,567,573
1998,Východočeský kraj,Ústí n.Orlicí,Luková,,9,74,50,43,8,21,19,165,0,1,7,2,,506,399,399
1998,Východočeský kraj,Ústí n.Orlicí,Mistrovice,,7,107,84,18,5,28,6,76,1,6,8,2,,417,348,349
1998,Východočeský kraj,Ústí n.Orlicí,Mladkov,,8,58,62,60,6,24,20,115,2,2,16,3,,452,376,378
1998,Východočeský kraj,Ústí n.Orlicí,Mostek,,3,38,37,11,6,10,2,50,0,4,0,1,,183,162,162
1998,Východočeský kraj,Ústí n.Orlicí,Nasavrky,,1,14,31,8,1,10,0,15,1,1,5,0,,112,87,87
1998,Východočeský kraj,Ústí n.Orlicí,Nekoř,,15,219,105,28,4,38,16,135,3,8,13,2,,676,586,590
1998,Východočeský kraj,Ústí n.Orlicí,Němčice,,6,142,95,33,9,53,24,133,1,10,15,1,,693,522,524
1998,Východočeský kraj,Ústí n.Orlicí,Orlické Podhůří,,4,63,72,32,3,22,9,117,2,6,3,2,,435,335,335
1998,Východočeský kraj,Ústí n.Orlicí,Orličky,,3,37,36,16,5,14,4,39,0,3,3,1,,202,161,161
1998,Východočeský kraj,Ústí n.Orlicí,Ostrov,,11,53,40,24,20,9,12,83,1,4,5,0,,421,262,269
1998,Východočeský kraj,Ústí n.Orlicí,Oucmanice,,1,56,17,9,6,8,1,26,2,2,0,2,,167,130,131
1998,Východočeský kraj,Ústí n.Orlicí,Pastviny,,4,73,59,12,4,23,12,41,0,10,6,0,,288,244,244
1998,Východočeský kraj,Ústí n.Orlicí,Petrovice,,3,47,18,10,6,19,1,32,1,0,1,0,,174,138,138
1998,Východočeský kraj,Ústí n.Orlicí,Písečná,,6,79,65,3,14,36,8,60,0,7,5,1,,326,284,287
1998,Východočeský kraj,Ústí n.Orlicí,Plchovice,,0,20,9,2,4,2,7,13,0,0,3,0,,73,60,60
1998,Východočeský kraj,Ústí n.Orlicí,Podlesí,,1,63,37,5,1,26,1,25,0,3,1,0,,188,163,163
1998,Východočeský kraj,Ústí n.Orlicí,Přívrat,,0,29,44,17,1,16,9,58,0,1,6,1,,223,182,182
1998,Východočeský kraj,Ústí n.Orlicí,Pustina,,0,20,5,2,1,3,1,19,0,0,4,0,,69,55,55
1998,Východočeský kraj,Ústí n.Orlicí,Rudoltice,,7,34,75,65,13,42,19,181,3,7,15,5,,655,466,468
1998,Východočeský kraj,Ústí n.Orlicí,Rybník,,7,44,92,51,5,30,29,139,1,7,30,3,,577,438,439
1998,Východočeský kraj,Ústí n.Orlicí,Řetová,,9,98,76,37,8,30,11,110,0,14,3,1,,505,397,398
1998,Východočeský kraj,Ústí n.Orlicí,Řetůvka,,0,34,31,17,1,13,6,49,0,4,5,0,,192,160,160
1998,Východočeský kraj,Ústí n.Orlicí,Sázava,,5,50,91,23,7,35,6,106,1,2,5,0,,421,331,332
1998,Východočeský kraj,Ústí n.Orlicí,Seč,,3,17,23,3,2,10,8,23,0,0,1,1,,104,91,91
1998,Východočeský kraj,Ústí n.Orlicí,Semanín,,8,20,33,32,11,14,24,95,1,2,15,5,,404,260,264
1998,Východočeský kraj,Ústí n.Orlicí,Skořenice,,11,36,49,34,10,11,14,77,2,6,8,2,,340,260,260
1998,Východočeský kraj,Ústí n.Orlicí,Slatina,,3,61,58,13,2,13,4,74,1,7,5,1,,289,242,244
1998,Východočeský kraj,Ústí n.Orlicí,Sloupnice,,12,350,191,42,9,102,39,267,1,15,33,8,,1348,1069,1072
1998,Východočeský kraj,Ústí n.Orlicí,Sobkovice,,2,42,32,15,1,12,1,40,0,2,1,0,,169,148,149
1998,Východočeský kraj,Ústí n.Orlicí,Sopotnice,,4,105,118,40,6,39,22,181,3,8,13,0,,708,539,541
1998,Východočeský kraj,Ústí n.Orlicí,Sruby,,7,78,117,18,5,38,11,86,3,7,6,1,,441,377,378
1998,Východočeský kraj,Ústí n.Orlicí,Strážná,,3,9,14,2,3,7,1,23,0,0,6,0,,78,68,69
1998,Východočeský kraj,Ústí n.Orlicí,Studené,,1,32,17,6,2,7,6,16,0,1,5,0,,120,93,93
1998,Východočeský kraj,Ústí n.Orlicí,Sudislav nad Orlicí,,0,8,17,9,1,12,2,12,0,0,1,0,,76,62,62
1998,Východočeský kraj,Ústí n.Orlicí,Sudslava,,1,33,33,2,2,12,11,27,0,1,3,1,,135,126,126
1998,Východočeský kraj,Ústí n.Orlicí,Svatý Jiří,,1,57,50,7,2,12,5,43,0,4,5,0,,226,186,186
1998,Východočeský kraj,Ústí n.Orlicí,Šedivec,,1,68,25,3,3,7,3,24,0,0,3,0,,157,137,138
1998,Východočeský kraj,Ústí n.Orlicí,Tatenice,,3,110,67,54,21,36,31,168,1,5,19,1,,635,516,519
1998,Východočeský kraj,Ústí n.Orlicí,Těchonín,,9,62,60,56,7,32,14,126,1,11,17,1,,516,396,399
1998,Východočeský kraj,Ústí n.Orlicí,Tisová,,3,127,62,30,9,25,9,87,0,9,3,0,,428,364,367
1998,Východočeský kraj,Ústí n.Orlicí,Trpík,,2,2,2,12,3,2,4,19,0,0,1,0,,59,47,47
1998,Východočeský kraj,Ústí n.Orlicí,Třebovice,,8,24,79,42,2,25,23,176,0,5,18,3,,603,405,408
1998,Východočeský kraj,Ústí n.Orlicí,Újezd u Chocně,,4,36,32,18,1,13,3,54,0,0,11,0,,235,172,173
1998,Východočeský kraj,Ústí n.Orlicí,Ústí nad Orlicí,,96,1067,2827,765,128,912,361,2460,31,164,227,29,,11943,9067,9128
1998,Východočeský kraj,Ústí n.Orlicí,Velká Skrovnice,,4,57,22,11,2,21,9,36,1,3,3,0,,218,169,169
1998,Východočeský kraj,Ústí n.Orlicí,Verměřovice,,6,100,113,28,4,39,20,121,0,6,8,0,,494,445,447
1998,Východočeský kraj,Ústí n.Orlicí,Vlčkov,,1,19,8,12,0,10,3,12,0,0,5,0,,78,70,70
1998,Východočeský kraj,Ústí n.Orlicí,Voděrady,,1,68,66,17,3,18,5,35,1,1,4,1,,258,220,220
1998,Východočeský kraj,Ústí n.Orlicí,Vraclav,,8,67,105,58,7,29,38,147,2,3,16,1,,598,481,482
1998,Východočeský kraj,Ústí n.Orlicí,Vračovice-Orlov,,1,32,26,5,1,9,3,19,0,0,5,1,,119,102,102
1998,Východočeský kraj,Ústí n.Orlicí,Výprachtice,,6,164,112,25,5,43,10,208,0,11,19,0,,742,603,604
1998,Východočeský kraj,Ústí n.Orlicí,Vysoké Mýto,,195,916,2114,483,95,620,241,1951,14,98,239,15,,9168,6981,7003
1998,Východočeský kraj,Ústí n.Orlicí,Zádolí,,0,32,7,13,1,1,3,23,0,1,0,0,,84,81,81
1998,Východočeský kraj,Ústí n.Orlicí,Záchlumí,,2,67,86,42,4,27,24,142,1,15,12,0,,558,422,424
1998,Východočeský kraj,Ústí n.Orlicí,Zálší,,2,58,16,10,3,9,6,36,0,5,3,2,,190,150,155
1998,Východočeský kraj,Ústí n.Orlicí,Zámrsk,,5,47,95,48,3,38,14,156,0,10,12,1,,542,429,430
1998,Východočeský kraj,Ústí n.Orlicí,Zářecká Lhota,,3,30,18,25,1,6,8,15,0,2,0,0,,119,108,109
1998,Východočeský kraj,Ústí n.Orlicí,Žamberk,,45,433,1230,278,54,399,114,870,11,105,119,23,,4800,3681,3701
1998,Východočeský kraj,Ústí n.Orlicí,Žampach,,1,38,16,7,0,6,1,38,1,1,3,0,,146,112,113
1998,Východočeský kraj,Ústí n.Orlicí,Žichlínek,,9,81,91,58,12,29,17,154,0,3,4,0,,587,458,458
1998,Jihomoravský kraj,Blansko,Adamov,0,25,231,555,465,41,210,102,1094,6,23,91,8,54,3944,2905,2912
1998,Jihomoravský kraj,Blansko,Bedřichov,0,4,35,39,4,1,15,1,46,0,2,9,0,0,183,156,157
1998,Jihomoravský kraj,Blansko,Běleč,0,1,28,12,32,0,0,4,58,0,3,2,0,2,160,142,142
1998,Jihomoravský kraj,Blansko,Benešov,0,2,111,54,47,1,26,22,118,0,1,7,0,3,467,392,392
1998,Jihomoravský kraj,Blansko,Blansko,0,69,1152,2706,2165,132,1073,372,4593,23,95,356,30,148,16900,12914,12942
1998,Jihomoravský kraj,Blansko,Borotín,0,4,47,27,43,2,21,10,89,1,4,12,0,1,333,261,261
1998,Jihomoravský kraj,Blansko,Bořitov,0,11,130,125,108,4,37,15,281,0,8,18,0,20,952,757,758
1998,Jihomoravský kraj,Blansko,Boskovice,0,41,850,1515,685,81,541,195,2412,11,48,286,18,65,9003,6748,6789
1998,Jihomoravský kraj,Blansko,Brťov-Jeneč,0,5,46,27,41,2,16,17,76,0,4,14,0,1,300,249,250
1998,Jihomoravský kraj,Blansko,Brumov,0,1,38,8,28,0,5,11,66,0,0,5,0,2,175,164,166
1998,Jihomoravský kraj,Blansko,Březina,0,2,51,68,65,1,42,29,130,0,2,14,0,5,483,409,409
1998,Jihomoravský kraj,Blansko,Bukovice,0,0,0,9,6,0,4,6,22,0,0,0,0,0,52,47,47
1998,Jihomoravský kraj,Blansko,Bukovina,0,1,55,25,43,3,6,5,58,0,2,6,0,2,247,206,208
1998,Jihomoravský kraj,Blansko,Bukovinka,0,1,40,41,40,0,16,9,61,0,0,5,0,0,260,213,213
1998,Jihomoravský kraj,Blansko,Býkovice,0,0,10,19,23,0,2,4,58,0,0,5,1,2,144,124,125
1998,Jihomoravský kraj,Blansko,Cetkovice,0,3,109,68,39,5,21,10,131,2,4,15,0,0,533,407,412
1998,Jihomoravský kraj,Blansko,Crhov,0,1,27,12,17,1,8,7,31,1,0,6,0,0,131,111,112
1998,Jihomoravský kraj,Blansko,Černá Hora,0,10,102,250,178,9,70,29,429,1,14,88,7,17,1491,1204,1212
1998,Jihomoravský kraj,Blansko,Černovice,0,2,58,25,23,2,8,6,73,1,0,7,0,0,258,205,206
1998,Jihomoravský kraj,Blansko,Deštná,0,4,24,13,13,4,2,3,60,0,1,4,0,0,177,128,129
1998,Jihomoravský kraj,Blansko,Dlouhá Lhota,0,1,29,12,10,1,0,1,24,0,0,1,0,0,93,79,79
1998,Jihomoravský kraj,Blansko,Doubravice n.Svitav.,0,5,67,130,138,4,44,26,230,5,3,32,2,23,918,709,714
1998,Jihomoravský kraj,Blansko,Drnovice,0,4,131,114,76,2,52,15,241,0,3,36,2,4,817,680,680
1998,Jihomoravský kraj,Blansko,Habrůvka,0,5,40,34,42,2,3,14,53,0,1,10,0,0,262,204,205
1998,Jihomoravský kraj,Blansko,Hluboké Dvory,0,0,7,12,7,0,1,0,19,0,0,7,0,0,62,53,54
1998,Jihomoravský kraj,Blansko,Hodonín,0,0,30,33,6,0,8,12,31,0,0,6,0,1,145,127,128
1998,Jihomoravský kraj,Blansko,Holštejn,0,1,17,12,29,1,4,4,38,0,1,4,0,0,119,111,111
1998,Jihomoravský kraj,Blansko,Horní Poříčí,0,0,61,16,20,3,14,8,48,0,1,7,0,4,229,182,182
1998,Jihomoravský kraj,Blansko,Horní Smržov,0,0,10,27,9,2,9,5,20,2,1,4,0,0,102,89,89
1998,Jihomoravský kraj,Blansko,Chrudichromy,0,1,22,19,12,1,3,1,36,0,0,8,0,0,139,103,103
1998,Jihomoravský kraj,Blansko,Jabloňany,0,0,44,27,33,1,16,13,84,0,2,6,0,2,278,228,230
1998,Jihomoravský kraj,Blansko,Jedovnice,0,8,202,324,292,11,114,57,517,5,11,45,1,17,1980,1604,1612
1998,Jihomoravský kraj,Blansko,Kněževes,0,1,60,16,9,2,0,1,36,0,0,5,0,1,158,131,131
1998,Jihomoravský kraj,Blansko,Knínice u Boskovic,0,3,111,66,42,5,27,10,173,0,2,7,2,2,602,450,450
1998,Jihomoravský kraj,Blansko,Kořenec,0,2,48,16,28,3,3,13,68,0,0,7,0,0,223,188,188
1998,Jihomoravský kraj,Blansko,Kotvrdovice,0,3,116,69,103,0,20,5,188,0,1,18,0,7,644,530,537
1998,Jihomoravský kraj,Blansko,Kozárov,0,0,33,15,4,0,1,0,24,0,0,3,0,0,86,80,81
1998,Jihomoravský kraj,Blansko,Krasová,0,0,19,12,41,1,8,5,85,0,0,8,0,1,197,180,180
1998,Jihomoravský kraj,Blansko,Krhov,0,1,11,12,24,2,8,6,41,0,0,5,0,0,133,110,110
1998,Jihomoravský kraj,Blansko,Křetín,0,6,76,20,55,2,25,9,119,1,1,13,0,3,391,330,332
1998,Jihomoravský kraj,Blansko,Křtěnov,0,2,26,24,12,0,10,3,37,0,0,5,0,0,148,119,119
1998,Jihomoravský kraj,Blansko,Křtiny,0,4,77,108,61,2,36,25,166,1,11,8,0,8,611,507,511
1998,Jihomoravský kraj,Blansko,Kulířov,0,0,51,16,15,2,6,5,53,2,0,8,0,0,183,158,160
1998,Jihomoravský kraj,Blansko,Kunčina Ves,0,0,13,5,14,0,1,1,4,0,1,0,0,1,45,40,40
1998,Jihomoravský kraj,Blansko,Kunice,0,0,29,1,4,0,1,3,36,1,2,2,0,0,86,79,80
1998,Jihomoravský kraj,Blansko,Kuničky,0,4,16,20,39,0,10,8,43,0,0,28,0,3,205,171,171
1998,Jihomoravský kraj,Blansko,Kunštát,0,4,325,319,134,13,116,55,465,0,8,51,10,18,1915,1518,1521
1998,Jihomoravský kraj,Blansko,Lazinov,0,1,3,18,7,2,22,1,42,0,0,1,0,1,116,98,98
1998,Jihomoravský kraj,Blansko,Lažany,0,4,31,46,25,1,6,10,102,0,0,10,0,10,270,245,245
1998,Jihomoravský kraj,Blansko,Letovice,0,28,616,845,578,31,342,133,1394,7,49,148,15,42,5174,4228,4249
1998,Jihomoravský kraj,Blansko,Lhota Rapotina,0,4,31,33,44,4,7,7,83,0,0,10,0,3,267,226,226
1998,Jihomoravský kraj,Blansko,Lhota u Lysic,0,0,26,16,3,0,1,6,37,0,1,3,0,0,101,93,93
1998,Jihomoravský kraj,Blansko,Lhota u Olešnice,0,0,14,0,1,1,3,1,6,0,0,3,0,0,32,29,29
1998,Jihomoravský kraj,Blansko,Lipovec,0,3,177,70,71,5,27,22,211,2,1,24,0,8,772,621,622
1998,Jihomoravský kraj,Blansko,Lipůvka,0,9,92,196,61,6,44,24,214,2,12,14,3,9,856,686,688
1998,Jihomoravský kraj,Blansko,Lomnice,0,1,137,143,94,3,32,34,260,1,10,21,0,8,933,744,748
1998,Jihomoravský kraj,Blansko,Louka,0,0,20,3,11,0,8,0,22,0,0,1,0,0,73,65,65
1998,Jihomoravský kraj,Blansko,Lubě,0,0,32,13,0,0,6,0,21,1,0,5,0,2,84,80,80
1998,Jihomoravský kraj,Blansko,Ludíkov,0,1,76,4,39,3,2,10,42,0,0,10,0,2,220,189,190
1998,Jihomoravský kraj,Blansko,Lysice,0,3,193,297,95,8,95,30,351,3,4,28,7,20,1414,1134,1139
1998,Jihomoravský kraj,Blansko,Makov,0,0,23,3,10,0,1,1,3,0,0,4,0,0,56,45,45
1998,Jihomoravský kraj,Blansko,Malá Lhota,0,0,8,27,5,1,1,4,35,0,0,5,0,5,103,91,91
1998,Jihomoravský kraj,Blansko,Malá Roudka,0,0,34,12,11,3,11,1,49,0,0,5,1,1,150,128,128
1998,Jihomoravský kraj,Blansko,Míchov,0,1,19,20,9,0,3,3,30,0,1,0,0,0,114,86,87
1998,Jihomoravský kraj,Blansko,Milonice,0,2,4,22,5,0,15,5,53,2,0,4,0,4,144,116,117
1998,Jihomoravský kraj,Blansko,Němčice,0,0,40,29,81,3,10,11,75,0,0,26,0,2,319,277,277
1998,Jihomoravský kraj,Blansko,Nýrov,0,4,32,15,19,0,11,1,52,0,0,3,2,0,177,139,139
1998,Jihomoravský kraj,Blansko,Obora,0,0,34,25,26,0,9,6,75,0,1,5,1,0,229,182,182
1998,Jihomoravský kraj,Blansko,Ochoz u Tišnova,0,1,18,12,12,0,3,1,32,0,0,4,0,2,90,85,85
1998,Jihomoravský kraj,Blansko,Okrouhlá,0,3,122,23,24,3,22,3,106,0,0,14,0,4,386,324,324
1998,Jihomoravský kraj,Blansko,Olešnice,0,8,244,190,132,10,79,28,311,1,8,31,1,2,1395,1045,1050
1998,Jihomoravský kraj,Blansko,Olomučany,0,8,58,102,135,3,26,17,201,0,5,20,2,3,719,580,586
1998,Jihomoravský kraj,Blansko,Osiky,0,1,33,6,11,1,2,7,40,0,4,4,0,0,118,109,109
1998,Jihomoravský kraj,Blansko,Ostrov u Macochy,0,6,99,109,148,2,52,14,210,1,1,32,0,10,838,684,687
1998,Jihomoravský kraj,Blansko,Pamětice,0,3,58,19,3,1,8,2,28,1,0,4,0,0,159,127,127
1998,Jihomoravský kraj,Blansko,Petrov,0,1,38,15,8,0,1,3,25,0,0,6,0,2,119,99,101
1998,Jihomoravský kraj,Blansko,Petrovice,0,0,30,32,31,1,67,10,82,0,2,11,0,2,326,268,268
1998,Jihomoravský kraj,Blansko,Prostřední Poříčí,0,4,67,14,12,0,6,3,55,0,2,2,1,1,196,167,169
1998,Jihomoravský kraj,Blansko,Rájec-Jestřebí,0,21,270,428,350,27,165,104,690,6,12,65,0,36,2751,2174,2179
1998,Jihomoravský kraj,Blansko,Ráječko,0,4,63,122,128,8,59,47,241,2,6,16,1,6,932,703,710
1998,Jihomoravský kraj,Blansko,Rašov,0,2,29,26,14,1,7,6,65,1,0,11,0,6,194,168,168
1998,Jihomoravský kraj,Blansko,Rohozec,0,0,21,34,18,1,13,1,62,0,0,9,0,2,188,161,161
1998,Jihomoravský kraj,Blansko,Roubanina,0,1,16,18,1,0,1,0,22,0,0,4,0,0,81,63,63
1998,Jihomoravský kraj,Blansko,Rozseč nad Kunštátem,0,1,122,28,13,5,21,9,53,0,1,10,0,5,335,268,268
1998,Jihomoravský kraj,Blansko,Rozsíčka,0,0,31,2,7,1,8,2,57,0,0,2,0,0,126,110,112
1998,Jihomoravský kraj,Blansko,Rudice,0,6,69,87,98,3,36,24,211,0,5,16,3,7,650,565,567
1998,Jihomoravský kraj,Blansko,Sebranice,0,8,62,58,44,0,31,7,97,3,2,14,4,3,461,333,338
1998,Jihomoravský kraj,Blansko,Senetářov,0,1,100,35,37,3,11,5,104,0,1,6,0,0,366,303,304
1998,Jihomoravský kraj,Blansko,Skalice nad Svitavou,0,2,61,69,43,6,31,11,101,1,3,10,3,1,466,342,342
1998,Jihomoravský kraj,Blansko,Skrchov,0,0,7,10,11,1,3,1,14,0,2,4,1,2,76,56,56
1998,Jihomoravský kraj,Blansko,Sloup,0,2,98,112,80,1,57,17,198,1,1,26,1,7,729,601,601
1998,Jihomoravský kraj,Blansko,Strhaře,0,0,20,17,4,0,6,8,29,0,0,7,0,8,112,99,99
1998,Jihomoravský kraj,Blansko,Stvolová,0,1,18,29,26,1,2,0,33,0,0,5,0,0,137,115,117
1998,Jihomoravský kraj,Blansko,Sudice,0,0,14,41,22,6,21,6,107,0,2,6,0,0,299,225,226
1998,Jihomoravský kraj,Blansko,Suchý,0,1,30,52,37,2,19,13,89,0,0,13,2,3,304,261,263
1998,Jihomoravský kraj,Blansko,Sulíkov,0,1,67,23,14,1,17,1,42,0,0,14,2,0,211,182,182
1998,Jihomoravský kraj,Blansko,Světlá,0,2,23,24,4,3,8,7,41,0,3,7,0,2,143,124,124
1998,Jihomoravský kraj,Blansko,Svinošice,0,1,31,36,30,0,10,3,41,0,0,3,0,1,176,156,157
1998,Jihomoravský kraj,Blansko,Svitávka,0,12,87,167,157,13,66,45,335,6,6,48,2,14,1289,958,965
1998,Jihomoravský kraj,Blansko,Synalov,0,0,20,6,9,3,9,2,32,0,1,1,0,1,92,84,84
1998,Jihomoravský kraj,Blansko,Šebetov,0,6,85,29,57,3,27,15,147,0,2,20,1,8,569,400,403
1998,Jihomoravský kraj,Blansko,Šebrov-Kateřina,0,2,54,86,72,4,18,18,136,4,3,16,1,9,496,423,426
1998,Jihomoravský kraj,Blansko,Šošůvka,0,4,110,59,53,0,28,13,129,0,2,12,1,4,525,415,417
1998,Jihomoravský kraj,Blansko,Štěchov,0,0,26,17,8,0,7,3,35,0,0,7,0,2,114,105,107
1998,Jihomoravský kraj,Blansko,Tasovice,0,0,7,1,4,3,0,7,29,0,0,0,0,5,58,56,56
1998,Jihomoravský kraj,Blansko,Uhřice,0,2,42,40,30,4,6,6,60,1,3,5,1,8,240,208,209
1998,Jihomoravský kraj,Blansko,Újezd u Boskovic,0,3,30,45,30,1,7,10,95,0,2,13,0,0,344,236,236
1998,Jihomoravský kraj,Blansko,Újezd u Černé Hory,0,1,25,28,18,5,7,4,66,0,1,10,2,3,203,170,170
1998,Jihomoravský kraj,Blansko,Unín,0,0,6,17,14,1,3,10,50,0,1,9,0,2,148,113,114
1998,Jihomoravský kraj,Blansko,Úsobrno,0,1,41,30,78,2,9,8,116,0,1,12,0,5,393,303,307
1998,Jihomoravský kraj,Blansko,Ústup,0,0,15,1,1,3,1,0,7,0,0,1,0,0,30,29,29
1998,Jihomoravský kraj,Blansko,Valchov,0,1,68,35,34,3,12,8,105,1,0,16,4,6,336,293,293
1998,Jihomoravský kraj,Blansko,Vanovice,0,2,44,57,60,0,21,11,117,0,3,20,3,7,445,345,345
1998,Jihomoravský kraj,Blansko,Vavřinec,0,5,81,67,93,4,51,17,190,1,1,20,0,3,650,533,535
1998,Jihomoravský kraj,Blansko,Vážany,0,1,49,23,15,2,10,2,33,0,0,2,2,1,162,140,141
1998,Jihomoravský kraj,Blansko,Velenov,0,0,21,17,21,1,3,10,47,0,0,17,0,1,152,138,138
1998,Jihomoravský kraj,Blansko,Velké Opatovice,0,13,343,365,407,30,153,86,778,0,31,87,1,13,3078,2307,2315
1998,Jihomoravský kraj,Blansko,Vilémovice,0,2,48,19,58,4,10,5,57,0,3,9,0,5,254,220,221
1998,Jihomoravský kraj,Blansko,Vísky,0,2,25,12,23,1,9,10,36,0,3,3,0,0,166,124,125
1998,Jihomoravský kraj,Blansko,Voděrady,0,1,24,55,63,0,16,10,120,0,0,7,0,5,348,301,301
1998,Jihomoravský kraj,Blansko,Vranová,0,0,35,33,19,4,10,5,66,0,0,8,3,0,216,183,183
1998,Jihomoravský kraj,Blansko,Vysočany,0,6,102,62,125,2,20,9,171,0,2,23,0,7,616,529,529
1998,Jihomoravský kraj,Blansko,Závist,0,1,12,8,13,2,3,4,36,0,1,8,0,1,115,89,89
1998,Jihomoravský kraj,Blansko,Zbraslavec,0,0,17,31,7,2,4,3,44,0,3,13,0,0,152,124,126
1998,Jihomoravský kraj,Blansko,Zhoř,0,0,11,4,0,0,3,1,21,0,0,0,0,0,45,40,40
1998,Jihomoravský kraj,Blansko,Žďár,0,3,32,24,45,2,19,8,87,0,0,6,0,3,276,229,229
1998,Jihomoravský kraj,Blansko,Žďárná,0,3,86,46,73,7,18,13,141,0,0,36,3,8,538,434,434
1998,Jihomoravský kraj,Blansko,Žernovník,0,1,12,27,18,0,14,1,35,1,2,4,1,1,152,117,118
