year,region,county,town,voters,votes_ok,votes_all
2002,Pardubický kraj,Svitavy,Opatov,878,476,478
2002,Pardubický kraj,Svitavy,Březina,302,213,213
2002,Pardubický kraj,Svitavy,Opatovec,484,256,259
2002,Pardubický kraj,Svitavy,Březinky,110,75,75
2002,Pardubický kraj,Svitavy,Osík,755,520,520
2002,Pardubický kraj,Svitavy,Březiny,122,83,83
2002,Pardubický kraj,Svitavy,Pohledy,258,158,159
2002,Pardubický kraj,Svitavy,Březová nad Svitavou,1059,637,643
2002,Pardubický kraj,Svitavy,Polička,7270,4362,4383
2002,Pardubický kraj,Svitavy,Budislav,356,222,223
2002,Pardubický kraj,Svitavy,Pomezí,830,459,460
2002,Pardubický kraj,Svitavy,Bystré,1228,839,843
2002,Pardubický kraj,Svitavy,Poříčí u Litomyšle,314,233,233
2002,Pardubický kraj,Svitavy,Cerekvice n.Loučnou,599,383,383
2002,Pardubický kraj,Svitavy,Příluka,120,95,95
2002,Pardubický kraj,Svitavy,Čistá,673,371,374
2002,Pardubický kraj,Svitavy,Pustá Kamenice,270,164,164
2002,Pardubický kraj,Svitavy,Desná,255,174,174
2002,Pardubický kraj,Svitavy,Pustá Rybná,144,100,103
2002,Pardubický kraj,Svitavy,Dětřichov,229,129,129
2002,Pardubický kraj,Svitavy,Radiměř,888,466,468
2002,Pardubický kraj,Svitavy,Dětřichov u M.Třeb.,170,107,109
2002,Pardubický kraj,Svitavy,Radkov,107,76,76
2002,Pardubický kraj,Svitavy,Dlouhá Loučka,425,202,203
2002,Pardubický kraj,Svitavy,Rohozná,587,397,402
2002,Pardubický kraj,Svitavy,Dolní Újezd,1426,961,962
2002,Pardubický kraj,Svitavy,Rozhraní,290,211,212
2002,Pardubický kraj,Svitavy,Gruna,133,90,90
2002,Pardubický kraj,Svitavy,Rozstání,177,127,129
2002,Pardubický kraj,Svitavy,Hartinkov,59,31,31
2002,Pardubický kraj,Svitavy,Rudná,148,110,110
2002,Pardubický kraj,Svitavy,Hartmanice,194,150,150
2002,Pardubický kraj,Svitavy,Rychnov na Moravě,483,257,261
2002,Pardubický kraj,Svitavy,Horky,85,58,58
2002,Pardubický kraj,Svitavy,Řídký,55,41,42
2002,Pardubický kraj,Svitavy,Horní Újezd,340,237,237
2002,Pardubický kraj,Svitavy,Sádek,359,251,251
2002,Pardubický kraj,Svitavy,Hradec nad Svitavou,1295,764,768
2002,Pardubický kraj,Svitavy,Sebranice,633,462,465
2002,Pardubický kraj,Svitavy,Chmelík,160,104,105
2002,Pardubický kraj,Svitavy,Sedliště,164,82,82
2002,Pardubický kraj,Svitavy,Chornice,634,382,383
2002,Pardubický kraj,Svitavy,Sklené,185,114,114
2002,Pardubický kraj,Svitavy,Chotěnov,99,67,68
2002,Pardubický kraj,Svitavy,Slatina,90,62,62
2002,Pardubický kraj,Svitavy,Chotovice,88,77,77
2002,Pardubický kraj,Svitavy,Staré Město,753,390,393
2002,Pardubický kraj,Svitavy,Chrastavec,211,146,146
2002,Pardubický kraj,Svitavy,Stašov,191,78,78
2002,Pardubický kraj,Svitavy,Janov,590,332,334
2002,Pardubický kraj,Svitavy,Strakov,168,113,113
2002,Pardubický kraj,Svitavy,Janůvky,40,33,33
2002,Pardubický kraj,Svitavy,Suchá Lhota,71,58,58
2002,Pardubický kraj,Svitavy,Jaroměřice,967,583,586
2002,Pardubický kraj,Svitavy,Svitavy,13826,7579,7602
2002,Pardubický kraj,Svitavy,Jarošov,139,99,99
2002,Pardubický kraj,Svitavy,Svojanov,343,263,263
2002,Pardubický kraj,Svitavy,Javorník,270,191,191
2002,Pardubický kraj,Svitavy,Široký Důl,264,175,176
2002,Pardubický kraj,Svitavy,Jedlová,819,440,442
2002,Pardubický kraj,Svitavy,Študlov,121,91,91
2002,Pardubický kraj,Svitavy,Jevíčko,2236,1362,1370
2002,Pardubický kraj,Svitavy,Telecí,319,225,226
2002,Pardubický kraj,Svitavy,Kamenec u Poličky,405,256,256
2002,Pardubický kraj,Svitavy,Trpín,349,239,240
2002,Pardubický kraj,Svitavy,Kamenná Horka,239,144,144
2002,Pardubický kraj,Svitavy,Trstěnice,373,250,250
2002,Pardubický kraj,Svitavy,Karle,298,155,156
2002,Pardubický kraj,Svitavy,Tržek,125,81,81
2002,Pardubický kraj,Svitavy,Koclířov,514,290,290
2002,Pardubický kraj,Svitavy,Třebařov,755,334,334
2002,Pardubický kraj,Svitavy,Korouhev,606,409,411
2002,Pardubický kraj,Svitavy,Újezdec,69,51,51
2002,Pardubický kraj,Svitavy,Koruna,101,57,57
2002,Pardubický kraj,Svitavy,Útěchov,151,99,99
2002,Pardubický kraj,Svitavy,Křenov,329,186,187
2002,Pardubický kraj,Svitavy,Vendolí,685,355,355
2002,Pardubický kraj,Svitavy,Kukle,37,27,27
2002,Pardubický kraj,Svitavy,Vidlatá Seč,226,161,161
2002,Pardubický kraj,Svitavy,Kunčina,896,446,448
2002,Pardubický kraj,Svitavy,Víska u Jevíčka,125,77,78
2002,Pardubický kraj,Svitavy,Květná,231,130,132
2002,Pardubický kraj,Svitavy,Vítějeves,326,221,221
2002,Pardubický kraj,Svitavy,Lavičné,124,76,77
2002,Pardubický kraj,Svitavy,Vranová Lhota,368,207,207
2002,Pardubický kraj,Svitavy,Linhartice,463,282,282
2002,Pardubický kraj,Svitavy,Vrážné,52,44,44
2002,Pardubický kraj,Svitavy,Litomyšl,8207,5059,5086
2002,Pardubický kraj,Svitavy,Vysoká,34,26,26
2002,Pardubický kraj,Svitavy,Lubná,733,516,521
2002,Pardubický kraj,Svitavy,Želivsko,43,20,20
2002,Pardubický kraj,Svitavy,Makov,256,191,194
2002,Pardubický kraj,Ústí nad Orlicí,Albrechtice,386,229,230
2002,Pardubický kraj,Ústí nad Orlicí,Nasavrky,116,63,63
2002,Pardubický kraj,Ústí nad Orlicí,Anenská Studánka,75,53,53
2002,Pardubický kraj,Ústí nad Orlicí,Nekoř,683,484,485
2002,Pardubický kraj,Ústí nad Orlicí,Běstovice,310,189,190
2002,Pardubický kraj,Ústí nad Orlicí,Němčice,726,379,382
2002,Pardubický kraj,Ústí nad Orlicí,Bošín,61,39,39
2002,Pardubický kraj,Ústí nad Orlicí,Orlické Podhůří,466,301,301
2002,Pardubický kraj,Ústí nad Orlicí,Brandýs nad Orlicí,1154,771,774
2002,Pardubický kraj,Ústí nad Orlicí,Orličky,228,146,148
2002,Pardubický kraj,Ústí nad Orlicí,Bučina,160,120,121
2002,Pardubický kraj,Ústí nad Orlicí,Ostrov,439,215,216
2002,Pardubický kraj,Ústí nad Orlicí,Bystřec,828,586,589
2002,Pardubický kraj,Ústí nad Orlicí,Oucmanice,172,101,101
2002,Pardubický kraj,Ústí nad Orlicí,Cotkytle,341,192,196
2002,Pardubický kraj,Ústí nad Orlicí,Pastviny,266,192,193
2002,Pardubický kraj,Ústí nad Orlicí,Čenkovice,154,103,103
2002,Pardubický kraj,Ústí nad Orlicí,Petrovice,184,125,125
2002,Pardubický kraj,Ústí nad Orlicí,Červená Voda,2436,1387,1397
2002,Pardubický kraj,Ústí nad Orlicí,Písečná,348,245,248
2002,Pardubický kraj,Ústí nad Orlicí,Česká Rybná,298,170,171
2002,Pardubický kraj,Ústí nad Orlicí,Plchovice,66,34,34
2002,Pardubický kraj,Ústí nad Orlicí,Česká Třebová,13338,8133,8185
2002,Pardubický kraj,Ústí nad Orlicí,Podlesí,197,132,132
2002,Pardubický kraj,Ústí nad Orlicí,České Heřmanice,396,255,255
2002,Pardubický kraj,Ústí nad Orlicí,Přívrat,234,158,159
2002,Pardubický kraj,Ústí nad Orlicí,České Libchavy,386,224,225
2002,Pardubický kraj,Ústí nad Orlicí,Pustina,61,43,44
2002,Pardubický kraj,Ústí nad Orlicí,České Petrovice,117,78,80
2002,Pardubický kraj,Ústí nad Orlicí,Rudoltice,756,418,420
2002,Pardubický kraj,Ústí nad Orlicí,Damníkov,500,295,300
2002,Pardubický kraj,Ústí nad Orlicí,Rybník,598,364,366
2002,Pardubický kraj,Ústí nad Orlicí,Dlouhá Třebová,976,610,617
2002,Pardubický kraj,Ústí nad Orlicí,Řetová,522,347,348
2002,Pardubický kraj,Ústí nad Orlicí,Dlouhoňovice,573,341,342
2002,Pardubický kraj,Ústí nad Orlicí,Řetůvka,194,143,143
2002,Pardubický kraj,Ústí nad Orlicí,Dobříkov,298,262,263
2002,Pardubický kraj,Ústí nad Orlicí,Sázava,413,273,274
2002,Pardubický kraj,Ústí nad Orlicí,Dolní Čermná,1036,684,687
2002,Pardubický kraj,Ústí nad Orlicí,Seč,105,75,75
2002,Pardubický kraj,Ústí nad Orlicí,Dolní Dobrouč,1891,1270,1273
2002,Pardubický kraj,Ústí nad Orlicí,Semanín,413,205,209
2002,Pardubický kraj,Ústí nad Orlicí,Dolní Morava,215,127,127
2002,Pardubický kraj,Ústí nad Orlicí,Skořenice,337,200,200
2002,Pardubický kraj,Ústí nad Orlicí,Domoradice,133,84,84
2002,Pardubický kraj,Ústí nad Orlicí,Slatina,298,205,206
2002,Pardubický kraj,Ústí nad Orlicí,Džbánov,259,156,156
2002,Pardubický kraj,Ústí nad Orlicí,Sloupnice,1340,848,849
2002,Pardubický kraj,Ústí nad Orlicí,Hejnice,164,105,107
2002,Pardubický kraj,Ústí nad Orlicí,Sobkovice,186,149,154
2002,Pardubický kraj,Ústí nad Orlicí,Helvíkovice,323,229,229
2002,Pardubický kraj,Ústí nad Orlicí,Sopotnice,711,431,431
2002,Pardubický kraj,Ústí nad Orlicí,Hnátnice,655,391,394
2002,Pardubický kraj,Ústí nad Orlicí,Sruby,440,286,286
2002,Pardubický kraj,Ústí nad Orlicí,Horní Čermná,794,540,542
2002,Pardubický kraj,Ústí nad Orlicí,Strážná,83,63,65
2002,Pardubický kraj,Ústí nad Orlicí,Horní Heřmanice,375,277,277
2002,Pardubický kraj,Ústí nad Orlicí,Studené,123,80,80
2002,Pardubický kraj,Ústí nad Orlicí,Horní Třešňovec,455,326,326
2002,Pardubický kraj,Ústí nad Orlicí,Sudislav nad Orlicí,86,53,53
2002,Pardubický kraj,Ústí nad Orlicí,Hrádek,71,54,54
2002,Pardubický kraj,Ústí nad Orlicí,Sudslava,135,95,95
2002,Pardubický kraj,Ústí nad Orlicí,Hrušová,267,165,168
2002,Pardubický kraj,Ústí nad Orlicí,Svatý Jiří,242,158,158
2002,Pardubický kraj,Ústí nad Orlicí,Choceň,7241,4382,4410
2002,Pardubický kraj,Ústí nad Orlicí,Šedivec,158,124,124
2002,Pardubický kraj,Ústí nad Orlicí,Jablonné nad Orlicí,2337,1513,1515
2002,Pardubický kraj,Ústí nad Orlicí,Tatenice,651,425,425
2002,Pardubický kraj,Ústí nad Orlicí,Jamné nad Orlicí,520,339,339
2002,Pardubický kraj,Ústí nad Orlicí,Těchonín,522,344,346
2002,Pardubický kraj,Ústí nad Orlicí,Javorník,195,135,135
2002,Pardubický kraj,Ústí nad Orlicí,Tisová,410,293,295
2002,Pardubický kraj,Ústí nad Orlicí,Jehnědí,231,154,155
2002,Pardubický kraj,Ústí nad Orlicí,Trpík,59,39,39
2002,Pardubický kraj,Ústí nad Orlicí,Kameničná,226,172,172
2002,Pardubický kraj,Ústí nad Orlicí,Třebovice,609,325,326
2002,Pardubický kraj,Ústí nad Orlicí,Klášterec nad Orlicí,711,401,401
2002,Pardubický kraj,Ústí nad Orlicí,Újezd u Chocně,240,124,124
2002,Pardubický kraj,Ústí nad Orlicí,Koldín,264,175,177
2002,Pardubický kraj,Ústí nad Orlicí,Ústí nad Orlicí,11999,7117,7135
2002,Pardubický kraj,Ústí nad Orlicí,Kosořín,103,62,62
2002,Pardubický kraj,Ústí nad Orlicí,Velká Skrovnice,217,118,118
2002,Pardubický kraj,Ústí nad Orlicí,Králíky,3698,2222,2230
2002,Pardubický kraj,Ústí nad Orlicí,Verměřovice,515,390,395
2002,Pardubický kraj,Ústí nad Orlicí,Krasíkov,255,111,111
2002,Pardubický kraj,Ústí nad Orlicí,Vlčkov,77,52,52
2002,Pardubický kraj,Ústí nad Orlicí,Kunvald,801,483,485
2002,Pardubický kraj,Ústí nad Orlicí,Voděrady,264,210,210
2002,Pardubický kraj,Ústí nad Orlicí,Lanškroun,7892,4596,4611
2002,Pardubický kraj,Ústí nad Orlicí,Vraclav,618,366,370
2002,Pardubický kraj,Ústí nad Orlicí,Letohrad,4795,3222,3251
2002,Pardubický kraj,Ústí nad Orlicí,Vračovice-Orlov,122,90,92
2002,Pardubický kraj,Ústí nad Orlicí,Libecina,129,84,84
2002,Pardubický kraj,Ústí nad Orlicí,Výprachtice,738,489,491
2002,Pardubický kraj,Ústí nad Orlicí,Libchavy,1197,715,721
2002,Pardubický kraj,Ústí nad Orlicí,Vysoké Mýto,9470,5468,5489
2002,Pardubický kraj,Ústí nad Orlicí,Lichkov,417,243,243
2002,Pardubický kraj,Ústí nad Orlicí,Zádolí,78,54,54
2002,Pardubický kraj,Ústí nad Orlicí,Líšnice,578,372,376
2002,Pardubický kraj,Ústí nad Orlicí,Záchlumí,573,331,333
2002,Pardubický kraj,Ústí nad Orlicí,Lubník,216,132,133
2002,Pardubický kraj,Ústí nad Orlicí,Zálší,182,127,129
2002,Pardubický kraj,Ústí nad Orlicí,Lukavice,782,529,533
2002,Pardubický kraj,Ústí nad Orlicí,Zámrsk,551,346,347
2002,Pardubický kraj,Ústí nad Orlicí,Luková,527,298,298
2002,Pardubický kraj,Ústí nad Orlicí,Zářecká Lhota,129,95,96
2002,Pardubický kraj,Ústí nad Orlicí,Mistrovice,448,316,316
2002,Pardubický kraj,Ústí nad Orlicí,Žamberk,4796,2937,2954
2002,Pardubický kraj,Ústí nad Orlicí,Mladkov,438,267,268
2002,Pardubický kraj,Ústí nad Orlicí,Žampach,154,88,88
2002,Pardubický kraj,Ústí nad Orlicí,Mostek,184,124,124
2002,Pardubický kraj,Ústí nad Orlicí,Žichlínek,621,385,386
2002,Vysočina,Havlíčkův Brod,Bačkov,119,84,84
2002,Vysočina,Havlíčkův Brod,Lučice,486,287,288
2002,Vysočina,Havlíčkův Brod,Bartoušov,118,81,81
2002,Vysočina,Havlíčkův Brod,Malčín,163,104,104
2002,Vysočina,Havlíčkův Brod,Bělá,158,132,132
2002,Vysočina,Havlíčkův Brod,Maleč,553,399,399
2002,Vysočina,Havlíčkův Brod,Bezděkov,204,163,163
2002,Vysočina,Havlíčkův Brod,Michalovice,108,58,58
2002,Vysočina,Havlíčkův Brod,Bojiště,190,136,136
2002,Vysočina,Havlíčkův Brod,Modlíkov,115,83,83
2002,Vysočina,Havlíčkův Brod,Boňkov,44,27,27
2002,Vysočina,Havlíčkův Brod,Nejepín,60,44,44
2002,Vysočina,Havlíčkův Brod,Borek,112,83,85
2002,Vysočina,Havlíčkův Brod,Nová Ves u Chotěboře,431,309,310
2002,Vysočina,Havlíčkův Brod,Břevnice,127,80,81
2002,Vysočina,Havlíčkův Brod,Nová Ves u Leštiny,93,56,56
2002,Vysočina,Havlíčkův Brod,Čachotín,137,87,87
2002,Vysočina,Havlíčkův Brod,Nová Ves u Světlé,358,259,261
2002,Vysočina,Havlíčkův Brod,Čečkovice,79,60,60
2002,Vysočina,Havlíčkův Brod,Okrouhlice,938,605,607
2002,Vysočina,Havlíčkův Brod,Česká Bělá,743,464,464
2002,Vysočina,Havlíčkův Brod,Okrouhlička,163,106,106
2002,Vysočina,Havlíčkův Brod,Číhošť,266,199,199
2002,Vysočina,Havlíčkův Brod,Olešenka,136,83,84
2002,Vysočina,Havlíčkův Brod,Dlouhá Ves,262,144,144
2002,Vysočina,Havlíčkův Brod,Olešná,236,158,159
2002,Vysočina,Havlíčkův Brod,Dolní Krupá,271,145,147
2002,Vysočina,Havlíčkův Brod,Ostrov,85,69,70
2002,Vysočina,Havlíčkův Brod,Dolní Město,716,472,475
2002,Vysočina,Havlíčkův Brod,Oudoleň,264,173,175
2002,Vysočina,Havlíčkův Brod,Dolní Sokolovec,70,55,55
2002,Vysočina,Havlíčkův Brod,Ovesná Lhota,174,96,97
2002,Vysočina,Havlíčkův Brod,Druhanov,96,68,68
2002,Vysočina,Havlíčkův Brod,Pavlov,95,73,75
2002,Vysočina,Havlíčkův Brod,Golčův Jeníkov,2067,1280,1283
2002,Vysočina,Havlíčkův Brod,Podmoklany,133,100,101
2002,Vysočina,Havlíčkův Brod,Habry,994,624,626
2002,Vysočina,Havlíčkův Brod,Podmoky,83,64,64
2002,Vysočina,Havlíčkův Brod,Havlíčkova Borová,734,442,442
2002,Vysočina,Havlíčkův Brod,Pohled,618,400,400
2002,Vysočina,Havlíčkův Brod,Havlíčkův Brod,19450,11394,11429
2002,Vysočina,Havlíčkův Brod,Prosíčka,96,65,66
2002,Vysočina,Havlíčkův Brod,Herálec,910,534,536
2002,Vysočina,Havlíčkův Brod,Přibyslav,3067,1808,1812
2002,Vysočina,Havlíčkův Brod,Heřmanice,64,52,52
2002,Vysočina,Havlíčkův Brod,Příseka,262,170,170
2002,Vysočina,Havlíčkův Brod,Hněvkovice,458,285,286
2002,Vysočina,Havlíčkův Brod,Radostín,122,78,78
2002,Vysočina,Havlíčkův Brod,Horní Krupá,342,259,260
2002,Vysočina,Havlíčkův Brod,Rozsochatec,368,239,241
2002,Vysočina,Havlíčkův Brod,Horní Paseka,70,52,52
2002,Vysočina,Havlíčkův Brod,Rušinov,143,116,116
2002,Vysočina,Havlíčkův Brod,Horní Pohleď,66,53,53
2002,Vysočina,Havlíčkův Brod,Rybníček,61,41,41
2002,Vysočina,Havlíčkův Brod,Hradec,197,137,137
2002,Vysočina,Havlíčkův Brod,Sázavka,255,162,162
2002,Vysočina,Havlíčkův Brod,Hurtova Lhota,176,94,96
2002,Vysočina,Havlíčkův Brod,Sedletín,225,154,154
2002,Vysočina,Havlíčkův Brod,Chotěboř,7749,4730,4743
2002,Vysočina,Havlíčkův Brod,Skorkov,72,58,58
2002,Vysočina,Havlíčkův Brod,Chrtníč,122,75,76
2002,Vysočina,Havlíčkův Brod,Skryje,172,117,119
2002,Vysočina,Havlíčkův Brod,Chřenovice,145,101,101
2002,Vysočina,Havlíčkův Brod,Skuhrov,200,129,129
2002,Vysočina,Havlíčkův Brod,Jedlá,59,48,48
2002,Vysočina,Havlíčkův Brod,Slavětín,79,63,63
2002,Vysočina,Havlíčkův Brod,Jeřišno,245,155,155
2002,Vysočina,Havlíčkův Brod,Slavíkov,258,175,175
2002,Vysočina,Havlíčkův Brod,Jilem,101,67,67
2002,Vysočina,Havlíčkův Brod,Slavníč,19,19,19
2002,Vysočina,Havlíčkův Brod,Jitkov,145,112,113
2002,Vysočina,Havlíčkův Brod,Sloupno,43,35,36
2002,Vysočina,Havlíčkův Brod,Kámen,295,172,174
2002,Vysočina,Havlíčkův Brod,Služátky,121,84,85
2002,Vysočina,Havlíčkův Brod,Kamenná Lhota,179,109,109
2002,Vysočina,Havlíčkův Brod,Sobíňov,485,338,339
2002,Vysočina,Havlíčkův Brod,Klokočov,119,90,90
2002,Vysočina,Havlíčkův Brod,Stříbrné Hory,179,127,127
2002,Vysočina,Havlíčkův Brod,Knyk,252,169,169
2002,Vysočina,Havlíčkův Brod,Světlá nad Sázavou,5823,3252,3264
2002,Vysočina,Havlíčkův Brod,Kochánov,107,55,55
2002,Vysočina,Havlíčkův Brod,Šlapanov,626,397,398
2002,Vysočina,Havlíčkův Brod,Kojetín,131,91,92
2002,Vysočina,Havlíčkův Brod,Štoky,1225,662,667
2002,Vysočina,Havlíčkův Brod,Kouty,162,112,113
2002,Vysočina,Havlíčkův Brod,Tis,295,167,167
2002,Vysočina,Havlíčkův Brod,Kozlov,115,82,82
2002,Vysočina,Havlíčkův Brod,Trpišovice,128,76,76
2002,Vysočina,Havlíčkův Brod,Kožlí,600,375,376
2002,Vysočina,Havlíčkův Brod,Uhelná Příbram,410,257,260
2002,Vysočina,Havlíčkův Brod,Kraborovice,87,57,57
2002,Vysočina,Havlíčkův Brod,Úhořilka,38,30,30
2002,Vysočina,Havlíčkův Brod,Krásná Hora,440,243,244
2002,Vysočina,Havlíčkův Brod,Úsobí,551,321,322
2002,Vysočina,Havlíčkův Brod,Krátká Ves,117,73,73
2002,Vysočina,Havlíčkův Brod,Vepříkov,295,205,206
2002,Vysočina,Havlíčkův Brod,Krucemburk,1255,840,845
2002,Vysočina,Havlíčkův Brod,Veselý Žďár,381,263,263
2002,Vysočina,Havlíčkův Brod,Kunemil,85,64,64
2002,Vysočina,Havlíčkův Brod,Věž,631,432,432
2002,Vysočina,Havlíčkův Brod,Květinov,163,123,124
2002,Vysočina,Havlíčkův Brod,Věžnice,306,196,196
2002,Vysočina,Havlíčkův Brod,Kyjov,96,74,74
2002,Vysočina,Havlíčkův Brod,Vilémov,864,511,513
2002,Vysočina,Havlíčkův Brod,Kynice,78,54,54
2002,Vysočina,Havlíčkův Brod,Vilémovice,170,126,126
2002,Vysočina,Havlíčkův Brod,Lány,51,47,47
2002,Vysočina,Havlíčkův Brod,Víska,140,107,107
2002,Vysočina,Havlíčkův Brod,Ledeč nad Sázavou,4921,2953,2965
2002,Vysočina,Havlíčkův Brod,Vlkanov,41,36,36
2002,Vysočina,Havlíčkův Brod,Leškovice,72,48,48
2002,Vysočina,Havlíčkův Brod,Vysoká,82,60,61
2002,Vysočina,Havlíčkův Brod,Leština u Světlé,482,311,311
2002,Vysočina,Havlíčkův Brod,Zvěstovice,56,45,45
2002,Vysočina,Havlíčkův Brod,Libice nad Doubravou,680,456,456
2002,Vysočina,Havlíčkův Brod,Ždírec,97,72,72
2002,Vysočina,Havlíčkův Brod,Lípa,788,474,478
2002,Vysočina,Havlíčkův Brod,Ždírec nad Doubravou,2243,1355,1357
2002,Vysočina,Havlíčkův Brod,Lipnice nad Sázavou,524,337,337
2002,Vysočina,Havlíčkův Brod,Žižkovo Pole,266,180,181
2002,Vysočina,Jihlava,Arnolec,142,79,79
2002,Vysočina,Jihlava,Nevcehle,202,106,106
2002,Vysočina,Jihlava,Batelov,1851,1142,1144
2002,Vysočina,Jihlava,Nová Říše,609,407,410
2002,Vysočina,Jihlava,Bílý Kámen,126,105,106
2002,Vysočina,Jihlava,Olšany,54,41,41
2002,Vysočina,Jihlava,Bítovčice,320,182,183
2002,Vysočina,Jihlava,Olší,49,34,34
2002,Vysočina,Jihlava,Bohuslavice,87,69,69
2002,Vysočina,Jihlava,Opatov,153,117,117
2002,Vysočina,Jihlava,Borovná,72,52,53
2002,Vysočina,Jihlava,Ořechov,54,47,47
2002,Vysočina,Jihlava,Boršov,83,64,64
2002,Vysočina,Jihlava,Otín,70,52,52
2002,Vysočina,Jihlava,Brtnice,2420,1797,1807
2002,Vysočina,Jihlava,Panenská Rozsíčka,70,46,47
2002,Vysočina,Jihlava,Brzkov,179,118,121
2002,Vysočina,Jihlava,Panské Dubenky,104,67,69
2002,Vysočina,Jihlava,Cejle,321,202,204
2002,Vysočina,Jihlava,Pavlov,334,209,210
2002,Vysočina,Jihlava,Cerekvička-Rosice,111,70,72
2002,Vysočina,Jihlava,Plandry,121,72,72
2002,Vysočina,Jihlava,Černíč,117,86,86
2002,Vysočina,Jihlava,Polná,3833,2243,2246
2002,Vysočina,Jihlava,Čížov,138,98,98
2002,Vysočina,Jihlava,Puklice,576,320,320
2002,Vysočina,Jihlava,Dlouhá Brtnice,272,168,168
2002,Vysočina,Jihlava,Radkov,175,86,86
2002,Vysočina,Jihlava,Dobronín,1521,732,734
2002,Vysočina,Jihlava,Rančířov,148,85,85
2002,Vysočina,Jihlava,Dobroutov,189,115,115
2002,Vysočina,Jihlava,Rantířov,302,193,193
2002,Vysočina,Jihlava,Dolní Cerekev,869,532,534
2002,Vysočina,Jihlava,Rohozná,305,221,223
2002,Vysočina,Jihlava,Dolní Vilímeč,81,70,71
2002,Vysočina,Jihlava,Rozseč,146,97,97
2002,Vysočina,Jihlava,Doupě,68,42,42
2002,Vysočina,Jihlava,Růžená,241,171,175
2002,Vysočina,Jihlava,Dudín,117,74,74
2002,Vysočina,Jihlava,Rybné,76,60,60
2002,Vysočina,Jihlava,Dušejov,368,189,189
2002,Vysočina,Jihlava,Řásná,163,117,117
