year,region,county,town,kdúčsl,ods,ksčm,SPR-Republ.str.Čsl. M.Sládka,OBČANÉ 2011-SPRAVEDL. PRO LIDI,Dobrá volba 2016,top_09,Dělnic.str.sociální spravedl.,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Řád národa - Vlastenecká unie,ano,Strana svobodných občanů,-,Česká národní fronta,STAROSTOVÉ A NEZÁVISLÍ,Národ Sobě,Referendum o Evropské unii,sz,"ROZUMNÍ-stop migraci,diktát.EU",Strana Práv Občanů,Volte Pr.Blok www.cibulka.net,Unie H.A.V.E.L.,Společ.proti výst.v Prok.údolí,Česká pirátská strana,Blok proti islam.-Obran.domova,Radostné Česko,Občanská demokratická aliance,SPORTOVCI,čssd,Česká strana národně sociální,spd,REALISTÉ,voters,votes_ok,votes_all
2017,Královéhradecký kraj,Hradec Králové,Ohnišťany,12,15,18,0,,0,6,1,0,0,49,0,,,15,,0,1,4,2,,,,19,0,0,0,2,8,,11,3,273,166,166
2017,Královéhradecký kraj,Hradec Králové,Olešnice,6,21,14,1,,0,3,0,1,0,55,6,,,6,,0,1,1,0,,,,17,0,0,0,0,11,,17,4,274,164,166
2017,Královéhradecký kraj,Hradec Králové,Osice,9,11,24,0,,0,11,1,0,1,107,7,,,4,,0,5,6,2,,,,28,0,0,1,0,7,,32,2,384,258,259
2017,Královéhradecký kraj,Hradec Králové,Osičky,2,2,5,0,,0,6,0,0,0,30,1,,,2,,0,0,1,0,,,,12,0,0,0,0,2,,10,0,130,73,74
2017,Královéhradecký kraj,Hradec Králové,Petrovice,2,3,23,0,,0,2,0,0,2,73,2,,,2,,0,1,2,0,,,,6,0,0,0,1,12,,25,0,221,156,157
2017,Královéhradecký kraj,Hradec Králové,Písek,3,3,10,0,,0,7,0,1,0,41,1,,,6,,0,2,2,0,,,,5,1,0,0,4,12,,30,1,205,129,131
2017,Královéhradecký kraj,Hradec Králové,Prasek,17,17,21,1,,1,6,0,0,5,113,2,,,10,,0,1,1,0,,,,25,0,0,0,0,25,,31,5,499,281,281
2017,Královéhradecký kraj,Hradec Králové,Praskačka,17,67,43,3,,0,33,1,0,2,169,8,,,19,,0,16,4,0,,,,61,1,0,2,4,31,,45,3,851,529,532
2017,Královéhradecký kraj,Hradec Králové,Předměřice nad Labem,35,148,57,1,,2,68,1,0,5,282,17,,,38,,1,15,5,1,,,,91,1,1,1,2,69,,93,10,1418,944,957
2017,Královéhradecký kraj,Hradec Králové,Převýšov,9,7,6,0,,0,1,2,0,0,68,3,,,3,,0,4,4,1,,,,17,3,0,0,1,12,,19,5,269,165,166
2017,Královéhradecký kraj,Hradec Králové,Pšánky,1,1,2,0,,1,0,0,0,0,19,0,,,2,,0,0,0,1,,,,6,0,0,0,0,1,,1,0,48,35,35
2017,Královéhradecký kraj,Hradec Králové,Puchlovice,1,6,9,1,,0,0,0,0,0,44,0,,,3,,0,0,0,0,,,,6,0,0,0,0,1,,2,0,99,73,73
2017,Královéhradecký kraj,Hradec Králové,Račice nad Trotinou,7,9,11,0,,0,6,0,0,0,30,4,,,3,,1,0,1,0,,,,10,0,0,0,0,3,,9,0,134,94,95
2017,Královéhradecký kraj,Hradec Králové,Radíkovice,3,15,16,0,,0,2,0,0,1,27,5,,,5,,0,0,3,0,,,,6,0,0,0,0,5,,13,2,150,103,103
2017,Královéhradecký kraj,Hradec Králové,Radostov,5,1,6,0,,0,5,0,0,0,25,0,,,12,,0,4,3,0,,,,19,0,0,0,0,3,,4,0,112,87,88
2017,Královéhradecký kraj,Hradec Králové,Roudnice,7,61,26,0,,1,12,0,0,0,126,2,,,17,,0,6,8,4,,,,30,0,0,1,3,25,,23,5,522,357,363
2017,Královéhradecký kraj,Hradec Králové,Sadová,10,16,12,1,,0,8,0,0,0,83,2,,,20,,0,0,3,0,,,,19,0,0,2,0,15,,12,1,270,204,204
2017,Královéhradecký kraj,Hradec Králové,Sendražice,3,31,16,1,,1,11,1,0,0,99,2,,,4,,0,2,0,0,,,,20,0,0,0,0,10,,21,0,323,222,223
2017,Královéhradecký kraj,Hradec Králové,Skalice,18,40,21,0,,0,7,0,0,0,98,3,,,15,,0,5,5,0,,,,40,1,0,0,0,13,,44,2,468,312,314
2017,Královéhradecký kraj,Hradec Králové,Skřivany,16,30,46,1,,0,14,4,0,0,155,6,,,20,,0,8,9,1,,,,36,0,0,0,0,42,,58,13,817,459,459
2017,Královéhradecký kraj,Hradec Králové,Sloupno,2,22,19,0,,0,11,0,2,0,96,3,,,28,,0,2,4,0,,,,31,0,0,2,1,19,,25,3,428,270,270
2017,Královéhradecký kraj,Hradec Králové,Smidary,27,48,105,0,,0,9,3,1,0,274,2,,,17,,0,6,12,1,,,,45,1,5,0,0,53,,81,10,1296,700,710
2017,Královéhradecký kraj,Hradec Králové,Smiřice,46,114,98,6,,2,51,6,3,7,465,19,,,56,,2,17,12,19,,,,141,1,1,0,3,64,,148,11,2284,1292,1301
2017,Královéhradecký kraj,Hradec Králové,Smržov,16,35,17,0,,1,13,0,0,0,79,6,,,12,,1,1,3,1,,,,37,2,0,1,1,13,,29,1,396,269,271
2017,Královéhradecký kraj,Hradec Králové,Sovětice,9,10,13,0,,0,8,0,0,0,34,0,,,9,,2,1,5,0,,,,9,0,0,0,0,4,,16,1,168,121,121
2017,Královéhradecký kraj,Hradec Králové,Stará Voda,6,3,7,0,,1,3,0,0,0,33,1,,,5,,0,5,3,0,,,,8,0,0,0,0,1,,7,0,115,83,84
2017,Královéhradecký kraj,Hradec Králové,Starý Bydžov,2,11,20,0,,0,8,0,0,0,76,1,,,6,,0,1,2,0,,,,15,0,2,0,0,17,,22,2,335,185,186
2017,Královéhradecký kraj,Hradec Králové,Stěžery,29,119,72,0,,2,66,1,1,0,385,23,,,57,,0,19,6,3,,,,139,1,2,4,3,58,,107,2,1510,1099,1106
2017,Královéhradecký kraj,Hradec Králové,Stračov,7,29,7,0,,0,1,1,0,2,51,2,,,14,,1,1,0,2,,,,14,0,0,0,0,15,,10,0,248,157,157
2017,Královéhradecký kraj,Hradec Králové,Střezetice,10,28,25,0,,1,22,0,0,1,52,2,,,9,,0,1,1,0,,,,22,1,0,1,0,16,,23,2,309,217,217
2017,Královéhradecký kraj,Hradec Králové,Světí,13,12,8,0,,1,7,1,3,0,58,4,,,5,,0,1,0,0,,,,22,1,1,0,1,9,,15,1,237,163,164
2017,Královéhradecký kraj,Hradec Králové,Syrovátka,5,11,10,0,,0,10,1,0,1,102,2,,,1,,0,0,5,1,,,,16,1,0,0,1,12,,27,4,333,210,215
2017,Královéhradecký kraj,Hradec Králové,Šaplava,4,5,3,0,,0,1,0,0,0,28,0,,,4,,0,0,1,0,,,,7,0,0,0,0,6,,6,1,103,66,66
2017,Královéhradecký kraj,Hradec Králové,Těchlovice,9,35,23,0,,0,4,0,0,0,83,3,,,3,,0,3,0,0,,,,14,0,0,0,0,10,,23,2,284,212,217
2017,Královéhradecký kraj,Hradec Králové,Třebechovice pod Orebem,169,396,165,8,,1,143,2,8,6,906,60,,,127,,0,54,30,5,,,,313,3,1,5,4,170,,323,25,4614,2924,2943
2017,Královéhradecký kraj,Hradec Králové,Třesovice,2,8,15,2,,0,1,0,0,0,39,4,,,8,,1,4,0,0,,,,3,0,0,0,1,14,,22,2,200,126,126
2017,Královéhradecký kraj,Hradec Králové,Urbanice,3,24,30,0,,0,8,0,0,0,62,3,,,7,,0,0,7,1,,,,15,1,1,0,1,8,,8,0,267,179,180
2017,Královéhradecký kraj,Hradec Králové,Vinary,11,24,31,0,,0,3,2,0,0,79,4,,,13,,0,0,3,0,,,,7,0,1,0,0,17,,18,1,345,214,215
2017,Královéhradecký kraj,Hradec Králové,Vrchovnice,1,3,4,0,,0,3,1,0,0,21,0,,,4,,0,0,0,1,,,,1,0,0,0,0,2,,4,0,56,45,45
2017,Královéhradecký kraj,Hradec Králové,Všestary,66,122,67,1,,0,41,5,1,6,341,13,,,34,,1,15,5,4,,,,100,2,0,2,0,59,,85,8,1351,978,986
2017,Královéhradecký kraj,Hradec Králové,Výrava,13,41,4,0,,0,5,1,0,0,72,10,,,20,,0,4,1,0,,,,22,0,1,0,2,19,,21,4,328,240,241
2017,Královéhradecký kraj,Hradec Králové,Vysoká nad Labem,36,152,29,0,,2,71,0,0,4,265,7,,,42,,0,6,4,1,,,,116,0,0,0,0,31,,59,6,1160,831,833
2017,Královéhradecký kraj,Hradec Králové,Vysoký Újezd,0,1,0,0,,0,4,1,0,0,21,1,,,3,,0,0,0,2,,,,8,0,0,0,0,3,,8,0,70,52,52
2017,Královéhradecký kraj,Hradec Králové,Zachrašťany,2,11,13,0,,0,1,0,0,1,40,3,,,4,,0,0,2,1,,,,8,0,0,0,1,8,,9,1,176,105,106
2017,Královéhradecký kraj,Hradec Králové,Zdechovice,2,10,13,2,,0,1,0,0,0,42,1,,,2,,0,2,1,0,,,,3,0,0,0,0,12,,8,1,147,100,100
2017,Královéhradecký kraj,Jičín,Bačalky,1,12,9,1,,0,4,0,0,0,34,1,,,5,,0,1,5,0,,,,14,0,0,0,0,5,,5,0,133,97,98
2017,Královéhradecký kraj,Jičín,Bašnice,7,8,7,0,,0,2,0,0,0,59,0,,,8,,0,0,1,0,,,,4,0,0,0,0,5,,12,2,170,115,116
2017,Královéhradecký kraj,Jičín,Běchary,6,4,3,0,,0,0,0,0,0,42,1,,,3,,0,0,3,0,,,,7,0,0,0,0,10,,17,0,230,96,98
2017,Královéhradecký kraj,Jičín,Bílsko u Hořic,1,8,0,0,,0,5,1,0,0,30,0,,,6,,0,2,0,0,,,,12,0,0,0,0,5,,5,0,98,75,75
2017,Královéhradecký kraj,Jičín,Boháňka,4,26,20,0,,0,10,1,0,0,28,5,,,18,,0,1,1,0,,,,6,0,0,0,0,5,,13,1,188,139,139
2017,Královéhradecký kraj,Jičín,Borek,3,6,0,0,,0,5,0,1,0,15,1,,,11,,0,1,0,0,,,,7,0,0,0,0,2,,3,0,85,55,55
2017,Královéhradecký kraj,Jičín,Brada-Rybníček,3,14,0,0,,0,7,0,0,0,26,0,,,9,,0,2,0,1,,,,12,0,1,0,0,2,,4,1,120,82,82
2017,Královéhradecký kraj,Jičín,Březina,4,8,2,0,,0,3,0,1,0,14,1,,,5,,0,0,2,1,,,,7,0,0,0,0,0,,8,0,85,56,57
2017,Královéhradecký kraj,Jičín,Bříšťany,5,9,8,0,,0,1,1,0,0,44,0,,,4,,0,0,5,0,,,,11,0,1,0,0,14,,14,1,202,118,122
2017,Královéhradecký kraj,Jičín,Budčeves,1,3,10,0,,0,1,0,0,0,25,0,,,0,,0,0,1,0,,,,2,0,0,0,0,9,,5,0,130,57,58
2017,Královéhradecký kraj,Jičín,Bukvice,0,4,6,0,,0,0,0,0,0,43,2,,,6,,0,2,0,0,,,,8,0,1,0,0,7,,9,0,124,88,88
2017,Královéhradecký kraj,Jičín,Butoves,2,13,23,0,,0,8,1,1,0,28,5,,,11,,0,3,1,0,,,,9,0,0,0,0,12,,8,2,206,127,128
2017,Královéhradecký kraj,Jičín,Bystřice,9,12,12,2,,0,2,1,0,2,58,0,,,4,,1,3,1,0,,,,12,0,1,0,1,17,,11,0,275,149,152
2017,Královéhradecký kraj,Jičín,Cerekvice nad Bystřicí,14,20,34,3,,0,10,0,5,0,123,22,,,17,,0,4,1,0,,,,33,1,0,0,0,22,,42,4,620,355,355
2017,Královéhradecký kraj,Jičín,Červená Třemešná,3,5,8,0,,0,10,0,0,1,24,2,,,16,,0,1,0,0,,,,5,0,0,0,0,3,,9,0,126,87,87
2017,Královéhradecký kraj,Jičín,Češov,6,4,15,0,,0,0,0,0,0,46,6,,,4,,0,1,2,0,,,,14,0,0,0,0,18,,15,0,188,131,132
2017,Královéhradecký kraj,Jičín,Dětenice,13,30,41,2,,1,17,0,0,0,120,5,,,26,,1,4,9,2,,,,26,2,0,0,0,26,,36,5,621,366,367
2017,Královéhradecký kraj,Jičín,Dílce,0,2,2,0,,0,2,0,0,0,14,2,,,4,,0,0,1,0,,,,1,0,0,0,0,0,,7,0,43,35,37
2017,Královéhradecký kraj,Jičín,Dobrá Voda u Hořic,10,25,15,1,,1,5,1,0,2,110,3,,,13,,0,6,3,2,,,,40,1,0,0,0,15,,39,1,467,293,296
2017,Královéhradecký kraj,Jičín,Dolní Lochov,1,8,3,0,,0,0,0,0,0,6,0,,,1,,1,0,0,0,,,,2,0,0,0,0,0,,1,0,34,23,24
2017,Královéhradecký kraj,Jičín,Dřevěnice,9,18,8,0,,0,3,0,0,0,38,1,,,10,,1,2,4,1,,,,14,1,0,1,0,7,,5,1,187,124,125
2017,Královéhradecký kraj,Jičín,Holín,17,51,16,2,,1,26,0,0,1,96,1,,,30,,0,5,5,1,,,,62,0,2,0,1,24,,8,1,475,350,354
2017,Královéhradecký kraj,Jičín,Holovousy,23,27,21,1,,0,13,0,0,0,83,3,,,26,,0,2,1,3,,,,40,0,0,1,0,22,,22,1,421,289,291
2017,Královéhradecký kraj,Jičín,Hořice,192,458,267,4,,8,214,14,7,8,1472,54,,,259,,3,74,31,10,,,,524,2,8,6,3,267,,387,73,6867,4345,4376
2017,Královéhradecký kraj,Jičín,Cholenice,1,5,8,1,,0,3,0,0,0,27,1,,,1,,0,0,0,0,,,,8,0,0,0,3,10,,15,0,185,83,84
2017,Královéhradecký kraj,Jičín,Chomutice,12,13,36,0,,0,8,0,0,1,112,1,,,21,,0,2,3,0,,,,21,0,0,1,4,18,,28,2,527,283,285
2017,Královéhradecký kraj,Jičín,Choteč,7,22,3,0,,0,12,0,0,0,34,1,,,7,,0,1,0,0,,,,10,0,0,0,0,2,,15,1,162,115,115
2017,Královéhradecký kraj,Jičín,Chyjice,7,11,3,0,,0,1,1,0,0,22,0,,,8,,0,0,1,0,,,,3,0,0,0,0,8,,8,0,131,73,74
2017,Královéhradecký kraj,Jičín,Jeřice,5,13,11,3,,1,4,1,0,0,80,6,,,16,,0,1,4,0,,,,13,0,0,1,0,14,,21,3,312,197,198
2017,Královéhradecký kraj,Jičín,Jičín,407,944,589,22,,9,373,7,13,27,2544,99,,,452,,1,108,69,33,,,,1056,10,7,11,7,526,,574,68,12769,7956,8009
2017,Královéhradecký kraj,Jičín,Jičíněves,9,25,29,0,,1,8,0,0,1,71,0,,,6,,0,1,3,2,,,,32,0,0,0,0,21,,29,2,492,240,240
2017,Královéhradecký kraj,Jičín,Jinolice,6,10,6,1,,0,2,0,0,0,44,6,,,8,,0,1,1,1,,,,13,1,0,0,0,2,,18,0,153,120,120
2017,Královéhradecký kraj,Jičín,Kacákova Lhota,4,5,9,0,,1,2,1,0,0,30,0,,,4,,0,2,1,0,,,,9,0,0,0,0,6,,5,1,132,80,80
2017,Královéhradecký kraj,Jičín,Kbelnice,2,19,13,0,,0,6,1,0,0,33,0,,,5,,0,4,2,2,,,,24,0,0,0,0,5,,7,1,172,124,124
2017,Královéhradecký kraj,Jičín,Kněžnice,8,14,10,0,,0,3,0,0,0,41,1,,,9,,0,2,1,1,,,,17,0,1,1,0,11,,15,3,220,138,141
2017,Královéhradecký kraj,Jičín,Konecchlumí,7,16,18,2,,0,15,0,0,0,66,0,,,19,,1,2,1,0,,,,18,1,0,0,0,13,,10,0,295,189,192
2017,Královéhradecký kraj,Jičín,Kopidlno,39,49,60,4,,3,24,0,0,3,325,6,,,24,,0,8,5,5,,,,61,1,0,0,9,116,,88,5,1726,835,842
2017,Královéhradecký kraj,Jičín,Kostelec,0,3,0,0,,0,1,0,0,0,4,5,,,0,,0,0,0,0,,,,1,0,0,0,0,3,,4,0,30,21,21
2017,Královéhradecký kraj,Jičín,Kovač,0,4,1,1,,0,4,0,0,0,40,2,,,11,,0,1,0,0,,,,2,0,1,0,0,6,,0,1,107,74,74
2017,Královéhradecký kraj,Jičín,Kozojedy,2,11,3,0,,0,0,0,0,0,25,0,,,3,,0,2,0,0,,,,1,0,0,0,0,4,,9,0,158,60,60
2017,Královéhradecký kraj,Jičín,Kyje,1,2,1,0,,0,0,0,0,0,9,0,,,7,,0,0,0,0,,,,4,0,0,0,0,3,,3,0,49,30,30
2017,Královéhradecký kraj,Jičín,Lázně Bělohrad,103,232,111,6,,5,91,5,2,4,625,37,,,179,,2,22,20,2,,,,208,6,0,0,2,136,,154,8,3075,1960,1974
2017,Královéhradecký kraj,Jičín,Libáň,12,80,69,2,,1,40,0,0,1,317,6,,,41,,0,4,6,1,,,,50,0,0,0,0,32,,70,1,1397,733,741
2017,Královéhradecký kraj,Jičín,Libošovice,3,36,26,1,,1,15,1,0,1,98,4,,,27,,0,0,6,1,,,,29,0,0,0,0,11,,23,0,415,283,283
2017,Královéhradecký kraj,Jičín,Libuň,13,39,31,1,,0,12,1,4,1,139,5,,,49,,0,4,5,0,,,,55,0,1,1,0,21,,26,1,660,409,412
2017,Královéhradecký kraj,Jičín,Lískovice,3,10,6,2,,0,1,0,0,0,41,0,,,4,,0,2,2,0,,,,16,0,0,0,0,9,,10,1,172,107,110
2017,Královéhradecký kraj,Jičín,Lukavec u Hořic,8,21,14,0,,0,4,1,0,0,41,0,,,12,,0,1,2,0,,,,16,0,0,0,1,14,,15,3,230,153,155
2017,Královéhradecký kraj,Jičín,Lužany,9,40,28,1,,0,8,0,0,0,111,4,,,25,,0,3,4,0,,,,35,1,0,1,0,30,,21,2,489,323,326
2017,Královéhradecký kraj,Jičín,Markvartice,9,8,20,2,,1,7,1,0,1,79,8,,,9,,0,7,6,2,,,,25,0,0,0,0,22,,30,1,396,238,238
2017,Královéhradecký kraj,Jičín,Miletín,19,40,27,0,,2,18,0,0,1,142,6,,,115,,0,6,2,1,,,,50,0,0,2,0,27,,28,4,733,490,492
2017,Královéhradecký kraj,Jičín,Milovice u Hořic,5,7,9,0,,0,9,0,0,0,46,0,,,16,,0,3,2,1,,,,24,1,0,0,0,7,,17,1,217,148,150
2017,Královéhradecký kraj,Jičín,Mladějov,14,16,26,0,,0,8,0,1,0,94,1,,,9,,0,8,16,2,,,,18,0,0,0,1,20,,36,4,432,274,279
2017,Královéhradecký kraj,Jičín,Mlázovice,13,25,27,1,,0,8,1,0,1,103,7,,,31,,3,5,0,2,,,,15,1,0,1,0,27,,11,3,474,285,286
2017,Královéhradecký kraj,Jičín,Nemyčeves,5,3,12,0,,0,1,2,0,4,62,0,,,4,,0,0,1,0,,,,9,0,0,0,0,18,,19,1,258,141,143
2017,Královéhradecký kraj,Jičín,Nevratice,0,6,6,0,,0,5,0,0,0,33,2,,,7,,0,0,0,0,,,,13,0,0,0,0,1,,3,0,128,76,77
2017,Královéhradecký kraj,Jičín,Nová Paka,197,491,294,6,,6,138,9,5,7,1301,77,,,809,,3,52,30,12,,,,595,1,4,1,7,305,,479,17,7471,4846,4883
2017,Královéhradecký kraj,Jičín,Ohařice,1,2,3,1,,0,0,0,0,0,13,0,,,2,,0,1,0,0,,,,8,0,0,0,1,0,,2,1,55,35,35
2017,Královéhradecký kraj,Jičín,Ohaveč,1,4,2,0,,0,4,0,0,0,20,0,,,3,,0,2,0,0,,,,6,0,0,0,0,3,,0,0,65,45,45
2017,Královéhradecký kraj,Jičín,Osek,2,10,5,1,,1,3,0,0,1,40,2,,,10,,0,5,5,0,,,,13,0,0,0,0,7,,4,0,174,109,110
2017,Královéhradecký kraj,Jičín,Ostroměř,19,88,47,1,,0,18,0,0,0,241,14,,,47,,1,4,6,5,,,,76,0,0,3,1,44,,48,5,1098,668,674
2017,Královéhradecký kraj,Jičín,Ostružno,1,1,2,0,,0,0,0,0,0,24,1,,,4,,0,0,1,0,,,,1,0,0,0,0,6,,5,0,81,46,46
2017,Královéhradecký kraj,Jičín,Pecka,33,75,37,1,,0,18,2,3,3,223,9,,,100,,1,2,4,0,,,,61,3,0,0,0,45,,59,4,1063,683,686
2017,Královéhradecký kraj,Jičín,Petrovičky,2,3,3,0,,0,3,0,0,0,6,0,,,1,,0,0,2,0,,,,0,0,0,0,0,4,,3,0,36,27,27
2017,Královéhradecký kraj,Jičín,Podhorní Újezd a Vojice,7,47,23,0,,0,21,0,1,1,112,4,,,23,,0,2,4,0,,,,32,0,1,1,1,25,,37,6,539,348,350
2017,Královéhradecký kraj,Jičín,Podhradí,1,17,28,2,,0,8,0,0,0,89,3,,,12,,1,3,1,1,,,,29,0,0,0,0,20,,14,2,370,231,233
2017,Královéhradecký kraj,Jičín,Podůlší,12,15,8,1,,1,13,0,0,0,57,2,,,10,,0,0,0,0,,,,15,0,0,0,0,7,,7,1,211,149,149
2017,Královéhradecký kraj,Jičín,Radim,8,29,15,0,,0,4,2,0,1,67,3,,,34,,0,1,3,0,,,,24,1,0,0,3,12,,21,2,351,230,232
2017,Královéhradecký kraj,Jičín,Rašín,1,4,2,0,,0,5,0,0,0,11,1,,,1,,0,0,0,0,,,,6,0,0,1,0,2,,7,2,67,43,43
2017,Královéhradecký kraj,Jičín,Rohoznice,7,13,9,0,,0,4,0,0,0,69,2,,,45,,0,0,1,1,,,,17,0,0,0,0,17,,6,0,255,191,192
2017,Královéhradecký kraj,Jičín,Rokytňany,2,3,1,1,,0,3,0,0,0,23,0,,,1,,0,0,0,0,,,,1,0,0,0,0,4,,3,0,82,42,44
2017,Královéhradecký kraj,Jičín,Samšina,5,15,13,0,,0,5,1,0,2,32,1,,,12,,0,0,5,1,,,,13,0,0,0,0,4,,19,1,220,129,129
2017,Královéhradecký kraj,Jičín,Sběř,6,6,18,0,,1,3,0,0,0,33,1,,,6,,1,1,1,0,,,,6,0,0,0,0,10,,17,0,207,110,110
2017,Královéhradecký kraj,Jičín,Sedliště,4,3,8,0,,0,4,0,0,0,17,0,,,7,,0,0,3,1,,,,3,0,0,0,0,6,,6,1,89,63,66
2017,Královéhradecký kraj,Jičín,Sekeřice,1,9,7,1,,1,2,0,1,0,46,1,,,1,,0,1,2,0,,,,4,0,0,0,0,3,,6,2,102,88,89
2017,Královéhradecký kraj,Jičín,Slatiny,13,13,17,0,,1,4,2,3,0,75,1,,,29,,0,3,2,7,,,,21,1,0,0,1,27,,15,0,452,235,240
2017,Královéhradecký kraj,Jičín,Slavhostice,1,0,11,0,,0,1,0,0,3,13,0,,,3,,0,0,0,1,,,,3,0,1,0,1,4,,11,0,109,53,53
2017,Královéhradecký kraj,Jičín,Sobčice,6,30,6,1,,0,7,1,0,0,64,4,,,4,,0,1,1,0,,,,11,0,0,0,0,17,,14,2,238,169,170
2017,Královéhradecký kraj,Jičín,Soběraz,0,11,1,0,,1,2,0,0,0,18,1,,,9,,0,0,2,0,,,,13,0,0,0,0,1,,0,1,92,60,62
2017,Královéhradecký kraj,Jičín,Sobotka,56,108,81,2,,0,112,1,0,0,385,14,,,71,,0,21,19,1,,,,137,0,0,2,3,74,,93,8,1930,1188,1198
2017,Královéhradecký kraj,Jičín,Stará Paka,71,142,79,0,,2,19,2,5,1,336,21,,,70,,0,9,14,4,,,,127,2,1,0,3,56,,106,1,1659,1071,1080
2017,Královéhradecký kraj,Jičín,Staré Hrady,2,21,9,0,,1,8,0,0,0,36,0,,,4,,0,1,2,0,,,,6,0,0,0,0,5,,14,1,150,110,110
2017,Královéhradecký kraj,Jičín,Staré Místo,3,12,14,5,,0,8,0,0,0,47,0,,,7,,0,0,1,0,,,,14,0,0,1,0,4,,23,1,258,140,140
2017,Královéhradecký kraj,Jičín,Staré Smrkovice,0,2,11,0,,0,1,1,1,1,40,1,,,2,,0,0,2,0,,,,13,0,0,0,0,6,,14,1,210,96,97
2017,Královéhradecký kraj,Jičín,Střevač,5,6,6,0,,0,3,0,0,2,44,0,,,6,,0,4,4,1,,,,8,0,0,0,0,8,,10,1,238,108,108
2017,Královéhradecký kraj,Jičín,Sukorady,5,7,16,0,,0,4,1,0,0,61,2,,,8,,0,0,0,1,,,,12,0,0,0,0,7,,4,2,178,130,130
2017,Královéhradecký kraj,Jičín,Svatojanský Újezd,11,5,3,0,,0,0,0,0,0,10,1,,,5,,0,0,0,1,,,,6,0,0,0,0,2,,3,0,73,47,48
2017,Královéhradecký kraj,Jičín,Šárovcova Lhota,4,8,9,1,,0,5,0,0,1,31,4,,,11,,0,5,0,0,,,,13,0,0,0,1,2,,9,1,167,105,105
2017,Královéhradecký kraj,Jičín,Tetín,8,6,4,0,,0,1,0,0,0,19,2,,,20,,0,1,0,1,,,,5,0,0,0,0,2,,7,0,127,76,76
2017,Královéhradecký kraj,Jičín,Třebnouševes,1,19,15,0,,0,6,1,0,0,53,0,,,9,,0,2,2,0,,,,16,0,0,0,0,6,,15,0,239,145,145
2017,Královéhradecký kraj,Jičín,Třtěnice,3,10,12,2,,0,8,2,0,0,66,2,,,10,,0,0,2,0,,,,10,0,0,1,0,14,,20,0,269,162,162
2017,Královéhradecký kraj,Jičín,Tuř,0,6,6,1,,0,2,0,0,0,24,2,,,8,,0,2,1,0,,,,4,0,0,0,1,8,,14,0,137,79,80
2017,Královéhradecký kraj,Jičín,Úbislavice,14,10,20,2,,1,13,0,0,0,76,0,,,31,,2,4,0,1,,,,27,0,1,0,0,15,,29,3,341,249,252
2017,Královéhradecký kraj,Jičín,Údrnice,7,15,15,1,,0,3,0,0,0,49,0,,,8,,0,2,3,0,,,,17,1,0,0,2,12,,17,0,249,152,152
2017,Královéhradecký kraj,Jičín,Úhlejov,4,9,12,0,,0,3,0,2,0,12,2,,,15,,0,1,0,0,,,,5,0,0,0,0,6,,9,0,118,80,80
2017,Královéhradecký kraj,Jičín,Újezd pod Troskami,5,12,18,0,,1,5,1,0,0,48,3,,,17,,0,2,7,2,,,,29,0,0,0,2,8,,21,0,273,181,182
2017,Královéhradecký kraj,Jičín,Úlibice,3,7,11,0,,0,8,0,0,0,49,1,,,8,,2,5,2,0,,,,8,0,1,0,0,15,,8,2,222,130,133
2017,Královéhradecký kraj,Jičín,Valdice,43,67,135,3,,1,26,8,2,2,452,6,,,30,,0,13,18,5,,,,116,1,5,2,3,82,,69,3,1844,1092,1096
2017,Královéhradecký kraj,Jičín,Veliš,3,9,1,0,,0,9,0,0,0,40,0,,,7,,2,1,0,1,,,,13,0,0,1,0,8,,4,0,153,99,100
2017,Královéhradecký kraj,Jičín,Vidochov,3,16,10,0,,0,6,5,0,1,58,5,,,19,,0,3,2,0,,,,26,0,1,0,0,6,,15,3,295,179,179
2017,Královéhradecký kraj,Jičín,Vitiněves,12,18,23,4,,1,6,0,0,2,70,0,,,9,,0,1,2,3,,,,18,0,0,0,1,9,,19,3,277,201,201
2017,Královéhradecký kraj,Jičín,Volanice,2,8,13,0,,0,6,1,0,1,49,0,,,4,,0,0,0,0,,,,5,0,0,0,0,4,,5,1,186,99,101
2017,Královéhradecký kraj,Jičín,Vrbice,1,1,11,0,,0,2,0,0,2,20,3,,,9,,0,1,1,1,,,,8,1,0,0,0,8,,5,0,119,74,75
2017,Královéhradecký kraj,Jičín,Vršce,1,6,20,1,,0,2,1,0,0,27,0,,,3,,0,0,2,0,,,,10,0,0,0,0,3,,11,0,177,87,87
2017,Královéhradecký kraj,Jičín,Vřesník,2,4,6,0,,0,1,0,0,0,20,2,,,11,,0,0,0,0,,,,2,0,0,0,0,0,,1,0,73,49,49
2017,Královéhradecký kraj,Jičín,Vysoké Veselí,11,27,46,3,,1,13,1,1,13,116,4,,,14,,0,2,4,0,,,,19,0,0,0,0,24,,35,2,694,336,336
2017,Královéhradecký kraj,Jičín,Zámostí-Blata,4,11,1,0,,0,18,0,0,0,21,0,,,3,,0,1,1,0,,,,4,0,0,0,0,1,,2,0,101,67,69
2017,Královéhradecký kraj,Jičín,Zelenecká Lhota,2,1,10,2,,0,3,0,0,0,26,0,,,3,,0,2,0,1,,,,14,0,2,0,0,2,,9,0,130,77,78
2017,Královéhradecký kraj,Jičín,Železnice,34,32,47,2,,0,19,0,2,0,203,2,,,136,,1,2,10,4,,,,72,1,0,0,0,24,,57,1,985,649,651
