year,region,county,town,Nezávislí,kdúčsl,Strana demokratické levice,čssd,ods,Českomoravská unie středu,ksčm,Levý blok,Občanská demokratická aliance,Mor.nár.str.-Hn.slezskom.sjed.,Sdruž.pro rep.-Republ.str.Čsl.,Hn.samosp.M.aSl.-Mor.nár.sjed.,Svobodní demokraté-LSNS,Demokratická unie,Důchodci za životní jistoty,Česká pravice,voters,votes_ok,votes_all
1996,Východočeský kraj,Náchod,Heřmánkovice,5,9,0,70,56,1,28,1,17,,43,,4,4,20,0,342,258,263
1996,Východočeský kraj,Náchod,Horní Radechová,1,59,0,69,67,0,11,1,20,,11,,8,17,10,0,320,274,274
1996,Východočeský kraj,Náchod,Hořenice,3,7,0,27,38,1,9,2,3,,9,,5,0,6,0,136,110,112
1996,Východočeský kraj,Náchod,Hořičky,1,72,0,51,109,0,12,1,16,,11,,9,9,14,0,363,305,307
1996,Východočeský kraj,Náchod,Hronov,28,564,1,802,1627,1,169,47,283,,165,,105,174,136,0,5242,4102,4121
1996,Východočeský kraj,Náchod,Hynčice,1,5,0,62,18,0,14,1,5,,12,,0,0,9,1,163,128,128
1996,Východočeský kraj,Náchod,Chvalkovice,1,49,2,93,92,0,50,7,24,,28,,11,6,7,2,482,372,374
1996,Východočeský kraj,Náchod,Jaroměř,35,517,12,1663,2189,46,606,101,448,,514,,188,187,307,5,9604,6818,6852
1996,Východočeský kraj,Náchod,Jasenná,1,88,0,114,115,3,14,7,27,,28,,7,13,28,1,520,446,448
1996,Východočeský kraj,Náchod,Jestřebí,0,49,0,29,29,1,0,0,7,,1,,4,4,2,0,133,126,126
1996,Východočeský kraj,Náchod,Jetřichov,3,23,0,89,63,1,24,3,22,,20,,4,6,16,0,347,274,275
1996,Východočeský kraj,Náchod,Kramolna,2,87,0,99,232,1,16,6,45,,23,,6,16,9,0,639,542,542
1996,Východočeský kraj,Náchod,Křinice,3,39,0,53,37,0,25,3,18,,26,,2,9,11,0,301,226,227
1996,Východočeský kraj,Náchod,Lhota pod Hořičkami,0,17,0,39,39,0,8,1,13,,7,,2,3,4,0,164,133,133
1996,Východočeský kraj,Náchod,Libchyně,0,20,0,5,11,0,0,0,2,,3,,0,0,4,0,52,45,45
1996,Východočeský kraj,Náchod,Litoboř,0,20,0,11,25,1,1,0,6,,2,,1,1,3,0,79,71,72
1996,Východočeský kraj,Náchod,Machov,2,105,1,125,290,0,31,9,61,,29,,19,40,17,0,851,729,731
1996,Východočeský kraj,Náchod,Martínkovice,3,44,0,133,61,0,26,7,13,,14,,7,3,20,0,414,331,335
1996,Východočeský kraj,Náchod,Mezilečí,0,19,0,17,27,0,8,1,7,,12,,0,3,6,0,116,100,100
1996,Východočeský kraj,Náchod,Mezilesí,0,49,0,20,42,0,4,2,13,,3,,3,2,2,0,151,140,141
1996,Východočeský kraj,Náchod,Meziměstí,7,106,1,532,388,4,185,23,77,,130,,50,76,63,2,2137,1644,1654
1996,Východočeský kraj,Náchod,Nahořany,2,58,0,94,88,0,16,8,12,,22,,5,6,12,1,362,324,324
1996,Východočeský kraj,Náchod,Náchod,31,1426,7,2800,4480,14,844,86,1076,,561,,296,516,320,8,16222,12465,12513
1996,Východočeský kraj,Náchod,Nové Město n.Metují,18,768,7,1345,2412,9,374,63,574,,291,,104,240,122,0,7647,6327,6353
1996,Východočeský kraj,Náchod,Nový Hrádek,3,88,3,82,162,2,28,3,17,,30,,7,23,18,0,562,466,467
1996,Východočeský kraj,Náchod,Nový Ples,1,30,0,38,69,2,21,5,7,,8,,0,9,13,0,231,203,203
1996,Východočeský kraj,Náchod,Otovice,0,16,1,38,63,2,26,2,8,,21,,4,5,16,0,273,202,203
1996,Východočeský kraj,Náchod,Police nad Metují,13,336,1,589,953,12,173,10,216,,120,,78,132,93,0,3352,2726,2733
1996,Východočeský kraj,Náchod,Provodov-Šonov,5,163,1,93,213,1,21,2,65,,38,,17,17,12,1,755,649,652
1996,Východočeský kraj,Náchod,Přibyslav,0,41,0,20,24,0,2,0,7,,0,,1,0,2,0,109,97,98
1996,Východočeský kraj,Náchod,Rasošky,5,43,1,68,94,5,24,2,33,,16,,7,9,23,0,396,330,331
1996,Východočeský kraj,Náchod,Rožnov,1,30,0,57,55,11,24,0,25,,20,,8,5,12,1,283,249,250
1996,Východočeský kraj,Náchod,Rychnovek,2,56,1,71,83,1,51,3,23,,34,,4,4,11,0,419,344,349
1996,Východočeský kraj,Náchod,Říkov,2,22,0,17,32,1,7,0,7,,0,,0,1,4,0,118,93,94
1996,Východočeský kraj,Náchod,Sendraž,1,15,1,5,26,0,2,2,6,,1,,1,1,1,0,65,62,62
1996,Východočeský kraj,Náchod,Slatina nad Úpou,0,64,0,27,50,1,16,4,15,,19,,10,2,8,1,258,217,217
1996,Východočeský kraj,Náchod,Slavětín nad Metují,1,31,0,35,44,0,13,1,19,,5,,3,0,2,0,184,154,156
1996,Východočeský kraj,Náchod,Slavoňov,1,72,0,28,23,0,15,3,14,,9,,5,3,3,0,186,176,177
1996,Východočeský kraj,Náchod,Stárkov,4,54,1,81,155,2,65,5,20,,31,,18,16,27,0,601,479,483
1996,Východočeský kraj,Náchod,Studnice,4,80,3,118,193,3,40,6,63,,39,,34,39,11,0,724,633,638
1996,Východočeský kraj,Náchod,Suchý Důl,0,44,0,49,64,0,9,1,30,,19,,6,18,11,0,294,251,251
1996,Východočeský kraj,Náchod,Šestajovice,2,12,0,25,38,4,9,0,7,,11,,1,7,8,0,140,124,126
1996,Východočeský kraj,Náchod,Šonov,1,12,0,58,42,0,35,0,2,,40,,0,0,5,1,233,196,197
1996,Východočeský kraj,Náchod,Teplice nad Metují,5,96,0,266,281,3,125,10,64,,67,,42,40,73,1,1469,1073,1082
1996,Východočeský kraj,Náchod,Velichovky,6,67,0,184,217,6,48,13,43,,33,,11,23,29,0,756,680,682
1996,Východočeský kraj,Náchod,Velká Jesenice,1,87,2,100,112,1,34,4,26,,26,,19,11,26,0,555,449,452
1996,Východočeský kraj,Náchod,Velké Petrovice,4,36,0,67,80,0,15,0,20,,8,,2,10,3,1,284,246,248
1996,Východočeský kraj,Náchod,Velké Poříčí,5,210,1,339,481,1,68,6,128,,83,,71,51,35,0,1772,1479,1487
1996,Východočeský kraj,Náchod,Velký Třebešov,1,32,0,50,56,0,11,0,14,,13,,10,5,4,0,247,196,199
1996,Východočeský kraj,Náchod,Vernéřovice,1,30,0,62,46,0,26,2,8,,26,,5,6,13,0,282,225,226
1996,Východočeský kraj,Náchod,Vestec,4,12,0,15,18,0,3,1,4,,10,,3,0,3,0,89,73,73
1996,Východočeský kraj,Náchod,Vlkov,2,27,0,46,74,2,7,0,8,,26,,1,2,14,0,258,209,212
1996,Východočeský kraj,Náchod,Vršovka,1,8,0,11,21,0,5,1,12,,7,,3,5,8,0,87,82,82
1996,Východočeský kraj,Náchod,Vysoká Srbská,0,20,2,21,87,1,9,0,11,,5,,6,11,4,0,204,177,179
1996,Východočeský kraj,Náchod,Vysokov,2,33,0,49,74,0,23,1,10,,10,,3,9,9,0,275,223,226
1996,Východočeský kraj,Náchod,Zábrodí,2,73,1,44,78,0,6,1,16,,10,,6,20,7,0,317,264,267
1996,Východočeský kraj,Náchod,Zaloňov,1,21,0,51,47,2,10,1,3,,55,,2,3,12,0,280,208,209
1996,Východočeský kraj,Náchod,Žďár nad Metují,2,45,0,50,111,0,8,5,20,,8,,14,9,24,0,363,296,299
1996,Východočeský kraj,Náchod,Žďárky,0,54,0,66,129,0,9,0,31,,12,,5,16,9,0,389,331,337
1996,Východočeský kraj,Náchod,Žernov,0,15,0,15,51,0,11,0,19,,3,,8,14,5,0,155,141,141
1996,Východočeský kraj,Pardubice,Barchov,3,16,0,25,28,1,3,0,5,,7,,3,2,4,0,129,97,97
1996,Východočeský kraj,Pardubice,Bezděkov,3,11,0,60,35,1,9,0,24,,21,,1,1,10,0,199,176,178
1996,Východočeský kraj,Pardubice,Borek,0,18,0,41,37,0,9,0,5,,14,,7,0,6,0,150,137,137
1996,Východočeský kraj,Pardubice,Brloh,2,24,0,44,25,2,19,4,7,,5,,5,0,5,0,173,142,142
1996,Východočeský kraj,Pardubice,Břehy,0,37,0,160,164,4,57,9,37,,63,,12,16,9,0,696,568,570
1996,Východočeský kraj,Pardubice,Bukovina nad Labem,1,38,0,26,19,2,28,2,5,,11,,0,0,4,0,165,136,137
1996,Východočeský kraj,Pardubice,Bukovina u Přelouče,1,5,0,17,13,0,3,0,6,,2,,0,0,4,0,57,51,52
1996,Východočeský kraj,Pardubice,Bukovka,2,30,1,53,84,0,13,7,16,,34,,11,2,4,0,294,257,257
1996,Východočeský kraj,Pardubice,Býšť,2,99,0,123,154,3,46,7,37,,31,,6,18,18,2,626,546,546
1996,Východočeský kraj,Pardubice,Časy,0,20,0,31,15,2,17,3,7,,5,,0,7,7,0,131,114,114
1996,Východočeský kraj,Pardubice,Čeperka,6,37,1,184,153,2,61,16,39,,17,,12,15,17,0,678,560,560
1996,Východočeský kraj,Pardubice,Čepí,0,18,0,71,72,0,29,2,9,,18,,2,3,8,0,301,232,233
1996,Východočeský kraj,Pardubice,Černá u Bohdanče,1,4,0,44,47,0,9,3,11,,19,,3,2,7,0,172,150,151
1996,Východočeský kraj,Pardubice,Dašice,3,89,0,270,218,4,129,15,57,,129,,19,23,79,0,1327,1035,1050
1996,Východočeský kraj,Pardubice,Dolany,1,13,0,51,44,4,32,1,9,,37,,2,2,7,0,256,203,206
1996,Východočeský kraj,Pardubice,Dolní Roveň,10,156,0,281,261,14,111,13,45,,134,,34,24,74,0,1442,1157,1167
1996,Východočeský kraj,Pardubice,Dolní Ředice,6,49,1,156,94,11,41,5,18,,59,,15,6,19,0,598,480,483
1996,Východočeský kraj,Pardubice,Dříteč,0,16,0,52,40,1,9,2,11,,14,,4,7,6,0,194,162,164
1996,Východočeský kraj,Pardubice,Dubany,0,11,0,44,28,1,12,0,4,,14,,4,0,5,0,141,123,123
1996,Východočeský kraj,Pardubice,Hlavečník,0,10,0,39,37,10,23,3,14,,17,,2,3,7,0,184,165,167
1996,Východočeský kraj,Pardubice,Holice,16,336,3,1037,1164,20,286,47,194,,404,,78,75,183,1,4809,3844,3849
1996,Východočeský kraj,Pardubice,Holotín,2,4,0,12,8,0,7,0,3,,3,,0,2,3,0,45,44,44
1996,Východočeský kraj,Pardubice,Horní Jelení,1,140,0,254,239,1,106,7,32,,89,,11,35,37,1,1175,953,956
1996,Východočeský kraj,Pardubice,Horní Ředice,7,33,0,131,184,2,33,4,19,,79,,12,8,27,0,612,539,542
1996,Východočeský kraj,Pardubice,Hostovice,1,6,0,58,25,1,19,1,6,,16,,1,2,1,0,162,137,138
1996,Východočeský kraj,Pardubice,Hrobice,0,9,0,22,36,1,11,2,10,,19,,0,2,3,0,138,115,115
1996,Východočeský kraj,Pardubice,Choltice,3,26,0,144,168,3,60,10,35,,60,,16,10,21,0,691,556,557
1996,Východočeský kraj,Pardubice,Choteč,1,14,1,31,50,0,19,1,14,,21,,7,2,4,0,196,165,165
1996,Východočeský kraj,Pardubice,Chrtníky,0,1,0,15,12,0,10,0,3,,9,,0,0,4,0,60,54,54
1996,Východočeský kraj,Pardubice,Chvaletice,13,96,3,580,415,4,201,47,120,,140,,105,91,71,2,2474,1888,1900
1996,Východočeský kraj,Pardubice,Chvojenec,2,47,0,110,83,3,10,3,21,,37,,19,3,10,0,439,348,349
1996,Východočeský kraj,Pardubice,Chýšť,2,5,0,50,28,0,8,2,5,,17,,1,0,7,0,148,125,126
1996,Východočeský kraj,Pardubice,Jankovice,0,28,0,50,37,0,50,2,12,,21,,2,3,8,0,232,213,215
1996,Východočeský kraj,Pardubice,Jaroslav,1,15,1,42,30,0,21,1,11,,10,,0,0,8,0,151,140,141
1996,Východočeský kraj,Pardubice,Jedousov,1,5,0,28,14,0,7,1,6,,11,,0,2,6,0,106,81,81
1996,Východočeský kraj,Pardubice,Jeníkovice,1,29,0,22,23,1,14,0,8,,24,,2,3,5,0,172,132,132
1996,Východočeský kraj,Pardubice,Jezbořice,3,12,0,53,48,0,30,2,6,,26,,1,2,3,0,220,186,187
1996,Východočeský kraj,Pardubice,Kasalice,2,13,0,41,17,2,23,1,3,,9,,3,0,5,0,140,119,119
1996,Východočeský kraj,Pardubice,Kladruby nad Labem,3,29,0,145,102,1,76,5,28,,49,,8,7,18,0,574,471,474
1996,Východočeský kraj,Pardubice,Kojice,1,12,0,93,68,0,25,0,20,,23,,18,8,17,0,353,285,291
1996,Východočeský kraj,Pardubice,Kostěnice,4,36,0,64,91,1,26,2,9,,43,,1,19,21,0,397,317,318
1996,Východočeský kraj,Pardubice,Křičeň,0,10,0,32,45,0,17,13,8,,25,,0,2,12,1,192,165,166
1996,Východočeský kraj,Pardubice,Kunětice,1,18,0,28,52,0,15,0,6,,6,,4,7,2,0,184,139,143
1996,Východočeský kraj,Pardubice,Labské Chrčice,1,0,0,35,17,0,15,0,4,,1,,3,8,2,0,110,86,86
1996,Východočeský kraj,Pardubice,Lány u Dašic,3,15,0,9,14,0,14,0,5,,10,,1,1,3,0,99,75,78
